sent,reference,translation
だからこう言う資格があると思う そのイヴとは　金輪際　関わっちゃいけない,"So I'm qualified when I say, you must cut this Eve out of your life entirely.",So I think you're entitled to say that Eve shouldn't be involved in this.
"彼らは金魚の糞も同然で 彼女の""視た""解釈を そのまま受け止めるのよ",They're totally open to interpretation.,"They're as good as goldfish shit, and they're going to accept her interpretation of what she sees."
誰が相手か 釘を刺しただけだ,I'm just saying they got to know that they're working for you.,"I'm just trying to figure out who he's dealing with, and I'm just gonna stick a nail in him."
デイビッドから釘を刺されてる 規定通りにやると,principals only.,He's got a nail in David's throat. He's gonna do exactly what he's supposed to do.
しかもそれが具体化する事のないよう 念入りに釘を刺しておいた,"Furthermore, I was given every assurance it never passed the planning stage.",And I've been very careful not to make it concrete.
鉄のカーテンの 内部を受け持つ 衛星４号と呼ばれる セクションにいた,"He was also a planner in the section called Satellites 4, which operates behind the Iron Curtain.","He was in a section called Satellite Four, which holds the inner part of the Iron curtain."
鉄のカーテンの向こう側と 同じような,THINKS SOMEONE DRESS BEHIND THE IRON CURTAIN.,Just like the other side of the Iron curtain.
僕は　悪魔のようなサイコパスに 正義の鉄槌を下したんだ,I gave an evil psychopath justice.,I gave the devilish psychopath justice.
あなたが暗殺者へ鉄槌を下すのを手伝えば エリアの正義を勝ち取ることを手伝う,You help me serve justice to the king's assassins and I will help you serve justice to Elia's.,"If you help me bring down an assassin, I'll help you win Elia's justice."
僕は　悪魔のようなサイコパスに 正義の鉄槌を下したんだ,I gave an evil psychopath justice.,I gave the devilish psychopath justice.
誰にしろその人が― この試験の鍵を 握ってるのね 名乗り出てよ,"Okay, whoever is holding out could be the key to cracking this exam, so you better speak up now.","Whoever this guy is, he's got the key to this exam."
（テレビの音声） では続いて次のニュースです ルモンド社 贈収賄事件を 捜査中の東京地方検察庁特捜部は 一連の事件の鍵を 握っているとみられる―,"The Tokyo District Attorney's office special task force, investigating the Lumondo Corp. bribery has announced that they have questioned Sakichi Konuma president of Konuma Industries as a key witness",The Tokyo District Prosecutor's task force working on the Lumond Corporation's bribes is supposed to have the key to a series of cases.
スジーマンスキー刑事は 事件の鍵を握ってる,Detective Szymanski is key to your case.,Detective Szymanski is the key to the case.
誓って　長い目で見れば 君はこのことで僕に感謝するよ,"I swear, in the long run, you're gonna thank me for this.","I swear to you, in the long run, you'll thank me for this."
長い目で見れば全然,"I mean, in the long run, at all; at all.",Not in the long run.
長い目で見れば 傷つけたくない　だから -,"I don't want to hurt you in the long run, so--","In the long run, I don't want to hurt you, so--"
新聞売店に君の写真が出て以来... 入隊の長蛇の列ができている。,The enlistment lines have been around the block since your picture hit the newsstands.,"Ever since your picture appeared in the newspaper store, there has been a long line of snakes in the army."
"この""獣""には門外漢ゆえ",- I don't know what beast this is!,It's a wild beast. It's a wild beast.
ビジターに門戸を開くのは 良い事だな,"Establishing ties with the Visitors is a good thing, Jack.",It's good to open doors to the Visitors.
だからそう言うビジネスをやる予定なんだ 門戸を開いてね,I'm gonna form this business and I want everybody to get a shot.,That's why I'm going to do business like that. Open the door.
興奮は冷めやりません 想像を超えた新しい世界へ 門戸を開くのです,Nothing can take away from the excitement... as we open our doors to a nation from beyond our imagination.,The excitement doesn't cool off. It opens the door to a new world beyond what you can imagine.
学校には 閑古鳥が鳴いています 子供達を家庭に 保護するための 登校拒否が 急増しているからです,"Schools stand like mausoleums, their attendance drastically declined, as parents keep their children safely home.","There's a lot of old birds in the schools, and there's an alarming rise in the refusal to go to school to protect children at home."
閑古鳥が鳴いていた,A pretty rough drought this past year.,The old bird was singing.
店は閑古鳥が鳴いてる 連中はビルをすぐ手放すさ,It's like a ghost ship around here. They're gonna be begging to sell this place within a month.,There's an old bird in the store. They'll give up the building soon enough.
バリでの2週間がいい！,I want two weeks in Bali!,I want two weeks in Bali!
今この瞬間がいいんだ,Best to take the moment present,I like this moment.
"間が悪すぎる "" Ｃ "" に踊らされてるみたいだ","Not great timing for us, we're rather playing into C's hands.","It's too late. It's like you're dancing to ""C."""
間が悪かったか？,This a bad time?,Wasn't that a bad time?
"お前の墓石には、 こう刻め、 ""いつも場違いで、間が悪い""","On your tombstone it should read, ""Always in the wrong place at the wrong time.""","On your gravestone, it's written, ""It's always out of place. It's always out of place."""
ここの人間が 悪いと思ってると思うか？ 祖父母や曽祖父母が 手を汚したおかげだ,"Their grandparents and their great grandparents, they're the ones who got their hands dirty.",Do you think people here are to blame for what they've done to their grandparents and great-grandparents?
その人は可愛くて面白くて ちょっと間が抜けてる,She was sweet and funny and a little goofy.,"She's cute, she's funny, she's a little out of line."
間が抜けたことばっか...,"""there's more than meets the eye with you."" stupid.",I don't know what to say.
「終身刑になるのが関の山だ」,You get a life sentence for it.,"""It's a life sentence. It's a life sentence."""
- オレみたいな男は... せいぜい成功者の下で 働くのが関の山なんだ 皆から愛されている 分かるだろ,"- Guys like me... work their whole lives to be in something that's successful, that people like.",- Men like me... work for successful people at best.
君とウォルデンは隠蔽工作を 無人爆撃の件を闇に葬った,Only that you and Walden... went to great lengths once before to cover up the drone strike.,You and Walden covered up the drone bombing in the dark.
２年前― この船の真実が 闇に葬られた,"Well, two years ago, the elephant in the room was this scow.","Two years ago, the truth about this ship was buried in the dark."
私を撃って真実を闇に葬るのか,Or you can shoot me and never know.,You shoot me and bury the truth in the dark.
"博物館じゃ、""阿吽の呼吸""だった",You and I had some pretty good teamwork back there at the... Whaling Museum.,"At the museum, it was called ""the breath of the carp."""
持てる力の限りを尽くす,I'll do everything in my power to keep Nick away from my family.,I'll do everything I can.
慈悲深き主よ 力の限りを尽くし アギーのテレビ受信を 改善したまえ,"Dear merciful Lord, please do what you can to get a better reception for Aggy's TV.","Merciful Lord, do everything you can to improve Aggy's TV reception."
可能な限りを尽くす,Whatever you can.,I'll do what I can.
誰かが陰で糸を引いてるなら,"If someone's pulling their strings,","If someone's pulling the strings behind the scenes,"
彼が誰が陰で糸を引いたか 知ってるか確認してくれ,Make sure he knows who pulled the strings.,Make sure he knows who pulled the strings behind his back.
陰口を叩く者共はお前のおかげで助かった,You defend these men who insult you behind your back.,You saved the backstainers.
俺の陰口を叩いてくれてありがとう,Thanks for talking about me behind my back.,Thank you for hitting on my back.
隅から隅まで調べるの,"Leave no stone unturned, Dr. Hodgins.",We're gonna go through every corner.
隅から隅まで調べたが 何も・・・,Nothing. Our guys went over it from the last bit and pixel.,I've checked every corner. Nothing.
まるで紙上演習みたいに 額のシンボルまで 隅から隅まで酷似してる,"It was like a-a dry run on paper, all the way down to the weird symbol that we found on the victim's forehead.","It's like a paper exercise, like a symbol in your forehead, and it's very similar from one corner to the other."
クックは鉱工業を隠れ蓑にして アジアをコントロールしてた,Cook used his mining empire as a cover to control the Asian franchise.,Cook used the mining industry as a cover and controlled Asia.
彼らを強くする秘訣― 「雨降って地固まる」,"In order to make our agents stronger, we have to break them down to build them back up again.",The secret to making them stronger... is to rain and solidify them.
だけど雲泥の差!,But what a difference.,But there's a difference.
雲行きが怪しいな,"Okay, this is getting a little weird.",I don't like the way the clouds go.
雲行きが怪しくなると 決まって入院するんだ,When the going gets rough he always checks into the hospital,I'm always in the hospital when it gets weird.
雲行きが怪しい,"That storm on the horizon that I mentioned,",I don't know what's going on in the clouds.
雲行きが怪しいと 口にしたから-,That storm on the horizon that I mentioned--,I told him I wasn't sure how it was going to turn out.
＜脳に埋めた制御電極に 雷が落ちた、って事故＞,With an electronic implant in her brain to control schizophrenia...,"The electrical controls that you buried in your brain were struck by lightning, and you're in an accident."
妻は... 家の側の公園にある 木が好きだった... 数年前雷が落ちた,"Abby's favorite place... my wife, she... she really liked this tree, it was in a park by our house... a few years ago, it was struck by lightning.",My wife... she liked the trees in the park by her house... they fell a few years ago.
時々雷が落ちるの,Lightning.,Sometimes lightning falls.
ついてると思ってるか青二才？,the boy's pheromone level suggests he wants to mate with the female.,Do you think I'm lucky?
あなたが青写真を描いたとき、我々はかろうじて理解できる年齢でした。,We were barely old enough to drink when you sketched the blueprint.,We were barely old enough to understand when you painted the blueprint.
校長先生が青くなってる,I wonder why the principal looks so pale.,The principal's turning blue.
目が青くなってると思ってたぜ,Thought you'd have blue eyes by now.,I thought your eyes were turning blue.
肌と目が青くなってる,The blue skin... brings out your blue eyes.,Your skin and eyes are turning blue.
メンタリスト　シーズン６ 第２２話　青い鳥,"♪ The Mentalist 6x22 ♪ Blue Bird Original Air Date on May 18, 2014","♪ The Mentalist 6x22 ♪ Blue Bird Original Air Date on October 21, 2013"
青い鳥が... 青い鳥が,"""The blue bird...""",The blue bird... the blue bird.
具体的な色を示す数字は　無いから 青い鳥とか　赤い鳥みたいなことよ,"There's no number for specific colors, so it's blue bird, red bird, whatever.","There's no number for specific colors, so it's like a blue bird or a red bird."
面が割れたのは　わたし,Nobody saw your face and I shot that dumb prick.,I'm the one who broke my face.
お前の面が割れてる,"Oh, with your face being all over the news,",Your face is broken.
面が割れたんだ,You've been compromised.,I'm losing my face.
小物なら一発だ 面の皮が 厚くなければね,It shouldn't damage the bastard unless its skin is thinner than ours.,"If it's a small one, I'll take one if it's not thick on the skin."
-　子供の面倒を見るべきです,- Is doing what children do best.,- You should take care of the kids.
後ろに戻って、クローンの 面倒を見て,Just get in the back and take care of the clones.,Go back. Take care of the clones.
泊まりに来て欲しい時は　言ってね シャーリーンの面倒をみるわ,"If you need me to stay over,keep you company... I can babysit charlaine.","If you want me to come over, tell me. I'll take care of Charlene."
お前の面倒をみるのは俺の仕事だ だから望む事に腹を立ててる,It's my job to get you through it. So you can be pissed off all you want.,"It's my job to take care of you, so I'm angry at what I want."
閣下が面目を失われることは避けられません フリンク氏は必ずや逮捕され その時には閣下もお困りになることでしょう,I can do nothing about the loss of face you will suffer in connection with this as and when Mr. Frink is inevitably apprehended.,I'm sure Mr. Frink will be arrested and you'll be in trouble at the moment.
何度もロブ・スタークに面目を潰されることは時間を消費する,Being repeatedly humiliated by Robb Stark is time-consuming.,It takes time to be humiliated by Robb Stark again and again.
筋肉が音を上げてるぞ,See all those blow that muscles will give you,Your muscles are making a sound.
音を上げさせようとした,"Hoping he'd crack up, and just fuck off.",I tried to get him to make a sound.
これで音を上げては 現場では働けないぞ,"But if you think this is pressure, wait until you're out in the field.",You can't work in the field if you're making a noise.
それにより音沙汰がなくなる,There's no word for this.,That's why we don't hear from each other.
音沙汰が無くなる この世から居なくなったみたいに,He goes silent like he fell off the face of the earth.,I can't hear anything. Like I'm gone.
あまりにも長い間、音沙汰が無いので、心配していた。,We were worried when we didn't hear from you for so long.,I've been worried because I haven't heard from you for too long.
君達のボスとして 乾杯の音頭を取ろう,It falls upon me as your beloved boss to propose a toast.,"As your boss, I'd like to make a toast."
カーターさんの事が 頭から離れない,I can't shake this Mrs. Carter story.,I can't stop thinking about Mr. Carter.
頭から血が,"Shit, it's on his head.",He's got blood on his head.
彼が君の頭から離れないことがね 本当だよ,I'm just a little worried that he's inside your head.,That he can't get out of your head. It's true.
私は爆弾を手に入れている 頭から 見る？,I'm getting the bombs out of their heads. See?,I'm getting the bomb from my head. Do you see it?
頭が上がらないようだな,Makes you wonder what's going on in that little head of hers.,You don't seem to be able to lift your head.
俺は一生、 彼に頭が上がらないな,I expect I'll be in his debt for the rest of my life.,I've never been so smart with him for the rest of my life.
永遠に頭が上がらないわね,I am indebted to you forever.,You won't be able to lift your head forever.
もし彼女がそれほど冷血でないのなら 頭が下がる思いよ,"If she weren't so bloodless, you'd really have to take your hat off to her.","If she wasn't that cold, I'd think she'd drop her head off."
本当だ ワトソン　君のしつこさには　頭が下がるよ,I promise you. Oh.,"It's true, Watson. I can't help thinking about your persistence."
そうだろうな、お前の戦略計画の 広範な経験には頭が下がるよ,Of course. We bow to your vast experience in strategic planning.,You're right. I'm a little embarrassed by the extensive experience of your strategic plan.
いいかい・・・ 君は頭が切れる,Look... you're a bright guy.,Look... you're smart.
大統領　あなたは非常に頭が切れる,"Madam President, may I say you are so very","Mr. President, you're very smart."
このグループは頭が切れる 彼らの行動を彼女は理解できない,"These groups are clever, blinding her to their actions.",This group is smart. She doesn't understand what they're doing.
鎮痛薬を買いに出ていたんだ 頭が割れるようだった,"I went out for some painkillers, my head was about to explode.","I was out shopping for painkillers, and I felt like I was breaking my head."
なぜお前はそう頭が固いんだ,Must you always be so small-minded?,Why are you so stubborn?
彼はただ、ええと、頭が固い。,"He's just, uh, not enlightened.","He's just, uh, hard-headed."
いかれて頭が固くなってるあの男を！ ？,A man whose idea of a romantic nightspot and an impenetrable fortress are the same thing.,"That crazy, hard-headed man?"
頭が痛くなりそうだよ,"See, I'm going to get stuck now with that song.",I think I'm going to get a headache.
- そうだ 判った アーッ 頭が痛い,Right.,"- Yeah, okay. Ah, my head hurts."
頭が痛いよ 思いっきりやられた,Head hurts. I just got the shit kicked out of me.,My head hurts. I've been knocked out.
おととい資料もらってな クラス全員の名前と写真 ぜんぶ頭に入れたー,I got the teaching material 2 days ago. I have memorized all students' names and photos.,I got the names and photos of all the class in my head the day before yesterday.
急げ 音楽を頭に入れろ,Hurry the fuck up. Get your music.,"Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on."
弾を頭に入れる,I'll blow your head clean off.,I'm gonna put a bullet in your head.
ベニーの帽子を壊して 頭に来て攻撃しようとしてたら 彼が粉々になっちゃって 僕のせいじゃないけど 追われる事になって・・・,"I was so livid that I attacked Tybalt and he ended up getting smashed, which wasn't my fault, and I was chased out.","When I was trying to break Benny's hat and attack him in the head, it wasn't my fault, but he was going after me."
頭に来る 見てもらえるか？,"Give it a rap, will ya? See if you could get it going for me.",It's gonna get on my head. Can you take a look at that?
ぶん殴ってやりたいよ 頭に来た,I'm going to blow this shit right off the mountain right now.,I want to punch you in the face. I'm starting to get mad at you.
彼女が望んだから あの娘は頭に血が上ってて,'Cause she wanted to. She lashes out.,Because she wanted to. She had blood on her head.
私は頭に血が上り 車に飛び乗った,"So I'm pissed. And the clock is ticking, so I jump in my truck.","I got blood on my head, and I jumped into my car."
頭を剃るかもしれないって,He said they might have to shave my head.,He said he might shave his head.
よし　頭を剃るアイディアに ついて語ろう,"Now, let's talk about that shaved head idea.","All right, let's talk about the idea of shaving your head."
ロデリック なぜ修道士は 頭を剃るのだろう あんな風に？,Roderick why do you think them monks shave their heads like that?,"Roderick, why would a monk shave his head like that?"
しゃがんで 頭を下げて,"Stay down, get down!",Stay down. Keep your head down.
- 頭を下げて,- Bow your head.,- Heads down.
- 頭を下げろ,- Keep you head down.,- Keep your head down.
頭を下げてろ 武器を手に入れたらすぐに マウンテンに向かうぞ,"As soon as we have the weapons, we'll make straight for the mountain",Keep your head down. We'll head to the mountain as soon as we get our weapons.
ゆっくり頭を下ろして,I want you to lay down nice and gently. Nice and gently.,Put your head down slowly.
頭を下ろして、大丈夫？,"Head on down, okay?","Put your head down, okay?"
ただ頭を丸めただけだろ?,"The hell did you shave your head for, fool!","You just got your head straight, didn't you?"
これで　頭を冷やして,"You know, this one you really do have to ice.",You're gonna have to cool your head with this.
頭を冷やして来て,"Buy some cigarettes, anything.","Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on."
頭を冷やしたほうがいいと 思うので。,I think it's better (when he's) cooled off. A certain somebody.,I think you should cool your head.
頭を切り換えられなかったんだ,"It's me, I couldn't get out of my head.",I couldn't cut my head off.
頭を切り替えようとしても,I keep turning things around in my mind.,You're trying to change your head.
頭を切り替えましょう,"You need to disconnect, Boss.",Let's switch heads.
"先ず あなた方が 頭を切り替え ""仕分け達人""になるの","So, first we will be installing and training you on a system that we're calling, ""The Wizard.""","First, you're going to switch heads. You're going to be a master."
君は 王族の人間関係に― 頭を 悩ますべきではない,But you shouldn't bother your pretty little head about all this royal intrigue.,You shouldn't be concerned about your royal relationships.
考えても見ろ どこに 頭を抱える必要がある？,Think about it. When I'm studying for the bar and you're writing your thesis this is the shit we're gonna think about.,Think about it. Where do I have to hold my head?
命を奪うことに ...夢中にっていた、だが僕は、... 命を生み出すという事で頭を抱えて悩んでいる。,"I've been so preoccupied with taking a life, I'm, uh... having trouble wrapping my head around making one.",I've been so absorbed in taking lives... but I'm... struggling with the idea of creating life.
頭を振るだけでも？,"Can you just nod your head, baby?",Just shake your head?
- 頭を振るな,Don't turn your head!,- Don't shake your head.
頭を振って？,Just nod your head? Baby?,Shake your head?
頭を痛めるとしたら 長引いてる あなたの捜査よ,"Yours,however,could take a turn for the worse if you don't wrap up this investigation.","If it hurts your head, it's a long-term investigation."
２ポンドでも 頭を痛めてるのに,"4 pounds, as if 2 pounds wasn't bad enough.",He's got a couple of pounds on his head.
今　この国が最も 頭を痛めてる問題は？,What bugs you the most about this country?,What's the biggest problem this country's got to deal with right now?
スズメバチの巣に 頭を突っ込んだ,Stoved his head in a hornets nest,I put my head in a wasp's nest.
- 君の尻の割れ目に頭を突っ込む！,And then I'm gonna jam my skull into the crack of your ass!,- I'm gonna put my head in the crack of your ass!
落書きさせた壁に 頭を突っ込むか？,Or am I gonna have to put your head through that fucking wall?,You're gonna put your head in the wall that made you do your graffiti?
だが その年寄りだけが 頼みの綱なんだろう,This old man's all you've got. You know that and I know that.,But the old man must be the only one who can be trusted.
だといい　頼みの綱だ,I hope so. My best chance of getting back home.,I hope so. That's a favor.
魔法使いの頼みの綱だ,"It's a wizard's bread and butter, really.",That's what wizards do.
三十六国に顔が利くだろう？,Aren't you close to the thirty-six nations?,Isn't he going to face thirty-six countries?
VCに顔が利く,- He's got connections to VCs.,He's got a face for the VC.
数学クラブにも新聞部にも 顔が利く　ハッカーのメンバーだし,"I also have my Math Club Card, Hacker Membership, Journalist Pass,",He's a member of the hackers. He's got a face for the math club and the press.
だが奴は顔が売れすぎてる,There's no way! The guy's too high profile.,But he's got too much on his face.
中東では顔が広い,I ran many sorts of parts to all sorts of places in the Middle East.,"In the Middle East, he's got a lot of faces."
顔が広いから デルグロスに頼まれた,"Delgros knew I had their ear, so he offered me money to push things through.",Delgros asked me to do this because he's got a lot of faces.
飲み屋からボストンまで顔が広い人がいる,He's got the ear of every captain from Bar Harbor to Boston.,There's a man with a wide face from a bar to Boston.
顔が 揃っていません,Not everyone's here yet. What about Fornay?,I don't see any faces.
なぜ顔が潰れてる？,Why do you think he smashed in the face?,Why'd you break your face?
私の顔が潰れるまでは 私を利用して,"Yeah, so when this blows up in my face, you can fire my ass.","Until my face is crushed, you can use me."
動揺が顔に出る、ですね,They make mistakes. Nice.,It's like a shock coming out of your face.
- 顔に出てるぞ,- It's starting to show.,- It's on your face.
今 君は生きているが 内なる汚れは 顔に出ている,Now in order for you to stay alive we have to match your face with the ugliness of your soul.,"Now you're alive, but your inner filth is on your face."
顔に書いてある,I can see that they haven't.,It's on your face.
♪顔に書いてあるよ♪,♪ Sittin' right on your face ♪,♪ It's written on my face ♪
顔に書いてあるだけさ,Just what's written on your face.,It's just on my face.
君たちは約束を破って 私の顔に泥を塗った,"- You went back on your word, And then you rubbed my face in it.","You broke your promise, and you covered my face with mud."
誰かが手下のネイサンの 顔に泥を塗った！,Someone chases my boy Nate out of the tick tock and puts one in his face!,Someone put mud on Nathan's face!
ソンレンも　男の子を産んだら 誰かの顔に　泥を塗ってしまうわね,If fourth sister has a son someone will be very unhappy.,"If you had a baby boy, you'd paint someone's face with mud."
僕が閲覧したポルノサイト情報から エヴァの顔を作った？,Did you design Ava's face based on my pornography profile?,Did you make Eva's face out of the porn site I've been watching?
顔を作っているように 見えたのは以外だった。,I didn't know your face muscles could make that look.,I was the only one who looked like I was making a face.
パンザーの事件のことで FBIが　至る所に顔を出してくる,"FBI's all over us about this, Panzer case.",F.B.I.'s gonna show up all over the Panzer case.
クインシー辺りにゃ 顔を出すなよ,"And you better never show your face around Quincy, you hear me? Okay, come on. Ever!",Don't show your face around Quincy.
- その内 顔を出すさ,- It'll show up.,- I'll show you my face.
親族が顔を合わせる機会は 何度もあったが― 殺したいとは思っても 殺したことはなかった,"Look, buddy, I'm trying to be objective here, but we've had countless family functions before, and even though we wanted to kill one another, we never did.","You know, I've had a lot of occasions with my relatives, but I've never killed anyone because I wanted to kill them."
どうやって お互い顔を合わせる？,What do you say we meet?,How do we get to know each other?
んー、いや、直接顔を合わせた方がいい、 そう思うんだ。,"Mm, no, in person's better, I think.","Um, no, you'd better face it directly. I think so."
判事に顔を売ってきて,I want the man to know who you are.,I want you to go and sell your face to the judge.
（南上）セカンドラインを 具体化するなら あなたの顔を売って おきたかったんだけど,"I wanted people to meet you, since you'll be overseeing the second line.",I'd like to sell your face if you want to shape the second line.
冗談よ さあ顔を売って,I'm joking. Go make some friends and don't get into trouble.,"It's a joke. Come on, sell your face."
お前と俺はこの顔を直すんだ！,Me and you are headed to fix this butterface.,You and I are gonna fix this face!
いま ロシアの顔を立てておけば 後で何かと役に立つ,Helping the Russians save face is an act of good faith.,"If we keep Russian faces up right now, we'll be able to do something useful later."
大姉様の顔を立てることを 知らないのかしら,How does that make our Big sister feel?,"You don't know how to stand up for your big sister, do you?"
ここで顔を立てるんだ,You gotta make this look good.,You're gonna have to face it right here.
名前を読んだら振り向いて 笑顔を見せてくれる 素敵な笑顔を... でも手遅れだ,"You see, I thought about calling out to them so they'd turn and smile and I can those those beautiful faces of theirs but...it's all too late.","When I read your name, you'll turn around and smile, but it's too late."
分ってるの？ 顔を見せなさい,[PANTS] [CORDELIA SCREAMING IN DISTORTED VOICE] CORDELIA:,Do you know what I'm talking about?
車で40分のお袋の家に 顔を見せに来るどころか,He even has a problem with our mother taking Social Security and Medicare.,"Instead of driving to my mother's 40-minute house,"
億万長者のボスと そんな人はあまりいない 人前で彼らは素顔を見せてる,Not a lot of people show their real face in public.,"There's a billionaire boss and not a lot of people in the world, and they're showing up in public."
メアリーのためにも 顔を貸してくださいよ,Come on. For Mary. Bring me your face.,Can I borrow your face for Mary?
それとも 人様に顔向けできないって思ったからですか,is it because you thought you couldn't bear to look other people in the face?,Or did you think you couldn't face people?
君に顔向けできないと,Didn't want to face you.,I couldn't face you.
実際 君の様な人は 願ってもないことだ,"I mean, actually, I couldn't have even hoped as much for... Wow. Come on in.","Actually, I wouldn't have hoped for someone like you."
そうなったら願ってもない事だ。 だが、そうなる前に私のチームが私を救出するだろう。,"Then that's what it'll be, or I hold out until my team comes to find me.","But before that happens, my team will rescue me."
それは願ってもない話だ オレはバカじゃないから丁度いい,"It's a good thing I'm not a fool, then.",That's not what I want. I'm not stupid. I'm just fine.
どういう風の吹き回し？,"Baby, what's gotten into you?",How's that sound?
どういう風の吹き回しだ？,You want me to- How am I supposed to do that?,What's this all about?
どういう風の吹き回し？,- How about something to lower your spirits?,How's that sound?
」 「風を切って走るのだ!,- Put some zing in it!,"""Strike the wind and run!"
我々の命は風前の灯です,They're blowing it.,Our lives are in the wind.
彼のキャリアは風前の灯 その件が露見すると―,Liam's career was already hanging by a thread.,"His career is a flash of light, and when that happens..."
俺はここで孤立無援で、 それも風前の灯だ！,"I'm out on a limb here, and the limb is going to break!",I'm on my own here and I'm on my own!
士気はもはや 風前の灯火だ,Their courage hangs by a thread.,The morale is no longer the embers of the wind.
風向きが悪い,That wind isn't good.,The wind is bad.
背中に風穴を開けろ,Put a big fat hole in his fucking back.,Put a hole in your back.
背中に風穴を開けろ,Put a big fat hole in his back.,Put a hole in your back.
敵兵に風穴を開け 鉛の弾を詰める,We shoot them full of holes and fill them full of lead.,I'm gonna blow a hole in the enemy and pack up lead bullets.
そうですか　お風邪を引かないように 気をつけてくださいね,"I see, well... take care not to catch a cold. Thank you.","Well, be careful not to catch a cold."
風邪を引くわ 着替えないと,He should get out of them wet clothes. He'll get sick.,I'll catch a cold. I have to get dressed.
僕 風邪を引いたので ティッシュはペンで取って,"But I'd push the tissues off with a pen, if I were you, because I've had a cold.","I had a cold, so I took the tissue with a pen."
死人が甦るようになったら 食うか食われるかの世界になるぜ。,"You know, in case the undead come back to life and the world gets all dog-eat-dog.","When the dead come back to life, the world will be eaten or eaten."
その後 父さんは言った 今は食うか 食われるかの世界だと,"Anyway, after that, dad said this is the world we live in now -- eat or be eaten.","And then he said, ""It's a world of either eating or being eaten."""
♪ 食うや食わずの生活だけど ♪,# I ain't got much dough#,♪ Living without food ♪
航空機のエンジンも修理する 食えない物も調理する,They also fix airplane engines and cook bad food.,"We're gonna fix the engine, we're gonna cook things we can't eat."
違う　肉を食わなきゃプディングも食えない,"Because, ""How can you have any pudding if you don't eat your meat?""","No, no, no, no. If you don't eat meat, you can't eat pudding."
おお　食えない,Soon as we get rid of this demonic tramp stamp...,"Oh, I can't eat that."
ステーキが食えないなら　ハンバーガーで 手を打つしかないさ,"Well, if you can't get steak, you have to settle for hamburger.","If you can't eat steak, you'll have to take a hamburger."
どんなことでも 飽きが来るものよ,It's diminishing returns and whatever.,"Whatever it is, you're gonna get bored with it."
飽きが来るんだよ,It's like the— the law of diminishing returns.,I'm getting bored.
スタンディッシュ、私の首が危ないんだ。,"Standish, the people want my head.","Standish, my neck is in danger."
これで奴らの金庫は空っぽだ 税金で首が回らなくなる,So that means their coffers will be empty. They will be bled dry.,Now their vaults are empty. They're gonna get their heads out of taxes.
ピーターは首が回らなくなって 自衛のためにあなたに 自分を殺させた,Peter got in over his head and forced you to kill him to defend himself.,Peter lost his head and let you kill him to defend yourself.
首が飛びますね,You might just get beheaded.,Your neck's going to jump.
怖いよお 首が飛ぶかもだし,"I've got a phobia of being beheaded, and heights!",I'm scared. My neck might fly.
あと 2人の首が 飛ぶのね,That means two more heads are about to roll.,Two more heads are flying.
継母は使用人を全て 首にしました,Ella's stepmother dismissed the household.,The stepmother has fired all her servants.
殺人罪で吊るし首にする,I'll have you hanged as a murderer.,I'll hang you for murder.
首にした相手をけなすために,To vilify the boss that fired her.,To blow up the guy who fired you.
打ち首になるより ましだと思ってるだろう？,I suppose it is preferable to beheading.,"You think it's better than being beheaded, don't you?"
暴力団同士の抗争が続くと 私は首になる,Brass are gonna fire me just as soon as this gang war cools off.,"When there's a fight between the gang and the gang, I'm fired."
昔　男が3人の人を殺してしまった罪で 縛り首になった場所,They say who murdered three,The place where a man was hanged for killing three people a long time ago.
これで どうにか 首の皮一枚 つながったな,You escaped by the skin of your teeth.,Now you've managed to tie me to a piece of skin on my neck.
良かった　率直に言って 君は首の皮一枚だよ,"Good, because frankly, you're hanging by a thread.","Good. Frankly, you're just one piece of your neck."
首を切る動作をしたら そのシーンは短く,If I make a slashing motion across my throat it means cut the scene short.,"If you cut off the head, the scene would be shorter."
部屋の割れたガラスで 手首を切られていました,His wrists were slashed with broken glass from the room.,He was cut in the wrist with broken glass in the room.
だまれ またしゃべったら、 首を切るぞ,"You say a word, I'm gonna cut your throat out!","Shut up. If you talk again, I'll cut your neck off."
首を振って去る,"Oh go on, then: shake your head and walk out.",I'll shake my head and walk away.
これからは うなずくか、首を振るだけでいいわ わかった？,"So, from now on, just nod or shake your head, okay?","From now on, all you have to do is shake your neck or something, okay?"
首を振るな,Don't shake your head at me.,Don't shake your head.
何でも首を突っ込む あのオバサンが悪いの,Don't feel sorry for yelling at that snoopy old bitch. She's been sticking her nose where it don't belong.,I don't know what I'm talking about.
おたくの領域に 首を突っ込むつもりはないんですよ,We're not looking to horn in on your turf.,I'm not going into your territory.
首を突っ込みすぎだ,If you stick your neck out how far?,You've got too much on your neck.
お前が首を縦に振らないせいで 廃墟になった場所だ,Your absolute unwillingness to accept anything less than everything.,That's where you ended up in ruins because you didn't shake your head.
自動化やコストカットを いくら勧めても 首を縦に振らない 立派な職人さんだったが 私の言うことさえ聞いていれば,He was an admirable craftsman who refused to take my advice no matter how much I tried. he wouldn't have had to commit suicide.,"He was a fine craftsman who wouldn't shake his head, no matter how much I recommended automation or cost cutting."
