sent,reference,translation
ジメチル・スルホキシドと 混ざった場合 麻酔薬になる,"Hey, if sophorine is mixed with dimethyl sulfoxide, it becomes an anesthetic.",It's mixed with try expecto stearate. It's an anesthesia.
狂気は現代では 薬になり得る,Madness can be a medicine for the modern world.,Madness can be a medicine in today's times.
ずっと彼の研究をしてるんだ 適切に希釈さえすればその毒は... とても有効な薬になる,"I've been studying him, and I'm pretty sure that his venom could be quite useful if properly diluted.","I've been working on his research, and if it's properly administered, the poison will be very effective."
これが藪から棒に聞こえるのは知ってるけど 僕は今売り出し中の身だ,"I know this may sound farfetched, but I'm on the market now.","Look, I know this sounds like a stick, but I'm in the middle of a sale right now."
藪から棒のオファーで,I can't believe you gave up your mop for this suit.,It's an offer of sticks from the east.
藪をつついて蛇を出すってこと,Yeah. Let it rest.,That's how you make a snake with a tail.
そして遂に大海の藻屑となる。,And then you will be dropped into the ocean.,"And finally, you'll be the gold of the year."
虚仮にしている,He honeydicked the shit out of me. - Sucks.,You're lying.
彼は虚勢を張ってると思うの,I think he's bluffing.,I think he's out of control.
いや トレメイン・アレクサンダーは 虚勢を張らない,"No, Tremaine Alexander don't bluff.","No, Tremaine Alexander doesn't panic."
彼女は虚勢を張っている,She's bluffing.,She's out of control.
だから 虫が好かなかった,I knew there was a reason I didn't like you.,That's why I didn't like the bugs.
今日はずっと虫の居所が悪いな,All right something's been bugging you all day.,It's been a hell of a day for bugs.
今日は虫の居所が悪いのよ,Short fuse today I guess.,I don't know where the bugs are today.
虫の居所が悪かっただけ,"Look, I had a bad moment. That's all.",It's just that the bug was in a bad place.
虫の息で捨てられていた,"Abandoned, suffering, left to die.",It was dumped with the breath of a bug.
-虫の知らせだけど,"I'm telling you, Chad.",- I got word from the bug.
虫の知らせの為に 私のキャリアを危険に晒せと?,And you expect me to risk my entire career on a hunch?,You want me to jeopardize my career for word from the bugs?
貴方にも 何か 虫の知らせがあったはず,"You already have a hunch something's wrong, Chad.",You must've had some bug news.
虫酸が走る男ね,You disgust me.,You're the guy with the bowel acid.
蚊帳の外に放り出すなよ,Promise me that you'll let me be there.,Don't throw him out of the mosquito net.
組合は蚊帳の外さ,The association wasn't consulted.,The union's out of mosquito nets.
裁判官と主席弁護士が密談を 我々は蚊帳の外だ,"Only the judge and the lead attorneys were privy, and our honorable D.A. is staying mum.",The judge and her lawyers had a little chat. We're out of mosquito nets.
なんというか 心の蛇の生殺しだ,"It's like, uh... blue balls in your heart.","I mean, it's like a snake in the mind."
近々この街は蜂の巣をつついたような騒ぎになる,This town's about to buzz like a bee hive poked with a stick.,Soon this city will be as loud as a bee's nest.
あなたは、融通が利かなく なってきています、フレイア,"You've become quite literal, Freya.","You're losing your depth, Freya."
融通が利かないな,I thought you said he was cool.,You don't know what you're doing.
大統領は融通が利かない,The president's bulldog.,The president isn't very good at that.
彼を考えるたび 血が滾る,"Every time I think about him, my blood boils.","Every time I think about him, I'm bleeding."
- 血が引く思いだ,"Oh, I think I'm bleeding somewhere.",- I'm bleeding.
(徳井)まあ 血が繋がってなければ いいんじゃないですか? そんなものは,As long as you're not related.,"Well, if there's no blood, that's fine."
""" 血が通っている "" と 思いたい",I like to think of it as a living system.,I'd like to think that there's blood.
まだ血が通うてるのはめっけもんじゃて.,You're lucky your blood's still flowing.,It's the only thing still bleeding.
血管に本物の血が通った男を,Shut your mouth!,A man with real blood in his veins.
「血が騒ぐとき、心が痛むとき」,"#When the blood creeps, and the nerves prick,#","When the blood screams, when the heart hurts,"
血が騒ぐよ,Gets blood pumping.,I'm bleeding.
血と汗の結晶よ,With our sacrifices and our blood.,A crystal of blood and sweat.
血の巡りが悪くなってるわ,- Yeah. The blood's having a hard time getting back to your heart.,You're bleeding.
そして「絞首刑の男」を見た時 君の顔から血の気が引いたね,"And then when you saw the hanged man, the blood drained from your face.","And when I saw the hanged man, it was blood on your face."
彼の目を見て 血の涙が,"Now, if you look into his eyes, you can see him tearing blood.",I looked into his eyes and I saw the tears of blood.
妙よね 血の涙なんてある?,"I'd say bad day all around. I mean, can-- can someone actually cry blood?",It's funny. Do you have any tears of blood?
"- そして彼らの妻達は 血の涙を流すでしょう""","""... and their wives will weep tears of blood.""",- And their wives will bleed.
正確に言うと 血は水よりも濃くないだろ?,"Hasn't exactly been thicker than water, has it?","Isn't blood thinner than water, to be exact?"
血は水よりも濃い,And blood is so much thicker than water.,Blood is thicker than water.
血も涙も無いのか?,"My God, man.",There's no blood or tears?
血も涙もない,A cold blooded setup.,There's no blood or tears.
ドラゴ・ブラッドビストは いかれた奴だ 血も涙もない,Because Drago Bludvist is a madman... without conscience or mercy.,"Yeah, he's a wicked man. He's got no tears."
ここを出ないと血をみるぞ?,"You are going to take your daughter and you're going to leave before I spill blood, okay?",We're gonna bleed if we don't get out of here.
ごめんなさい、血を見ると吐いちゃうの,"Sorry, I get nauseous on the sight on blood.",I'm sorry. I'm so nauseated when I see blood.
早い内に血を見させたほうがいいと言われた,I was told to blood them early.,I was told to show her blood earlier.
あんたらは、スタークと血を分けた仲だろ?,"Your people share blood with the Starks, don't they?","You two share blood with the Starks, don't you?"
血を分けた娘...,My flesh and blood.,The girl with the blood...
これは私の血を分けた兄弟だ,This is my blood brother.,This is the brother who gave me my blood.
前に輸血を受けたのは 5月18日,My last platelet transfusion was May 18th.,The last blood transfusion was May 18th.
ジークフリートを作ったのは 彼ら二人だ ヴェルズングの血を引いた最強の 男子を,"Siegfried was born of their union, a youth of invincible strength.",They're the two who made Siegfried.
ウィリアム・ターナーの血を引く 本当の子供はどこだ?,The child in whose veins flows the blood of William Turner? Where?,Where's the real kid with William Turner's blood?
一族の人がオオカミの血を 引いてるって知ってた?,Did you know Quileutes are supposedly descended from wolves?,Did you know the family had wolf blood?
血眼になって探してる,This piece that's falling caused us bloody problems.,I'm looking for bloody eyes.
あの谷では袋の鼠じゃ セオデンは罠に踏み込んどる,There is no way out of that ravine. Théoden is walking into a trap.,Théoden's trapped in that canyon.
俺達は袋の鼠だ,We're trapped.,We're trapped.
袋の鼠だ,We're trapped.,He's trapped.
180人の選手達 20のステージ たった一人だけが イエロー・ジャージに袖を通す,"One hundred and eighty riders, 20 stages, and only one gets to wear the Yellow Jersey.","Two hundred and eighty-six players on 20 stages, and only one goes through the Yellow Jersey."
あんたが裏で糸を引いてんの?,Are you the one who did this?,You're behind this?
サーセイが裏で糸を引いている 知ってるだろ,Cersei has manipulated everything and you know it.,Cersei's behind this. You know that.
裏で糸を引き 凶悪犯を創り上げる,You simply rule from behind the scenes.,He pulls strings in the back and creates a vicious criminal.
私は 裏に回った,I went around back.,I went around the back.
裏に回ろう,Let's go in the back.,Let's go around the back.
5分待ち 裏に回り 裏口を包囲,Wait five minutes. Go around and block the side entrance.,Give me five minutes. Turn around and cover the back door.
ウェルズ博士 あなたはいつも 私の裏をかこうとする,"Dr. Wells, I often find you to be a real pain in my ass.","Dr. Wells, you always try to back me up."
レンタカーだけでなく 彼は何とか人の裏をかいてる,"He's got to get around somehow, just not by rental car.","Not only the rental car, but he's managed to cover up people."
裏をかくことができる 前にもやった,"I can outwit them, I've done it before.",I've done this before.
俺は銀行に当たって 裏を取る,"I'll talk to the bank, make sure it wasn't a mistake.",I'm gonna go to the bank. I'm gonna lie to the bank.
私もそう思いたくない 私が裏を取ります,"Paul, I don't like it any more than you do, but I'll prove it.",I don't want to think that. I'll cover it up.
引っ張って来い 裏を取ろう,Bring her in. See what you get.,Pull me in. Let's get out of here.
裏を返せば もし侵攻を続ければ デュバクは間違いなくデバイスを悪用するでしょう,"On the other hand, if you authorize the invasion, dubaku will undoubtedly engage the cip device.","With all due respect, if the invasion continues, Dubaku will definitely harm the device."
裏を返せば 失敗は許されないということだ,it means failure is not an option.,"And if I have to back it up, it's unforgivable."
君に2つの顔があるなら 裏目に出るぞ,"The problem is when you're two people at the same time, one of them is bound to trip the other.","If you have two faces, I'll be in the clear."
もし話して裏目に出たら?,"What if Joe is right, and I tell them, and it backfires?",What if I tell him and he gets in the way?
互いに対してそれらをピットにあなたの策略 だから、資格でした 完全に裏目に出たようです。,"Your ploy to pit them against each other seems to have backfired completely so that could qualify, yes.",So your tricks to pit them against each other were qualified to appear completely betrayed.
ローラには裏表がなくて 誰に対しても同じ態度なの,She is just a bird flying.,"Laura has no backwards, and she's the same way with everyone."
自由だから ローラには裏表がなくて 誰に対しても同じ態度なの ローラには裏表がなくて 誰に対しても同じ態度なの,"She doesn't have an attitude repertoire, she doesn't have anything.","Because I'm free, and I don't have to be the same way with Laura, and I don't have to be the same with anyone."
汚い利益の2000万ドルを 寄付したからと言って 襟を正した事にはならん,But even giving away $20 million of her company's ill gotten profits hasn't humbled Ms. Sherman much.,Just because you donated $20 million of your dirty profits doesn't mean you're right.
襟を正さないと,"Yeah, actually, this is really, really nice.",We have to make this right.
警官は確かに要領がいいな まずい時に現れたな,You cops sure have a knack for showing up at the wrong time.,I'm sure the cops are pretty good at what they do when they show up.
でも君は見所がある,"They sent a nice kid, you'll be a good worker.",But you have a point.
見果てぬ夢と言っていた。,She said it was a lost cause.,He said it was an endless dream.
見果てぬ夢に見えると言っていた。,She said she could see it was a lost cause.,He said it was an endless dream.
見果てぬ夢という像は、サンタ・リタにある。,The patron saint of lost causes is saint rita.,The figure of the endless dream is in Santa Rita.
見栄を張るのは あまり好きじゃない,Ostentation is not something that I'm accustomed to.,I don't really like to be flattered.
あの方は美しいわ あなたは見栄を 張らないようにすればいいの 虚栄心は罪よ,She is beautiful. You shouldn't be vain. Vanity is a sin.,She's beautiful. You have to keep her in the dark. Vanity is sin.
見栄を張ることは決して賢くないというね わかったかい?,"This is a good lesson on why you never wanna lie about your ability to do things you clearly can't do, okay?","You're never wise to show respect, you understand?"
私は、メール室で90分間 郵便の仕分けを待ってたのよ。 胸元に視線を浴びながら。 だから、私がキャットに これを渡します。,"I spent the last 90 minutes in the mail room letting a glorified postal worker stare at my chest, so I could be the one to give this to Cat.","I've been in the mailroom for 90 minutes, looking through the chest, and I'm giving this to Cat."
彼はみんなの視線を浴びてる,Everyone's staring machine guns at him.,He's in everyone's eye.
- 俺も息子も 視線を浴びるんだ,People would look at me and see him. That must have been very difficult for you.,- I'm gonna get eyes on you and my son.
私は覚悟の上で参った 首を刎ねられる事も ドラゴンに焼かれる事も,And I came here knowing that you could have your men behead me or your dragons burn me alive.,I've come to realize that I've never been decapitated or burned by a dragon.
彼らは覚悟の上だ!,They know that going in!,They're ready!
...で 着地に失敗 怪我は覚悟の上だよ,"- Rough landing, huh? - Could have been worse.",I'm pretty sure you're injured.
まあ やるとしても 親身になって話を聞く人が必要だ,"Well, if ever you need a friendly ear.","Well, even if we do, we need someone to talk to."
デイブは親身になってくれてる,I think Dave is really helping you.,Dave's being friendly.
誰が親身になってくれる?,Who in your estimation is that sympathetic ear?,Who's gonna be friendly with you?
受け入れるべきだよ。 言い得て妙じゃないか。,"Well, you do have to admit, it is catchy.","It's strange, isn't it?"
一緒にやれたら 言うことなしだ,"And if you do it together, it's fantastic.","If we do this together, we'll have nothing to say."
言うことなしよ,It just couldn't have gone any better.,I didn't say anything.
- 言うなれば...,No.,- I mean...
言うなれば、 災い転じて、福となる,"What a, what do you call it, a poetic turn of events.","In other words, it's a good thing. It's a good thing."
彼女は、言うなれば 気晴らしの叱責の提供者 好きな連中は 喜んで金を払う,"She provides, shall we say, recreational scolding for those who enjoy that sort of thing and are prepared to pay for it.","She's, by all accounts, a distraction offer, and the people she likes are willing to pay."
撃たれた銃弾が あなたを殺さないなら あなたが持ち込んだ この人生の嵐が殺さないなら 言わずもがな,"If them bullets don't kill you, and this storm you somehow brought upon us don't kill you, goes without saying...","If the bullet that you got doesn't kill you, if the storm of your life doesn't kill you, don't say so."
言うは易く行うは難しだ,Easier said than done.,Easier said than done.
言葉が過ぎるぞ,You're going too far!,You're talking too much.
言葉が過ぎる,You do not even think something like that.,I don't know what to say.
お言葉に甘えて,He convinced me.,Don't be shy.
お言葉に甘えます,If you insist.,I beg your pardon.
お言葉に甘えたいけど悪いわよ,"Oh, that's really sweet of you to offer, Rarity, but I can't let you do that.","I don't want to be rude, but I'm sorry."
我々全員を子供と呼んだのです 言葉の綾です,I believe he's calling all of us children. Figure of speech.,He called us all children. That's the word.
言葉の綾というやつなのね?,"So, it was a figure of speech?",Isn't that what the word is?
それは言葉の綾か?,Is that another figure of speech?,Is that the point of the word?
お父上も言葉を濁すことはなかった,Your father never minced words either.,Your father never misunderstood it.
お言葉を返すようですが 度を超すつもりはありません,"Hey, sir.","With all due respect, sir, I'm not going to overdo it."
お言葉を返すようだが 失せろ,"All due respect, screw you.","I'm sorry to interrupt, but get out of here."
言葉を返せば 相手が消えても 反応する,That also means you notice when they're not there.,"If you say the word, you'll respond to it when it's gone."
どう言葉を飾ろおと 奴の目的は この世界の破壊だ,"And whether or not he admits it, his mission is global destruction.",I don't know what to say. He wants to destroy this world.
おまえは冷ややかで 計算高いよ,You were cold and calculating.,You're cold and calculated.
計算高い 恐いんだ,"She's insanely jealous, she's irrational, and I'm frightened of her.",It's highly calculated. I'm afraid.
計算高く 特に 犠牲を厭わないことが必要なのだと,"calculating, and most of all... willing to sacrifice.","I mean, it's a lot of math, especially when it comes to sacrifice."
バービーの身の証を 立てられるのは私だけよ,I'm the only one who can exonerate Barbie.,I'm the only one who can prove Barbie's true identity.
それでお前を送って 詫びを入れてるわけか?,The man sends you to make his apologies?,Is that why I'm sending you in here and saying I'm sorry?
詰まる所 これは仕事さ,"And that at the end of the day, it's a job as most jobs are.",That's where I'm stuck. It's work.
詰まる所 ジョンは 君をとても愛してるんだ この世の何よりも 君を失くして バラバラになっている,"(SIGHS) Look, John loves you very much, more than anything in the world, and he's falling to fucking pieces without you.","Where I'm stuck, John loves you more than anything in the world, and he's broken up because of you."
話が分かってない,You don't even understand the offer.,You don't know what you're talking about.
君は 話が分かりそうだ,Maybe you can talk some sense into these people's.,You know what I mean.
人の話が分からない バカじゃないの,How old are you? I'm not a lesbian. Are you stupid?,I don't know what you're talking about. I'm an idiot.
話が合うよ,"For you, I think they'd make an exception.",I think that's a good idea.
話が合ってきましたね,Now you're speaking my language.,"Well, that's what we're talking about."
ここから数マイルの所でね 君たちと話が合うかもしれん,"Yeah, he lives a few miles from here. He may be able to help you.",A few miles from here. Maybe we can talk.
思いがけなく会えた母親と 話が弾んでいたのだろう,I'm sure he's just... Spending a little quality time with his mother.,I'm sure she was talking to a mother she never thought she'd see.
その通り 話が早いですね,Yes. We understand each other very well.,That's right. You're being quick.
話が早くていい,"We appreciate your discretion, as always.",I'm happy to talk to you quickly.
プリンスさんのおかげで 話が早い,"Their presence has been decisive, Mister Prince, to encourage her.","Thanks to Mr. Prince, we can talk quickly."
話が違う,"Fuck me, Ronnie, do you have to?",That's not what I was talking about.
話が違います あのとき全ての...,That's not what you said. you said all...,That's not what I'm talking about.
鳥と人間は話が違うよ,Recently dead bird? That's one thing. Dead person?,Birds and humans have different stories.
話にならない 私は・・・,That's ridiculous. I can't be expected to...,It doesn't make any sense. I just...
あなたじゃ話にならない 腹ペコよ,You won't let me do anything and I'm so hungry.,I can't talk to you. I'm starving.
正気じゃない それは話にならない,You're out of your mind. No way. That's out of the question.,That's insane. That's not the point.
...テレビを見ているようなら ここには世話にならない,If he's gonna be sitting around... we're taking him out of here.,"... if you're watching TV, you can't be here."
よし 話に乗る,"OK, I'll bite.","All right, I'm on it."
デネットは話に乗った,Dennett's on board.,Denet's on the phone.
もっと大きな声で そしたら話に乗ろう,"A bit louder, my dear, and we can dance to it.","Louder, and then we'll talk."
伺って 話を詰めてきてください,Go talk to them and finalize the deal.,Come on in and talk to me.
(仲谷)お2人には もう少し 話を詰めてから お伝えします,I'll let you know after we've talked more.,I'll let you know when I'm done talking to you.
実は今 フォスターの極東エリアマネージャーと 会って話を詰めてるんだが,I'm meeting with Foster's Far East Area Manager and working out some details.,"As a matter of fact, I'm meeting with Foster's east office manager right now."
- 調べがついたところじゃ 家族を失って 彼はひどく荒み,"- Well,based on we could find, he was so devastated losing his family,","- As far as I can tell, he's had a hard time losing his family."
奴が自分じゃ買えない物を全部買うために 君から金を借りたことは 2分で調べがついた,"Well, it took us all of two minutes to find out he borrowed money from you, to buy all that stuff he really couldn't afford.",It took two minutes to find out that he borrowed money from you to buy everything he couldn't afford.
調子がいいサインだよ ジェームスにとってはね,"Good sign, actually. Means he's stoked.",That's a good sign for James.
今夜は調子がいいな オレはちょっとトイレまで,"You're having a good night. Mm-hmm. Okay, I am now gonna take the long walk to the little boy's room.",You're looking good tonight. I'm gonna go to the bathroom for a minute.
僕は 君と一緒にいた方が 調子がいい,"I am... better with you, Watson.",I'm better off with you.
席は1つだけだ 調子に乗るなよ マリア,"You get one of those as captain, but don't push your luck, Maria.","There's only one seat. Don't panic, Maria."
証拠はない 調子に乗るな,"No proof, but you're not innocent yet! So let me defend you and stay quiet...",There's no evidence. Don't panic.
調子に乗らないで 夕食は一緒に?,Within reason. Want to come to dinner with Larry and me?,Don't panic. Do you want to join us for dinner?
"2,3分は調子を合わせるんです でも... すぐに仕事に戻りました","And he'd play along for a few minutes, but... then he'd leave for work.","I'll be fine for a few minutes, but... I'll be back to work soon."
それで なんで調子を合わせる フィンチ?,"So why'd you even play along, Finch?","So why are you getting along, Finch?"
君と私は長い間友情をもってやってきた、 触れることなく、だが音のように、 いつも君に心の調子を合わせていると感じていた。,"You and I went so long in our friendship without ever touching, yet I always felt attuned to you.","You and I have been in a friendship for a long time, without touching, but as a sound, I've always felt like I'm putting you in harm's way."
とにかく... 論より証拠だ,"Anyway, the proof is in the pudding.","Anyway, it's more evidence than a theory."
諸刃の剣だよ,Perception's a tool that's pointed on both ends.,It's a sword of many wars.
張り込みでの水分補給は どっちみち諸刃の剣だ,Hydrating on a stakeout is a double-edged sword anyway.,The water supply on the stakeout is a double-edged sword anyway.
"しかし、それは""諸刃の剣""でした、 戦士は制御不能の激高状態におちいった。",Fighting with it put the warrior into a state of uncontrollable rage.,"But it was the blade of the sword, and the warrior fell into a state of overwhelming overwhelm."
我々は諸手を挙げて賛成する,None of us had any problems with that.,We all agree.
そうだ 子供はその後に豹変し,Yeah.,That's right.
豹変したのだと もっぱらの噂だ,People say he's changed.,A lot of people say you've changed.
彼の目が 瞳が豹変して,His eyes were different.,"His eyes, his eyes change."
今、多くの軍は有るが その兵の 財布を握る者がいるので,Now we've got as many armies as there are men with gold in their purse.,"Now, there are many armies, but there are many who have the wallet of their men."
- 上層部はあなたに責めを負わせたの?,They're letting you take the fall?,- Did they blame you?
爆破を仕掛けるのは 君だが 責めを負うのは ELMだ,"You get the blast, they get the blame.","You're the one who set the bomb, but you're the one who's to blame."
身代わりに 責めを負うこと,A scapegoat.,To have the blame for it.
君は責めを負う覚悟でいる 理由は 飛んで火に入る夏の虫の アダリンド親子を 逃がしたからで,"You feel awful and take full responsibility for failing to stop Adalind and her child from slipping from your grasp and getting away, despite the fact that we had intercepted communications from Resistance agents, which gave you sufficient time to disrupt their plans.",You're willing to blame yourself for letting Adalind and her daughter escape from the flames of summer.
汚れ役を買って出なきゃ いけなかったりもすると思うの,I think it means you might have to take on the dirty job at times.,I think I'm gonna have to buy out a dirty role.
会社が買って出た?,Harbinger sponsored that?,The company bought it?
金のためなら 患者を どんな危険な目に遭わせようと→ オペを買って出る。,"She volunteers to take on any operation for money, no matter how great the risk to the patient.","For money, no matter how dangerous it is for my patients to get out of surgery."
いやいや 赤くなる やめて,"No, I'm going to turn red.","No, no, no. It's gonna get red. Don't."
中の煙が赤くなるのは何か忘れてる時よ,The smoke turns red when you've forgotten something.,"When the smoke inside is red, you forget something."
顔が赤くなるわ・・・,You got me blushing' 'til I...,My face is red.
赤子の手をねじるようなもの,It's child play.,It's like killing a baby's hands.
赤子の手を捻るが如く 神がルシファーを倒したように 皆あなたに復讐するのよ,They will seek a vengeance on you that will make God striking down Lucifer seem like child's play.,"As if the baby's hands were to be struck like the Gods defeated Calcifer, they're going to have revenge on you."
今までにない 趣向を凝らしている,It is a spectacle unlike most have ever witnessed.,It's the most unlikely thing I've ever seen.
僕は趣向を凝らしてるんだ。,I'm trying different things.,I'm just trying to keep my head in the air.
健康な足があるだろ?,"You've got healthy young legs, haven't you?","You have healthy feet, don't you?"
相対性理論と量子論の 融合には不足があった,The equation couldn't reconcile relativity with quantum mechanics. You need more. More?,There was a shortage in the equation of relatives and否定s.
それはあなたに2本の足があって 赤ちゃんも居なかったらの 4時間おきに泣く子を ウォーカーの中には,Back when you had two legs and we didn't have a baby crying for walkers every four hours.,It's like if you had two legs and you had a baby crying every four hours in a walker.
リードのお嬢様は堅苦しくて冗談が通じない 地に足が付いてるのかしら,"Lady Reed here's got a stick so far up her ass, it's a wonder her feet touch the ground.",Reed's daughter's too quiet to joke. She's on the ground.
あなたは足が付いている,They might be able to trace the reset signal back to you.,You're on your feet.
だが 君から俺達に足が付くんじゃ?,Hang on. Wouldn't it be awful if it was traceable back to us?,But you're the one who's gonna follow us.
? ) 足が出て当然だ,No wonder he has issues.,I'm sure you'll get your legs out of it.
足が出ない,But my feet wouldn't move.,I can't feel my legs.
- 足が早いのは誰だ?,Whoever's the fastest runner. - Who is that? - I am.,- Who's the fastest?
ケスラーみたいな輩は 逃げ足が早いんだ,"The quieter we are, the better chance we have in getting him.",A man likeイスler is a very fast man.
雷に撃たれて 足が早くなった青年よ,Struck by lighting? Was in a coma for nine months? Woke up being able to run faster than the speed of sound?,He's a young man with a lightning strike. He's moving fast.
足が速い以外に、何か 特技があるといいけど。,I hope you're bringing more to the table than just quick reflexes.,I hope you're good at something other than your legs.
逃げ足が速い! ! ?,They're getting away!,He's running fast!
我々にはある言い伝えがあった 足が速く... 雪のように白い...,"There's a prophecy that tells of a creature, swift of foot white as snow.",There was a prophecy about us that we were fast... and as white as snow...
海岸は 完全に開放され 世界でも有数の美しい景色が楽しめます この痛ましい事件ひとつのために 人々の足が遠のかないことを願っています,"The beaches are fully opened, it's a beautiful part of the world and... we hope people aren't put off coming by this... tragic, yet isolated event.","The coast will be completely opened and we will enjoy the most beautiful scenery in the world, and I hope that one of these tragic cases will keep us safe."
あぁ... 足が重いわ...,"Fuck, my feet are killing me.","Oh, my legs are so heavy."
それぞれに足を入れろ エリック,"One for each leg, Eric.","Get your legs in each one, Eric."
彼が足を入れた場所に 薬の痕跡が残ってたから,There are still tiny traces of it in the trainers from where he put the cream on his feet.,There's traces of drugs left where he put his legs.
封筒には ウサギの足を入れた,So I put my rabbit's foot in that package.,I put a rabbit's feet in the envelope.
コスプレして 足を出しても 大根には見えなかったわ,"Besides, it didn't hurt that my legs looked great in her outfit.","It didn't look like a beef to me, dressed up and feet out."
私が左足を出したら 右足を引いて,"When I go forward on my left, you're back on your right.","When I pull out my left leg, pull out my right leg."
前足を出して,Get on your front foot.,Get your legs out of the way.
奴が絨毯に足を取られて,His foot got caught in the shag throw.,He's got his legs in the carpet.
僕の足を引っ張りに 席のあるうちに行かなきゃ!,"Daniel brought in Chad to backstab me-- oh, I mean help me-- and I gotta get to work before he helps me out of a job.",I have to go while I have a seat to pull my leg!
足を引っ張るな,To me you're dead weight.,Don't pull your legs.
ゲームがこの子の 足を引っ張ってるね,"Because of this gaming, it pulled him right down.",The game is pulling her legs.
私は書斎から出てきたことはないし 彼女も階段で足を止めたことなどない,I never left my study. Never stopped her on the stairs.,"I've never been out of my office, and she's never stopped on the stairs."
バギンズ殿 足を止めるんじゃない,Master Baggins... I suggest you keep up.,"Lord Baggins, don't stop."
足を止めろ,You got to stop tapping.,Stand down.
足を洗うんだ 友達は殺された,Don't do the job.,Go wash your legs. Your friend's dead.
俺は汚いビジネスから 足を洗うよ,I'm gonna wash my hands of our dirty little business.,I'm gonna get out of this dirty business.
1週間前は 足を洗うと言ってただろ,A week ago you talked like you were all ready to hang it up.,You said you'd wash your legs a week ago.
多くの吸血鬼が自分の領土に足を踏み入れたように 多くのクイートも戻ってきた,"As more vampires set foot in their territory, more Quileutes turned.","As many vampires set foot in their own lands, many Quites have returned."
このアントンは うんざりする男だ 地獄の王国に足を踏み入れた,"This Anton... he may have been a skeevy bloke, but he had a toe in the nether realm, all right.",This Anton is a boring man who set foot in the kingdom of hell.
可愛い天才君が 足を踏み入れたんだろ 役員会の連中は 歓迎したか?,"Did you walk in there, do your adorable boy genius thing, and the board of directors was less than impressed?","You're the little genius that stepped foot on the board, didn't you?"
「ヴィン、こんなはした金のために、 オレにここまで足を運ばせないでくれ」,"Vin, don't make me have to come down here again for this.","Vin, don't let me walk this far for this kind of money."
ブログでフラッシュの 活躍を読んでー 今まで事件現場に足を運んだ,"I read your friend Iris' blog post on The Flash, and I visited all the crime scenes you fought at.","I've been reading about The Flash's performance on my blog, and I've been to the crime scene ever since."
親友の足を運ぶのも 生活の為か? この脇に抱えて こっちの脇にも?,"Is it working for a living when I carried my best friend's legs under this arm, and the rest of him under this arm?","You're carrying your best friend's legs for a living, and you're carrying them around here and around here?"
彼にこれ以上足元を見ることを許さず 自分の好意を証明した,You demonstrated your goodwill without allowing him to take further advantage.,I've proven my goodwill without allowing him to look any further.
足元を見て歩いて,"Woman: How 'bout, this time, you watch where you're going?",Look at your feet and walk.
足元を見な,Thanks for dropping by.,Look at your feet.
ロビーが足場を固め バッターボックスに入ります,- That's the name. Robby digs in and we're under way.,Robbie's gonna stick his legs and go into the butterbox.
この国はその足場を 失う危険があった,This country has always been in danger of losing its footing.,This country was in danger of losing its footing.
気を付けて 馬が足場を失う,Careful. Your horse could have lost its footing.,Be careful. The horse will lose his footing.
私の隊を送ったが ドイツ軍に足止めを食らっている,Jerry took them out.,"I sent my squad, but the Germans are trapped."
うちらがアウター・リムで足止めを食らった,We have been stranded out here without any help at all.,We got stuck out here in the Outer晩.
船が故障して 直るまで 足止めを食らってるのよ,"Our ship was damaged, and we're stranded here until we can repair it.","The ship's broken, and we're stuck here until it's fixed."
謙譲と美徳を足蹴にしているのだ,Violating and humiliating Charity and Virtue.,I'm a man of humility and decency.
"""山の足跡を追うぞ""",We'll take the trail in the mountains.,Follow the footsteps of the mountain.
痕跡を追って 位置を特定します,Each trace I run I get a new location.,I'm going to follow the trail and I'm going to find out where it is.
マスオカと私は血の跡を追ってて ギャラリーの電話のとこなの,Masuka and I tracked this dude's blood to a pay phone inside a warehouse.,Masoca and I were tracking the blood trail from the gallery's phone.
6ドルじゃ路頭に迷う,Six dollars an hour puts my family on the street.,That's six bucks. I'll be lost on the road.
俺がいなきゃ姉一家は路頭に迷ってた ―そうなの?,"If I wasn't there, they'd be on the street.","If it wasn't for me, the family would be lost."
我々 メガバンクは 絶対に つぶれてはいけないんだ それだけは死守せねばならない もし つぶれでもしたら 何百万人 何千万人が 路頭に迷うか 分かってますか?,Our mega-bank cannot collapse. do you know how many millions of people will be out in the cold? some sacrifice is inevitable.,Do you know how many millions of people will be lost if we do that?
誰かがすでに盗んでた たぶん 誰かが 捕まえるのに躍起になってる,"Someone had already jacked it, perhaps someone who's out to get him.","Someone's already stolen it, maybe someone's trying to catch it."
小さな町で行方不明の女の子 皆が躍起になって探す,Missing girl in a small town would throw up all kinds of red flags.,"A little girl in a tiny town, and everyone's looking for her."
あんたの部下が この電話を辿ろうと 躍起になってるなら 落ち着くように言ってくれ,"If your men are scrambling to trace this call, you can tell them to relax.","If your men are so eager to follow this phone, tell them to calm down."
また独身になったけど 妻以外にも お金がかかるものも あるからね お金がかかった分は 大きな勝利をつかまなきゃ,"And I found a way to be single and have an ex-wife without it costing me a Penny, which has to go down as the biggest win of my career.","I'm single again, but there are other things that cost more than just my wife, and if it cost me, I'd have to win a big win."
