contains_idioms,text,original_text
胸 が 詰まる,"Man, it was, like, emotional.",本当に胸が詰まった
胸 が 躍る,- Interesting.,- 胸が躍るね
胸 が 躍る,"I think Raymond Tusk is an exciting, bold idea.",レイモンド・タスクは... 胸が躍る妙案です
胸 が 高鳴る,I can't tell you how excited I am about what you've brought to us.,どれ程胸が高鳴ってるか あなたが持って来たもの関して
胸 が 高鳴る,Holy shit! That would be so uplifting.,そりゃいい　胸が高鳴るな！
胸 に 刻む,"You remember that and we'll celebrate a boy who was kind and honest and brave and true, right to the very end.",思い出を胸に刻み 我々の友を讃えよう セドリックは思いやりに溢れ
胸 に 刻む,The Enochian runes that were carved in his chest --,胸に刻まれていたのは エノク文字だった
胸 に 刻む,Exactly what these people needed to hear.,皆がその言葉を胸に刻んだ
胸 に 秘める,You must know that your innermost wishes will be made real here.,胸に秘めた夢が－ 最も切実なー
胸 に 秘める,"If they are, they're keeping it to themselves.",そうであっても 胸に秘めてるんだ
胸 に 秘める,"I just... swallowed it, all of it, until it filled me up, and I was drowning in it.",自分の胸に秘めて でも 死ぬほど苦しくなった
胸 を 張る,"Can't wait till you win this Derby, so we can go home.",ダービーに勝って 胸を張って帰ろう
胸 を 張る,Whether you're gonna walk like a man or cry like a pussy on your way to the death house.,君が死を前に胸を張ろうと 泣き叫ぼうとー
胸 を 張る,You can enter your house fully justified.,胸を張って家に帰れる
胸 を 打つ,Your mother would have been most impressed.,母さんが 最も胸を打たれるだろう
胸 を 打つ,♪ my chain hits my chest ♪,♪　鎖が胸を打つ　♪
胸 を 打つ,I felt like embracing him as family... but then I controlled my emotions,私は胸を打たれた　このバカとは 永遠に親友だと思った 私は やっとの思いで 感情を抑えた
胸 を 焦がす,Sweet tidings! Joyful anguish sears my heart!,歌の意味がこの胸を焦がす！
胸 を 痛める,His heart hurt when he spoke about a boy beyond the Great Mountains.,山の向こうの息子について語るとき 胸を痛めた
胸 を 痛める,"If it were anyone else, we wouldn't have troubled ourselves to come.",他の人間だったら 私達は来ることに胸を痛めて いないだろう
胸 を 痛める,Home. Mother's got a bit of a chest cold.,胸を痛めてる
胸 を 躍る せる,Full of promise.,期待に胸を躍らせていた―
胸糞 が 悪い,They are fucking disgusting.,奴等は 胸糞が悪い
胸糞 が 悪い,All you know is you find them repulsive.,分かっていることはドブネズミを見ると、 胸糞が悪くなるということだけです。
脇 が 甘い,To abandon his subjects to an evil that he was too gullible to recognize?,脇が甘く悪人だと気づけなかった兄弟に 自分の国民を渡してしまうのは？
脇 目 も 振る ぬ,She went straight for him.,脇目も振らずあの娘の元へ．．．
脈 を 取る,You must've nicked an artery.,動脈を取ってください。
脈 を 取る,"30 minutes after that, you will nick his left anterior descending artery.",その30分後に、 あなたはニックの動脈を取ることになる
脚光 を 浴びる,Hazel and Richard are gonna get the attention they deserve.,ヘイゼルとリチャードは ２人にふさわしい脚光を浴びるのよ
脚光 を 浴びる,Why? I think she's afraid of being in the limelight.,脚光を浴びるのが嫌らしい
腑 に 落ちる ない,Something's off.,どうも腑に落ちない
腑 に 落ちる ない,"I don't know, Castle.",腑に落ちない
腑 に 落ちる ない,"Something doesn't add up. We're dealing with a copycat. What do you mean, the chopper's about to touch down?",何か腑に落ちない ヘリコプターは着陸しようとしてる どうするの？
腕 が 上がる,And that is where our training kicks in.,それでこそ 我々の腕が上がる
腕 が 立つ,You're a capable man.,腕が立つな
腕 が 立つ,It would have created a huge problem just to let those skilled men run around freely.,奴ら腕が立つから 放っといたら大変な事になる
腕 が 立つ,How'd you get so good?,よく腕が立つもんだ
腕 を 磨く,"So, did you ever consider using your hacking skills to get revenge?",で　復讐のために ハッキングの腕を磨いたのか？
腕 を 磨く,So how is it that you wind up where you've ended up?,どうやって腕を磨いた？
腕 を 磨く,No... they're gonna put their skills to work.,違う　腕を磨いてるんだわ
腰 が 据わる,Married guy is more stable.,結婚すると、腰が据わる」
腰 を 上げる,"Activity at the petrol station. Come on, get your arse up.",給油所でなんか始めた さあ　腰を上げろ
腰 を 折る,"Last week Kay Alfonso fell, and she broke her hip.",先週　ケイ・アルフォンソは 階段から落ちて腰を折ったの
腰 を 抜かす,You'd run from here in terror.,腰を抜かすわ
腰 を 抜かす,"If we can walk on the water, they wouldn't dare shoot at us.",水の上まで歩けたら、奴らも腰を抜かすだろうな。
腰 を 据える,Sit your ass down and get yourself to work.,しっかり腰を据えて 働いておくれ
腰 を 据える,Settle in.,腰を据える
腰 を 据える,Intelligence passed the word down that during the night the NVA had pulled out of our area to positions across the Perfume River.,諜報部からの連絡では 夜のうちに 北ベトナム軍は撤退 川向うに腰を据えたらしい
腰 を 落ち着ける,Everybody's settling in for dinner.,誰もがディナーのために腰を落ち着ける。
腰 を 落ち着ける,So does this mean that you can actually sit down and have some dessert?,ゆっくり腰を落ち着けて デザートを食べる時間もあるじゃないか？
腰 を 落ち着ける,Any thoughts on where I should set up shop?,どの星に 腰を落ち着けるかな
腹 が 大きい,He's got this big belly.,すごいお腹が大きかった
腹 が 大きい,I can't believe these girls aren't mor e careful.,何で皆　お腹が大きいの？
腹 が 大きい,"If I remember well, your belly was getting bigger too, when you married my brother.",まあ　思い出すのは あなたが兄と結婚したとき お腹が大きかったことかしら
腹 が 立つ,"Not being able to handle an adult makes one angry but... That's normal., It's not the first time...",（吉森） 一人前に扱われないのは 腹が立つが それはいつものことだ 今に始まったことじゃねえー
腹 が 立つ,"You must have felt angry, betrayed, even.",あなたは　腹が立って 裏切られたとさえ思ったでしょうね
腹 が 立つ,Mostly pissed off.,〈腹が立った〉
"腹 が 立つ,気 が 付く","Suddenly I just got so sad, so mad at myself, I just wanted it to end.",ふいに悲しくなって―― 自分に腹が立って 気が付いたらこんな事を
腹 を 割る,Can you reveal each other's true intentions in a heart to heart...?,お互い腹を割って本音を明かす ことなんかできるのか...
腹 を 割る,Perhaps a more visceral demonstration.,腹を割って話そう
腹 を 割る,You... you came here to lay the cards on the table.,腹を割って話しに来た
腹 を 抱える,"So, to fill our bellies with food... and ears with more reprimands, we reached Raju's house",僕たちは 空腹を抱え さらに説教を聞くために ラジューの家に向かった
腹 を 抱える,"Yes, but it was hilarious. We laughed like drains.",でも腹を抱えて笑ったよ
腹 を 抱える,"Meantime, Roland Turner is a thousand miles away, laughing his ass off.",その頃 俺様は... . はるか遠くの土地で 腹を抱えて大笑い
腹 を 探る,I will sound out our most trusted officers.,私は信用出来そうな者の腹を探る
腹 を 痛める,The Jacob that you carried in your belly.,君が腹を痛めたジェイコブだ
腹 を 立てる,"He was holding a lantern and he was in the blizzard, and I knew he was gonna be angry.",猛ふぶきで ランタンを持ち 腹を立てていた
腹 を 立てる,and took offense.,腹を立てたのね
腹 を 立てる,"Only when they're upset, pissed off, you know, emotional in some way.",気が動転したり 腹を立てた時だけで 何かで興奮状態になった時だ
"腹 を 肥やす,私腹 を 肥やす",They're lining their pockets as fast as they can.,私腹を肥やすのに忙しいのさ
"腹 を 肥やす,私腹 を 肥やす",All you ever think about is fattening your own coffers.,自分の私腹を肥やす事しか 考えていないだろ
"腹 を 肥やす,私腹 を 肥やす",And that pretty little nest you feathered for yourself.,あんたが私腹を肥やすことも...
腹黒い,But there was someone black-hearted.,腹黒い奴はいた。
腹黒い,Meaning he's 10 times more black-hearted than the black-hearted Busujima.,つまり　腹黒い毒島よりも １０倍　もっと腹黒い。
腹黒い,"All three were beautiful of face, but vile and black of heart.",３人は綺麗でした でも心は腹黒く汚かった
膝 を 折る,Bend at your knees.,膝を折るから
膿 を 出す,- Okay. But I'll have to drain the wound and repack it.,しかし傷の膿を出して もう一度包帯しなければなりません
臆 病風 に 吹く れる,"If it's a fight you want, you've met your match!",臆病風に吹かれたか！
臆 病風 に 吹く れる,They may think we are discouraged because we're not fighting today.,今日戦わなかった為に、敵は 我が臆病風に吹かれたと思うかもしれません
臆面 も ない,Someone who can bullshit their way out of anything.,臆面もなく でたらめを言える奴だ
臆面 も ない,"No, no, no. You lie to my fucking face?",臆面もなく嘘を？
臆面 も ない,Can you believe we're sitting out here in the open bold as brass?,ここに私達が堂々と 座ってられるなんて信じられる 臆面も無くよ?
自業 自得,"No, I earned what I got coming to me.",いいや 自業自得だ
自業 自得,"And I know it seems a bit rough on Walshy, but don't forget he made this rod for his own back.",ウォルシュは 気の毒に見えるが 自業自得なんだ
自業 自得,Paid the ultimate price.,自業自得よ
至れり 尽く せり,"Level five's too damn easy, but, uh, we're tweaking it.",ありがとう、ボス 至れり尽くせり
至難 の 業,We have no idea which one.,勘で当てるのは至難の業だ
舌 が 回る,-I can never win.,（肇）よく舌が回るわ。
舌 が 肥える,"-Yes, I sense an ulterior motive.",意図を感じますね （山里）舌が肥えすぎとる
舌 を 出す,And stick your tongue out.,そしてあなたの舌を出す。
舌 を 出す,- Ever serve in the military?,舌を出して
舌 を 出す,Do you remember how she used to stick her tongue out when she was coloring?,覚えてる？ ぬり絵の時いつも 舌を出してたの
"舌 を 出す,始まる ない","I mean, nowadays you've got to... stick your tongue out or point a foam finger at your hoo-ha to get someone to even notice.",つまり　今の時代 舌を出したり 泡を立てたり 目立たなきゃ　始まらないの
舌 を 巻く,"- Remi, please roll your tongue.",- レミ 舌を巻いて
舵 を 取る,"You steer, I'll shoot.",君が舵を取って、僕が撃つから
舵 を 取る,I have no doubt this D.O. would be well served with you at the helm.,君がここの実権を握り舵を取るべきだ。
舵 を 取る,"No. I just finished driver's ed. Yes, of course, I can steer a ship.",いいえ、運転免許を取ったばかりだけど、私が舵を取ってるのよ
舵取り を する,Must be quite a feeling-- steering the fate of a giant company from your tiny little cubicle.,君のいる狭い小部屋から 大会社の運命の舵取りをするのは さぞ愉快だろうな
色 を 付ける,There is a little bit of extra there.,少し色を付けておいた
色目 を 使う,They're under heavy sedation. A little too much fun and games for us to handle here.,面白過ぎる鎮静状態で 我々に色目を使っています
色目 を 使う,"Is that what people say, to ""make eyes at each other""?",それは皆言うの 「お互いに色目を使う」？
色目 を 使う,"See, it's really easy to get over with the testosterone at work, you know?",色目を使ってくる男を あしらうのは簡単なのよ
花 を 咲く せる,This flesh to nurture flowers... these bones to be roots of trees.,この肉体は　花を咲かせる為 これらの骨は 木々の根となる為
花 を 咲く せる,to do all which may achieve and cherish a just and a lasting peace among ourselves,すべての国家に 正しく永遠に続く平和を実現し 花を咲かせるべく
花 を 持つ せる,"All right, all right. We let Alex shine a little bit on that last one.",最後の曲はアレックスに 花を持たせよう
花 を 持つ せる,- Let her have this.,- 彼女に花を持たせて
花 を 添える,"In my brief, miserable life, there's the truth in it.",惨めな俺の人生に花を添えられる
花 を 添える,Your lightsabres will make a fine addition to my collection.,君のライトセイバーが コレクションに花を添える
芽 を 摘む,"The thing is, constant warnings are maddening for anyone aspiring to be an overlord.",うるさくしすぎると 成長の芽を摘むかと
芽 を 摘む,- I can put her out of her misery.,- 早く芽を摘まないといけない -　やめろ!
芽 を 摘む,It's time to eliminate them before they grow any stronger.,彼等が力を持ち始める前に 芽を摘むのよ
若気 の 至る,The height of youthful folly,若気の至りが バッチリ写ってます
若気 の 至る,Making peace with past indiscretions.,最後の若気の至りだ
若気 の 至る,Made the same mistake when I was a kid. So is Clyde still your dude?,若気の至りを俺もしたぜ クライドはまだガキか？
苦 も ない,"A heptopod can write a complex sentence in two seconds, effortlessly.",ヘプタポットは複雑な文を 苦もなく２秒で書く
苦 も ない,They drift through life effortlessly.,彼らは漫然と生きる 苦もなくね
苦 も ない,"He says he deals with conflict and adversity easily, though.",［彼は対立や逆境を］ ［苦もなく処理できると言うけれども］
英気 を 養う,"So, Jake, you're out. You're free. You're rehabilitated.",出てきて自由になったから 英気を養ってるんだな
英気 を 養う,Here. It will restore your energy.,これ、英気を養うよ
英気 を 養う,"- Uh, yeah, uh, sleep is good.",え ええ... 英気を養わなきゃ
茨の 道,"You know what? Life's rough, kid.",いいか小僧 人生は茨の道だ
茶 に する,And me. We ruined her life.,そして、私 人生を目茶目茶にされて...
茶 に する,"Mum, look, how about that tea?",ママ いいか・・！ ・・お茶にしよう
茶 に する,There's a cup of tea if you change your mind.,気が変わるまで お茶にするわ
茶 番,No radio or satellite transmissions. Nothing but trust.,出入り不能にしている 茶番劇だな
茶 番,Rosalee.,ロザリー 茶番は終わりだ
茶 番,This is a travesty. A travesty!,これは茶番だわ　茶番！
荷 が 下りる,I'm relieved.,- どうぞ 方の荷が下りる
"荷 が 下りる,肩 の 荷 が 下りる","A weight has been lifted off his shoulders, and I can't wait for the next couple of days, because things are gonna get even crazier.",肩の荷が下りたんだ 次の数日は もっと凄い体験を
荷 が 重い,Very well. The burden is on me not to destroy all the droids until you arrive.,一人でドロイドを片づける のは荷が重いからな
荷 が 重い,I'm getting too old for this sort of thing.,年寄りには荷が重い
荷 が 重い,"If you did, I'd be tempted to give it to you.",荷が重いから渡したいのに
荷 を 下ろす,Take everything off the wagon.,積荷を下ろすんだ
荷 を 下ろす,"Okay, boys, let's get this haul unloaded and inside.",積み荷を下ろして 中へ運ぶぞ
"荷 を 下ろす,重荷 を 下ろす","And you alone, Mary, you alone may lighten this burden.",そうしなければいけないんだ 君も重荷を下ろした方がいい
落とす 前 を つける,Were you planning to clean up the place?,落とし前をつけるつもりか?
蓋 を 開ける,"As it turned out, when the attack came, Joff insisted on remaining at the battlements.",蓋を開けてみると 攻撃が始まった時 ジョフは城壁に残ることに決めた
蓋 を 開ける,"Blood work and an X-ray first, okay? When you opened it up, was he, uh...",血液検査とX線よ　いい？ 蓋を開けた時 息子は・・
蓋 を 開ける,Opening up the door.,蓋を開ける
薄い 気味 悪い,"Well, they do bear an uncanny resemblance to the ears in the photograph.",薄気味悪いほど
薄い 気味 悪い,"- I don't know, man, he's been acting really weird lately.",まったく薄気味悪いんです
薬 が 効く,"We'll toss these burgers over the gate, wait for the Demerol to kick in.",このバーガーを投げ入れて 薬が効くのを待つんだ
薬 が 効く,Let's get that drip going and move out. Come on.,薬が効いて来た とにかく急ごう!
薬 が 効く,We need longer for the sleeping potion to work.,薬が効くまで時間がかかる
薬 に なる,"Hey, if sophorine is mixed with dimethyl sulfoxide, it becomes an anesthetic.",ジメチル・スルホキシドと 混ざった場合 麻酔薬になる
薬 に なる,Madness can be a medicine for the modern world.,狂気は現代では 薬になり得る
薬 に なる,"I've been studying him, and I'm pretty sure that his venom could be quite useful if properly diluted.",ずっと彼の研究をしてるんだ 適切に希釈さえすればその毒は... とても有効な薬になる
藪 から 棒,"I know this may sound farfetched, but I'm on the market now.",これが藪から棒に聞こえるのは知ってるけど 僕は今売り出し中の身だ
藪 から 棒,I can't believe you gave up your mop for this suit.,藪から棒のオファーで
藪 を つつく て 蛇 を 出す,Yeah. Let it rest.,藪をつついて蛇を出すってこと
藻屑 と なる,And then you will be dropped into the ocean.,そして遂に大海の藻屑となる。
虚仮 に する,He honeydicked the shit out of me. - Sucks.,虚仮にしている
虚勢 を 張る,I think he's bluffing.,彼は虚勢を張ってると思うの
虚勢 を 張る,"No, Tremaine Alexander don't bluff.",いや　トレメイン・アレクサンダーは 虚勢を張らない
虚勢 を 張る,She's bluffing.,彼女は虚勢を張っている
虫 が 好く ない,I knew there was a reason I didn't like you.,だから 虫が好かなかった
虫 の 居所 が 悪い,All right something's been bugging you all day.,今日はずっと虫の居所が悪いな
虫 の 居所 が 悪い,Short fuse today I guess.,今日は虫の居所が悪いのよ
虫 の 居所 が 悪い,"Look, I had a bad moment. That's all.",虫の居所が悪かっただけ
虫 の 息,"Abandoned, suffering, left to die.",虫の息で捨てられていた
虫 の 知る せる,"I'm telling you, Chad.",-虫の知らせだけど
虫 の 知る せる,And you expect me to risk my entire career on a hunch?,虫の知らせの為に 私のキャリアを危険に晒せと?
虫 の 知る せる,"You already have a hunch something's wrong, Chad.",貴方にも 何か 虫の知らせがあったはず
虫酸 が 走る,You disgust me.,虫酸が走る男ね
蚊帳 の 外,Promise me that you'll let me be there.,蚊帳の外に放り出すなよ
蚊帳 の 外,The association wasn't consulted.,組合は蚊帳の外さ
蚊帳 の 外,"Only the judge and the lead attorneys were privy, and our honorable D.A. is staying mum.",裁判官と主席弁護士が密談を 我々は蚊帳の外だ
蛇 の 生殺 する,"It's like, uh... blue balls in your heart.",なんというか 心の蛇の生殺しだ
蜂の 巣 を つつく た よう,This town's about to buzz like a bee hive poked with a stick.,近々この街は蜂の巣をつついたような騒ぎになる
融通 が 利く,"You've become quite literal, Freya.",あなたは、融通が利かなく なってきています、フレイア
融通 が 利く,I thought you said he was cool.,融通が利かないな
融通 が 利く,The president's bulldog.,大統領は融通が利かない
血 が える,"Every time I think about him, my blood boils.",彼を考えるたび 血が滾る
血 が 引く,"Oh, I think I'm bleeding somewhere.",- 血が引く思いだ
血 が 繋がる,As long as you're not related.,（徳井）まあ 血が繋がってなければ いいんじゃないですか？ そんなものは
血 が 通う,I like to think of it as a living system.,""" 血が通っている "" と 思いたい"
血 が 通う,You're lucky your blood's still flowing.,まだ血が通うてるのはめっけもんじゃて.
血 が 通う,Shut your mouth!,血管に本物の血が通った男を
血 が 騒ぐ,"＃When the blood creeps, and the nerves prick,＃",「血が騒ぐとき、心が痛むとき」
血 が 騒ぐ,Gets blood pumping.,血が騒ぐよ
"血 と 汗 の 結晶,汗 の 結晶",With our sacrifices and our blood.,血と汗の結晶よ
血 の 巡り が 悪い,- Yeah. The blood's having a hard time getting back to your heart.,血の巡りが悪くなってるわ
血 の 気 が 引く,"And then when you saw the hanged man, the blood drained from your face.",そして「絞首刑の男」を見た時 君の顔から血の気が引いたね
血 の 涙,"Now, if you look into his eyes, you can see him tearing blood.",彼の目を見て 血の涙が
血 の 涙,"I'd say bad day all around. I mean, can-- can someone actually cry blood?",妙よね 血の涙なんてある？
血 の 涙,"""... and their wives will weep tears of blood.""","-　そして彼らの妻達は 血の涙を流すでしょう"""
血 は 水 より も 濃い,"Hasn't exactly been thicker than water, has it?",正確に言うと 血は水よりも濃くないだろ？
血 は 水 より も 濃い,And blood is so much thicker than water.,血は水よりも濃い
血 も 涙 も ない,"My God, man.",血も涙も無いのか？
血 も 涙 も ない,A cold blooded setup.,血も涙もない
血 も 涙 も ない,Because Drago Bludvist is a madman... without conscience or mercy.,ドラゴ・ブラッドビストは いかれた奴だ 血も涙もない
血 を みる,"You are going to take your daughter and you're going to leave before I spill blood, okay?",ここを出ないと血をみるぞ？
血 を みる,"Sorry, I get nauseous on the sight on blood.",ごめんなさい、血を見ると吐いちゃうの
血 を みる,I was told to blood them early.,早い内に血を見させたほうがいいと言われた
血 を 分ける,"Your people share blood with the Starks, don't they?",あんたらは、スタークと血を分けた仲だろ？
血 を 分ける,My flesh and blood.,血を分けた娘...
血 を 分ける,This is my blood brother.,これは私の血を分けた兄弟だ
血 を 受ける,My last platelet transfusion was May 18th.,前に輸血を受けたのは ５月１８日
血 を 引く,"Siegfried was born of their union, a youth of invincible strength.",ジークフリートを作ったのは 彼ら二人だ ヴェルズングの血を引いた最強の 男子を
血 を 引く,The child in whose veins flows the blood of William Turner? Where?,ウィリアム・ターナーの血を引く 本当の子供はどこだ？
血 を 引く,Did you know Quileutes are supposedly descended from wolves?,一族の人がオオカミの血を 引いてるって知ってた？
血眼 に なる,This piece that's falling caused us bloody problems.,血眼になって探してる
袋 の 鼠,There is no way out of that ravine. Théoden is walking into a trap.,あの谷では袋の鼠じゃ セオデンは罠に踏み込んどる
袋 の 鼠,We're trapped.,俺達は袋の鼠だ
袋 の 鼠,We're trapped.,袋の鼠だ
袖 を 通す,"One hundred and eighty riders, 20 stages, and only one gets to wear the Yellow Jersey.",180人の選手達 20のステージ たった一人だけが イエロー・ジャージに袖を通す
"裏 で 糸 を 引く,糸 を 引く",Are you the one who did this?,あんたが裏で糸を引いてんの？
"裏 で 糸 を 引く,糸 を 引く",Cersei has manipulated everything and you know it.,サーセイが裏で糸を引いている 知ってるだろ
"裏 で 糸 を 引く,糸 を 引く",You simply rule from behind the scenes.,裏で糸を引き 凶悪犯を創り上げる
裏 に 回る,I went around back.,私は　裏に回った
裏 に 回る,Let's go in the back.,裏に回ろう
裏 に 回る,Wait five minutes. Go around and block the side entrance.,5分待ち 裏に回り 裏口を包囲
裏 を かく,"Dr. Wells, I often find you to be a real pain in my ass.",ウェルズ博士　あなたはいつも 私の裏をかこうとする
裏 を かく,"He's got to get around somehow, just not by rental car.",レンタカーだけでなく 彼は何とか人の裏をかいてる
裏 を かく,"I can outwit them, I've done it before.",裏をかくことができる 前にもやった
裏 を 取る,"I'll talk to the bank, make sure it wasn't a mistake.",俺は銀行に当たって 裏を取る
裏 を 取る,"Paul, I don't like it any more than you do, but I'll prove it.",私もそう思いたくない 私が裏を取ります
裏 を 取る,Bring her in. See what you get.,引っ張って来い 裏を取ろう
裏 を 返す ば,"On the other hand, if you authorize the invasion, dubaku will undoubtedly engage the cip device.",裏を返せば もし侵攻を続ければ デュバクは間違いなくデバイスを悪用するでしょう
裏 を 返す ば,it means failure is not an option.,裏を返せば 失敗は許されないということだ
裏目 に 出る,"The problem is when you're two people at the same time, one of them is bound to trip the other.",君に2つの顔があるなら 裏目に出るぞ
裏目 に 出る,"What if Joe is right, and I tell them, and it backfires?",もし話して裏目に出たら？
裏目 に 出る,"Your ploy to pit them against each other seems to have backfired completely so that could qualify, yes.",互いに対してそれらをピットにあなたの策略 だから、資格でした 完全に裏目に出たようです。
裏表 が ない,She is just a bird flying.,ローラには裏表がなくて 誰に対しても同じ態度なの
裏表 が ない,"She doesn't have an attitude repertoire, she doesn't have anything.",自由だから ローラには裏表がなくて 誰に対しても同じ態度なの ローラには裏表がなくて 誰に対しても同じ態度なの
襟 を 正す,But even giving away $20 million of her company's ill gotten profits hasn't humbled Ms. Sherman much.,汚い利益の２０００万ドルを 寄付したからと言って 襟を正した事にはならん
襟 を 正す,"Yeah, actually, this is really, really nice.",襟を正さないと
要領 が いい,You cops sure have a knack for showing up at the wrong time.,警官は確かに要領がいいな まずい時に現れたな
見所 が ある,"They sent a nice kid, you'll be a good worker.",でも君は見所がある
見果てる ぬ 夢,She said it was a lost cause.,見果てぬ夢と言っていた。
見果てる ぬ 夢,She said she could see it was a lost cause.,見果てぬ夢に見えると言っていた。
見果てる ぬ 夢,The patron saint of lost causes is saint rita.,見果てぬ夢という像は、サンタ・リタにある。
見栄 を 張る,Ostentation is not something that I'm accustomed to.,見栄を張るのは あまり好きじゃない
見栄 を 張る,She is beautiful. You shouldn't be vain. Vanity is a sin.,あの方は美しいわ　あなたは見栄を 張らないようにすればいいの　虚栄心は罪よ
見栄 を 張る,"This is a good lesson on why you never wanna lie about your ability to do things you clearly can't do, okay?",見栄を張ることは決して賢くないというね わかったかい？
視線 を 浴びる,"I spent the last 90 minutes in the mail room letting a glorified postal worker stare at my chest, so I could be the one to give this to Cat.",私は、メール室で90分間 郵便の仕分けを待ってたのよ。 胸元に視線を浴びながら。 だから、私がキャットに これを渡します。
視線 を 浴びる,Everyone's staring machine guns at him.,彼はみんなの視線を浴びてる
視線 を 浴びる,People would look at me and see him. That must have been very difficult for you.,- 俺も息子も　視線を浴びるんだ
覚悟 の 上,And I came here knowing that you could have your men behead me or your dragons burn me alive.,私は覚悟の上で参った 首を刎ねられる事も ドラゴンに焼かれる事も
覚悟 の 上,They know that going in!,彼らは覚悟の上だ！
覚悟 の 上,"- Rough landing, huh? - Could have been worse.",...で 着地に失敗 怪我は覚悟の上だよ
親身 だ なる,"Well, if ever you need a friendly ear.",まあ　やるとしても 親身になって話を聞く人が必要だ
親身 だ なる,I think Dave is really helping you.,デイブは親身になってくれてる
親身 だ なる,Who in your estimation is that sympathetic ear?,誰が親身になってくれる？
言う える て 妙,"Well, you do have to admit, it is catchy.",受け入れるべきだよ。 言い得て妙じゃないか。
言う こと なし,"And if you do it together, it's fantastic.",一緒にやれたら　言うことなしだ
言う こと なし,It just couldn't have gone any better.,言うことなしよ
言う なれる ば,No.,- 言うなれば...
言う なれる ば,"What a, what do you call it, a poetic turn of events.",言うなれば、 災い転じて、福となる
言う なれる ば,"She provides, shall we say, recreational scolding for those who enjoy that sort of thing and are prepared to pay for it.",彼女は、言うなれば 気晴らしの叱責の提供者 好きな連中は 喜んで金を払う
言う ぬ もが な,"If them bullets don't kill you, and this storm you somehow brought upon us don't kill you, goes without saying...",撃たれた銃弾が あなたを殺さないなら あなたが持ち込んだ この人生の嵐が殺さないなら 言わずもがな
言う は 易い 行う は 難しい,Easier said than done.,言うは易く行うは難しだ
言葉 が すぎる,You're going too far!,言葉が過ぎるぞ
言葉 が すぎる,You do not even think something like that.,言葉が過ぎる
言葉 に 甘える,He convinced me.,お言葉に甘えて
言葉 に 甘える,If you insist.,お言葉に甘えます
言葉 に 甘える,"Oh, that's really sweet of you to offer, Rarity, but I can't let you do that.",お言葉に甘えたいけど悪いわよ
言葉 の 綾,I believe he's calling all of us children. Figure of speech.,我々全員を子供と呼んだのです 言葉の綾です
言葉 の 綾,"So, it was a figure of speech?",言葉の綾というやつなのね？
言葉 の 綾,Is that another figure of speech?,それは言葉の綾か？
言葉 を 濁す,Your father never minced words either.,お父上も言葉を濁すことはなかった
言葉 を 返す,"Hey, sir.",お言葉を返すようですが 度を超すつもりはありません
言葉 を 返す,"All due respect, screw you.",お言葉を返すようだが 失せろ
言葉 を 返す,That also means you notice when they're not there.,言葉を返せば 相手が消えても 反応する
言葉 を 飾る,"And whether or not he admits it, his mission is global destruction.",どう言葉を飾ろおと 奴の目的は この世界の破壊だ
計算 高い,You were cold and calculating.,おまえは冷ややかで 計算高いよ
計算 高い,"She's insanely jealous, she's irrational, and I'm frightened of her.",計算高い　恐いんだ
計算 高い,"calculating, and most of all... willing to sacrifice.",計算高く 特に 犠牲を厭わないことが必要なのだと
証 を 立てる,I'm the only one who can exonerate Barbie.,バービーの身の証を 立てられるのは私だけよ
詫び を 入れる,The man sends you to make his apologies?,それでお前を送って 詫びを入れてるわけか？
詰まる 所,"And that at the end of the day, it's a job as most jobs are.",詰まる所 これは仕事さ
詰まる 所,"(SIGHS) Look, John loves you very much, more than anything in the world, and he's falling to fucking pieces without you.",詰まる所 ジョンは 君をとても愛してるんだ この世の何よりも 君を失くして バラバラになっている
話 が 分かる,You don't even understand the offer.,話が分かってない
話 が 分かる,Maybe you can talk some sense into these people's.,君は 話が分かりそうだ
話 が 分かる,How old are you? I'm not a lesbian. Are you stupid?,人の話が分からない バカじゃないの
話 が 合う,"For you, I think they'd make an exception.",話が合うよ
話 が 合う,Now you're speaking my language.,話が合ってきましたね
話 が 合う,"Yeah, he lives a few miles from here. He may be able to help you.",ここから数マイルの所でね 君たちと話が合うかもしれん
話 が 弾む,I'm sure he's just... Spending a little quality time with his mother.,思いがけなく会えた母親と 話が弾んでいたのだろう
話 が 早い,Yes. We understand each other very well.,その通り 話が早いですね
話 が 早い,"We appreciate your discretion, as always.",話が早くていい
話 が 早い,"Their presence has been decisive, Mister Prince, to encourage her.",プリンスさんのおかげで 話が早い
話 が 違う,"Fuck me, Ronnie, do you have to?",話が違う
話 が 違う,That's not what you said. you said all...,話が違います あのとき全ての...
話 が 違う,Recently dead bird? That's one thing. Dead person?,鳥と人間は話が違うよ
話 に なる ない,That's ridiculous. I can't be expected to...,話にならない 私は・・・
話 に なる ない,You won't let me do anything and I'm so hungry.,あなたじゃ話にならない 腹ペコよ
話 に なる ない,You're out of your mind. No way. That's out of the question.,正気じゃない それは話にならない
"話 に なる ない,世話 に なる",If he's gonna be sitting around... we're taking him out of here.,...テレビを見ているようなら ここには世話にならない
話 に 乗る,"OK, I'll bite.",よし　話に乗る
話 に 乗る,Dennett's on board.,デネットは話に乗った
話 に 乗る,"A bit louder, my dear, and we can dance to it.",もっと大きな声で そしたら話に乗ろう
話 を 詰める,Go talk to them and finalize the deal.,伺って 話を詰めてきてください
