source,references,hypothesis,type
誰かがすでに盗んでた たぶん 誰かが 捕まえるのに躍起になってる,"[""Someone had already jacked it, perhaps someone who's out to get him.""]","Someone's already stolen it, and maybe someone's out to get them.",idiomatic
小さな町で行方不明の女の子 皆が躍起になって探す,['Missing girl in a small town would throw up all kinds of red flags.'],"A missing girl in a small town, and everyone's on the prowl to find her.",idiomatic
あんたの部下が　この電話を辿ろうと 躍起になってるなら 落ち着くように言ってくれ,"['If your men are scrambling to trace this call, you can tell them to relax.']","If your man is scrambling to trace this call, tell him to calm down.",idiomatic
俺は不死身になり 強大な力を得た,"[""Now I'm immortal and supercharged!""]",I became immortal and powerful.,idiomatic
身に余るご紹介を　どうも,"['My thanks, Mr. McCabe, you are too kind.']",Thank you very much for the uninviting introduction.,idiomatic
身に余る光栄です 違う。,"[""We don't deserve this honor.""]",I am honored beyond measure.,idiomatic
身も蓋もないが 仕方が無い,"[""There's no great way to say this, so I'll just say it.""]","It's a little blunt, but it's what we do.",idiomatic
"""穏やかな夜に 身を任せるな""",['Do not go gentle into that good night'],"""Don't let the calm of the night take hold of you.""",idiomatic
気高い貴方に恥知らずに身を任せた,['Flee from the corpse of one who unworthily gave herself to a man of honour'],"I gave myself shamelessly to you, the noble one.",idiomatic
見知らぬ者は二月初めに来た... ある冬の日... 身を切るような風と 雪が降る中,"['""The stranger came early in February... one wintry day... through a biting wind and a driving snow.']",The stranger came in early February... One winter's day... With a biting wind and falling snow.,idiomatic
（吉森） 岩崎先生が身を削って 作りあげたものは お前たちそのものだ ！,['The thing that Iwazaki created at his own expense... Is YOU people!'],（What Iwasaki Sensei has devoted himself to creating is you people!,idiomatic
〈身を削ってる〉,['[Seth] ...for better or worse.'],He's cutting himself thin.,idiomatic
ついにジェイソンも 身を固めるか？,['So is this it? She the one gonna take jason stackhouse Off the market for good?'],Is Jason finally going to take a stand?,idiomatic
長男がついに身を固めた,['My elder son is finally taken!'],My oldest son finally settled himself.,idiomatic
どこに身を寄せた,"[""Where'd you go? Who took you in?""]",Where did you find shelter?,idiomatic
各地から逃れたドゥネダインが- タウアディルに身を寄せた,['Taurdal filled as many of the Dúnedain fled their homes and sought safety in numbers.'],"The Dúnedain, who had fled from various places, took refuge in Tauadir.",idiomatic
私に身を寄せなければ 安全じゃない,"[""And now I know my son is not safe unless he's by my side.""]",You're not safe unless you huddle with me.,idiomatic
人というのは　自分が許してしまえば ここまで深く 身を沈めてしまうのだと 思い出させるために,['It reminds me of the depths to which a man can sink if he lets himself.'],To remind us that people can sink so deep into themselves if they allow themselves to.,idiomatic
これは議論じゃあない まるでグリルで身を焼かれるようだ,"[""No, this isn't a discussion, it's a grilling.""]","This isn't an argument, it's like being roasted on a grill.",idiomatic
お前自身を焼き尽くすのだ,"[""It's gonna burn you out.""]",Burn yourself.,idiomatic
大変だな・・ 男社会で身を立てて行くのは,"[""Amazing... what one has to do to get ahead in a man's world.""]",It's tough... to make it in a man's world.,idiomatic
しかし　あんたが消えた後も 俺は舞台にいて 演劇で身を立てて 情熱を燃やし 複雑な感情と闘う それが演劇ってもんだ,"[""But long after you're gone, I'll be on that stage... earning my living, baring my soul, wrestling with complex emotions, 'cause that's what we do.""]","But after you're gone, I'll still be on stage, making a living at it, fighting my passions, fighting my complex emotions, and that's what theater is all about.",idiomatic
家族のために 身を粉にしてる,"[""You're slaving away so you can give us a good life.""]",I'm willing to put my life on the line for my family.,idiomatic
どこで犯罪者に 身を落としたのかな,"['I mean, what do you think it is that makes them who they are?']",Where did he stoop to becoming a criminal?,idiomatic
もう依頼人でも無い人のために あなたが身銭を切る 義務も無いのよ,"[""Nor are you obligated to spend your savings on behalf of someone who's no longer your client.""]",You're no longer obligated to spend your money on behalf of someone who's not even your client.,idiomatic
どのように奇妙な 私はルシファーが軌道に乗ることができない,"[""How strange I can't get Calcifer going""]",How strange I can't get Lucifer to stay on track,idiomatic
ラグランジュポイントを越えて軌道に乗るよ、 無事に、ハーシェル(火星のクレーター)へ。,"[""The trajectory will take it beyond the Lagrange point so that it doesn't hit Herschel.""]","I'll orbit past the Lagrange point, safe and sound, into Herschel (a crater on Mars).",idiomatic
一連のすべてが軌道に乗ってるか... 評価したいだけだ,['I am merely trying to assess just how close this train is hugging the tracks.'],Is everything in the series on track or... I'm just trying to evaluate.,idiomatic
おい 軽口を叩くな,"['Hey, Earl, have some fucking respect, okay?']","Hey, don't talk so easy.",idiomatic
アーノルドと同じ轍を踏むな,"[""You mustn't make Arnold's mistake.""]",Don't make the same mistake as Arnold.,idiomatic
導かれる答えは一つ... だが 昨夜と同じ轍を踏まないように より多くの情報を収集した― ゆえに 遅れたわけだ,"[""The clues point in one direction, but to avoid repeating last night's debacle I was obliged to collect more sufficient data, hence my tardiness.""]","Which can only lead to one answer... But to avoid making the same mistake I made last night, I gathered more information, hence the delay.",idiomatic
まるで -- 辻褄が合わない,"[""It looks like-- It doesn't add up.""]",As if -- it doesn't add up.,idiomatic
辻褄が合わないわ,['And it makes no sense.'],It doesn't add up.,idiomatic
"""そうか"" じゃ無い 辻褄が合わない","[""No, no, not okay, it doesn't make sense.""]","No, it doesn't. It doesn't add up.",idiomatic
もしそうなら、どのように辻褄を合わせますか あなたの医師兼トレーナーが ドーピングに関わっていることについては？,"['And if so, how do you reconcile that with your doctor/trainer being so associated with doping?']","If so, how do you reconcile that with your doctor/trainer's involvement in doping?",idiomatic
返す言葉がないね,"['Well, what can I say to that?']",I don't know what to say in return.,idiomatic
そう言われたら 返す言葉がないわ そういうことさ,"[""- Then there's nothing I can say.""]",I don't know what to say to that. That's what I meant.,idiomatic
迷える羊の捜索は あんたに任せるよ,"[""I'll leave you to track down your lost sheep.""]",I'll leave it to you to find the lost sheep.,idiomatic
迷宮入り事件を調べるように言え,['Tell him to go over cold cases.'],Tell them to look into cold cases.,idiomatic
無線を切って　その迷宮入りの件の調査を 俺のとこに送ってくれ,"['Sign off on the cold cases, and have them sent to me. Right.']",Turn off the radio and send that cold case investigation to me.,idiomatic
全部迷宮入り事件だ,['Cold cases.'],They're all cold cases.,idiomatic
つまり 悲しみに打ちひしがれる家族に 追い討ちを掛ける訳だ,"[""So he returns to feed off the grief he's caused by blinding his victims.""]","I mean, it's a way to catch up with a grieving family.",idiomatic
逃がした魚は大きいですよ,"[""You don't know what you're missing.""]",The fish that got away are big.,idiomatic
あっ そうか　悪かった 逃がした魚は大きいぞ,"['Oh. Yeah, okay, yeah. Too bad.']","Oh, yeah. My bad. You missed a big fish.",idiomatic
逃がした魚は大きいわ,['The one that got away.'],The fish that got away is big.,idiomatic
きっと　逃げるが勝ちと 考えたんだろう,"[""Guess he figured discretion's the better part of valor.""]",They probably thought that running away was the way to go.,idiomatic
私は逃げも隠れもしない,"[""I don't believe in the hidden ball trick.""]",I will not run and hide.,idiomatic
俺は逃げも隠れもしない,"[""I won't run and hide, you understand?""]",I won't run and hide.,idiomatic
逃げも隠れもしない,"[""I'm right here.""]",There is no running away or hiding.,idiomatic
私が笑いかけても 逃げ腰になるの,['He starts backing away if I even smile at him.'],"I try to smile at him, but he just runs away.",idiomatic
逃げ腰にならなくてもいいよ ワイリーがセキュリティー面は,"[""Don't be defeatist.""]",You don't have to be a runner. Wylie has the security aspect.,idiomatic
いざ愛を告白されると 逃げ腰になる,"['I mean, why is it that we all need to be loved but then when somebody finally says, ""I love you,"" people just run scared.']","When it comes time to confess your love, you run away from it.",idiomatic
ゴルゴ13じゃねえんだから 逆立ちしても お前には無理だ,"[""Riggs, there ain't but three shooters in the whole damn world who can make that shot, and you ain't one of 'em!""]","I ain't Golgo 13. I don't care if I stand on my head, you can't do it.",idiomatic
途方に暮れてる,['clueless on the floor.'],I'm at a loss.,idiomatic
俺は 見たくない お前が イラつき 途方に暮れる姿を...,"[""I don't wanna see you wake up one day all old and pissed off realising you're lost.""]","I don't want to see you frustrated, confused...",idiomatic
息子のことで途方に 暮れてるシングル・マザーだった 彼は何度も逃げて 学校から追放され内向的になっていた,"[""A single mother at her wits' end about her son, a thieving introvert expelled from school because he kept running away,""]","She was a single mother at her wits' end about her son, who had run away a lot, been expelled from school, and had become an introvert.",idiomatic
明るい見通しを持てないというのなら 心臓を調べてもらったほうがいいでしょう。 なぜなら、途方もない見事な素晴らしい猛然と突き進む、 この世界の人々の集団が、何とかしようと 取り組んでいるのですから。,"['because there is an extraordinary, beautiful, gorgeus, fierce group of people in this world, who are taking this on.']","If you say you don't have a bright outlook, you might want to have your heart checked. Because there is a tremendous, brilliant, wonderful, furious group of people in this world who are working to do something about it.",idiomatic
やっぱり全世界一 セクシーなのは... 途方もない銃を 持つ美女だな,['There is nothing more sexy in the whole world than a beautiful woman with an incredible gun.'],I knew it. The sexiest woman in the whole world is... The sexiest woman in the whole world is a beautiful woman with a tremendous gun.,idiomatic
-　サットンは途方もない悪だった,['- Sutton was a much greater evil. - Was?'],- Sutton was tremendously evil.,idiomatic
これは途轍もない大きさです ここ、カリフォルニアで 東海岸でも感じられるでしょう,"[""It will be so big that even though it's happening here in California you will feel it on the East Coast.""]","It's a tremendous magnitude, and you can feel it right here in California, right on the East Coast.",idiomatic
ミュージカルへの投資には危険が伴う だけどヒットすれば 見返りは途轍もなく大きい,"[""Investing in a musical can be risky, but when a show hits, there's literally no limit to the return.""]","Investing in a musical is risky, but if it's a hit, the payoff can be tremendous.",idiomatic
ジョージ・ラズレ エイリアン ハンター 通りがいいのは UFO研究家です,"['George Lazure, alien hunter. Or if you prefer, ufologist.']","George Lazure, alien hunter, and, more conveniently, UFO researcher.",idiomatic
遅かれ早かれ彼らは 正面を向くだろう,"[""Oh, they'll swing around to the front sooner or later.""]","Sooner or later, they'll turn to face the front.",idiomatic
遅かれ早かれ したくない事でも やることになるわ,"[""You know, sooner or later, you're gonna have to do something for them you don't want to.""]","Sooner or later, you're gonna have to do something you don't want to do.",idiomatic
私たちはビルに居て静かにできるわ でも　遅かれ早かれ私たちは彼らを 引っ張りだすつもりよ,"[""We can stay close to the buildings and keep quiet, but sooner or later, we're gonna be drawing 'em.""]","We can stay in the building and be quiet, but sooner or later we're going to pull them out.",idiomatic
運が向いてきたようね,['- You ready for me to make your day?'],Looks like your luck is turning.,idiomatic
俺を欲しがってる 運が向いてきたぜ！,"[""They want me. We're going to the big time!""]","They want me. I'm getting lucky, man!",idiomatic
- 続けてれば運が向くかも,['- Stay on it. We might get lucky.'],"- Keep at it, and maybe you'll get lucky.",idiomatic
運を天に任せるなんて したくないの...,"[""I DON'T LIKE TO LEAVE MUCH TO CHANCE...""]",I don't want to leave anything to chance...,idiomatic
隠し口座 見つけたとしても 全部 国税に持ってかれんで やるだけのことは やりました こうなったら後は 運を天に任せるしかありません,"[""the Taxation Bureau's gonna snatch everything away. we'll have to leave the rest to fate.""]","Even if they find the hidden account, the tax authorities will take it all away, so we've done all we can, and now we just have to leave the rest to chance.",idiomatic
別動隊のおかげで道が開いた,"[""Weaver's team has bought us a window. The road to the power plant's wide open. We're going in.""]",A separate unit paved the way.,idiomatic
[遠くへの道が　開かれる],"['Can possibly know how far they can go. ""']",[a path to faraway places opens up],idiomatic
遺書を捜し出す そこから道が開けるでしょう,"[""I'm gonna try to find the will, and then we'll take it from there.""]","We'll find the will, and that's where we'll start.",idiomatic
音を聞いて 本を読めば 僕らの道が開ける,"[""Sort some sounds and read the books, and we'll be on our way.""]","Listen to the sounds, read the books, and we'll be on our way.",idiomatic
あそこまで道を付けるのに ２人で必要だ,['- I need two bodies to help clear a route over there.'],It's gonna take two of us to clear a path up there.,idiomatic
還暦ですか,['-Otherwise... -Retired?'],Is it the 60th birthday?,idiomatic
郷に入っては郷に従えだ,['I prefer to work with people who know the area.'],"When in Rome, do as the Romans do.",idiomatic
『郷に入っては郷に従え』よ！,['do as the Romans do!'],"When in Rome, do as the Romans do!",idiomatic
人のニーズに 重きを置いてます 鎮痛薬 Pain relief.,"['What we like to focus on is what people really need, pain relief.']",We focus on the needs of people with pain relief.,idiomatic
あなたが映画に重きを置くのが 気掛かりで・・・,"[""I am a little concerned at the importance you're placing on movies.""]",I'm concerned that you're putting so much emphasis on the movies.,idiomatic
ヤツとキャリーが安全な場所で うまくやる可能性より そっちの方に重きを置いた方が いいと思う,"[""I guess I'd weigh that against the likelihood of him and Carrie making it to the safe house at all.""]",I think we should focus more on that than the likelihood that he and Carrie will make it to the safe house.,idiomatic
大金が得られる,['Access billions.'],You get a lot of money.,idiomatic
もし、こんな事をしてお金が 得られると思ってるんだったら とんでもない考え違いだわ,"[""If you think you'll take this money, terribly wrong.""]","If you think you're going to get paid for doing this, you're sorely mistaken.",idiomatic
金に糸目を付けず、 修理中だ... ...メジャー並みの 設備になるぜ... ...何せ、ヤンキースとの 特別試合だからな,"[""I'm gonna spare no expense in fixing it up and making it look like a big-league stadium because we're gonna play an exhibition game with the Yankees.""]",They're repairing it... ... It's gonna be a major piece of equipment... ... It's a special game against the Yankees.,idiomatic
彼はあなたがお金のある ロックスターだと知っていた お金のなる木だと,['He knew you were a rock star with money and endless resources.'],"He knew you were a rock star with money, a money tree.",idiomatic
ところで 金の成る木は育つかも知れないが まず見つけるのが難しいのでは？,"[""Yeah, well money might grow on trees where you're from but it's a little harder to come by here.""]","By the way, a golden tree might grow, but wouldn't it be hard to find one first?",idiomatic
ハッチは金のなる木でした,['Hutch was the golden goose. He brought in hundreds'],Hatch was a money tree.,idiomatic
金の切れ目が縁の切れ目だ,"['You run out of money, you run out of friends.']",money talks,idiomatic
もしも... 金回りがいいことを 怪しまれたら?,['What if... they suspect you using money like crazy?'],What if... What if they suspect you have a good money situation?,idiomatic
だからこう言う資格があると思う そのイヴとは　金輪際　関わっちゃいけない,"[""So I'm qualified when I say, you must cut this Eve out of your life entirely.""]","So I think I'm qualified to say that you should never, ever have anything to do with that Eve.",idiomatic
あなたは このつまらぬ一座を 解散し 金輪際　魔女を,"['You disband this little merry troupe of assholes, vowing never to harm another witch from now until the end of time.']","You will disband this troupe of witches and never, ever again...",idiomatic
金輪際、あの子はいない。,['She most certainly is not.'],"There's no golden goose, there's no girl like her.",idiomatic
"彼らは金魚の糞も同然で 彼女の""視た""解釈を そのまま受け止めるのよ","[""They're totally open to interpretation.""]","They're like goldfish in the sand, they'll just take her interpretation of what they ""see.""",idiomatic
誰が相手か 釘を刺しただけだ,"[""I'm just saying they got to know that they're working for you.""]",I'm just trying to nail down who we're dealing with.,idiomatic
しかもそれが具体化する事のないよう 念入りに釘を刺しておいた,"['Furthermore, I was given every assurance it never passed the planning stage.']",And I made sure it was nailed down so that it would never materialize.,idiomatic
鉄のカーテンの向こう側と 同じような,['THINKS SOMEONE DRESS BEHIND THE IRON CURTAIN.'],Like behind the Iron Curtain.,idiomatic
鉄のカーテンの 内部を受け持つ 衛星４号と呼ばれる セクションにいた,"['He was also a planner in the section called Satellites 4, which operates behind the Iron Curtain.']","I was in a section called Satellite 4, which was responsible for the interior of the Iron Curtain.",idiomatic
あなたが暗殺者へ鉄槌を下すのを手伝えば エリアの正義を勝ち取ることを手伝う,"[""You help me serve justice to the king's assassins and I will help you serve justice to Elia's.""]","Help us bring down the hammer on the assassins, and we'll help you win justice in the area.",idiomatic
僕は　悪魔のようなサイコパスに 正義の鉄槌を下したんだ,['I gave an evil psychopath justice.'],I brought an evil psychopath to justice.,idiomatic
スジーマンスキー刑事は 事件の鍵を握ってる,['Detective Szymanski is key to your case.'],Detective Szymanski is key to the case.,idiomatic
誰にしろその人が― この試験の鍵を 握ってるのね 名乗り出てよ,"['Okay, whoever is holding out could be the key to cracking this exam, so you better speak up now.']","Whoever it is, he or she is the key to this test, so come forward.",idiomatic
（テレビの音声） では続いて次のニュースです ルモンド社 贈収賄事件を 捜査中の東京地方検察庁特捜部は 一連の事件の鍵を 握っているとみられる―,"[""The Tokyo District Attorney's office special task force, investigating the Lumondo Corp. bribery has announced that they have questioned Sakichi Konuma president of Konuma Industries as a key witness""]","(TV sound) And now for our next story, the Tokyo District Public Prosecutor's Office special task force investigating the Le Monde bribery case is believed to hold the key to a series of events that could lead to the death of a man who has been accused of bribery.",idiomatic
長い目で見れば全然,"['I mean, in the long run, at all; at all.']",Not at all in the long run.,idiomatic
長い目で見れば 傷つけたくない　だから -,"[""I don't want to hurt you in the long run, so--""]","I don't want to hurt you in the long run, so--",idiomatic
誓って　長い目で見れば 君はこのことで僕に感謝するよ,"[""I swear, in the long run, you're gonna thank me for this.""]","I swear, in the long run, you'll thank me for this.",idiomatic
新聞売店に君の写真が出て以来... 入隊の長蛇の列ができている。,['The enlistment lines have been around the block since your picture hit the newsstands.'],Ever since your picture appeared on the newsstands... There is a long line of people waiting to enlist.,idiomatic
"この""獣""には門外漢ゆえ","[""- I don't know what beast this is!""]",I'm not familiar with this beast.,idiomatic
ビジターに門戸を開くのは 良い事だな,"['Establishing ties with the Visitors is a good thing, Jack.']",It's good that you're opening your doors to the Visitors.,idiomatic
だからそう言うビジネスをやる予定なんだ 門戸を開いてね,"[""I'm gonna form this business and I want everybody to get a shot.""]",So that's the kind of business we're going to do. We're going to open our doors.,idiomatic
興奮は冷めやりません 想像を超えた新しい世界へ 門戸を開くのです,['Nothing can take away from the excitement... as we open our doors to a nation from beyond our imagination.'],The excitement never dies down as we open our doors to a new world beyond our imagination.,idiomatic
店は閑古鳥が鳴いてる 連中はビルをすぐ手放すさ,"[""It's like a ghost ship around here. They're gonna be begging to sell this place within a month.""]",The place is deserted. They'll sell the building soon enough.,idiomatic
学校には 閑古鳥が鳴いています 子供達を家庭に 保護するための 登校拒否が 急増しているからです,"['Schools stand like mausoleums, their attendance drastically declined, as parents keep their children safely home.']",Schools are deserted because of a sharp increase in the number of children refusing to go to school because they are being kept at home.,idiomatic
閑古鳥が鳴いていた,['A pretty rough drought this past year.'],It was deserted.,idiomatic
今この瞬間がいいんだ,['Best to take the moment present'],I just want this moment right now.,idiomatic
バリでの2週間がいい！,['I want two weeks in Bali!'],Two weeks in Bali is good!,idiomatic
間が悪かったか？,['This a bad time?'],"Bad time, huh?",idiomatic
"お前の墓石には、 こう刻め、 ""いつも場違いで、間が悪い""","['On your tombstone it should read, ""Always in the wrong place at the wrong time.""']","On your tombstone, you will write, ""Always in the wrong place, always in the wrong time.""",idiomatic
"間が悪すぎる "" Ｃ "" に踊らされてるみたいだ","[""Not great timing for us, we're rather playing into C's hands.""]","Too bad the timing is so bad, it's like being played by a ""C"".",idiomatic
ここの人間が 悪いと思ってると思うか？ 祖父母や曽祖父母が 手を汚したおかげだ,"[""Their grandparents and their great grandparents, they're the ones who got their hands dirty.""]",You think people here feel bad? It's because our grandparents and great-grandparents got their hands dirty.,idiomatic
「終身刑になるのが関の山だ」,['You get a life sentence for it.'],"""You're looking at life in prison.""",idiomatic
- オレみたいな男は... せいぜい成功者の下で 働くのが関の山なんだ 皆から愛されている 分かるだろ,"[""- Guys like me... work their whole lives to be in something that's successful, that people like.""]","- Guys like me... Men like me, we work for the best, the most successful people in the world, and they love us, you know what I mean?",idiomatic
私を撃って真実を闇に葬るのか,['Or you can shoot me and never know.'],You shoot me and leave the truth in the dark.,idiomatic
君とウォルデンは隠蔽工作を 無人爆撃の件を闇に葬った,['Only that you and Walden... went to great lengths once before to cover up the drone strike.'],You and Walden covered up the drone strike. You kept the drone strike a secret.,idiomatic
２年前― この船の真実が 闇に葬られた,"['Well, two years ago, the elephant in the room was this scow.']","Two years ago, the truth about this ship was buried in the shadows.",idiomatic
"博物館じゃ、""阿吽の呼吸""だった",['You and I had some pretty good teamwork back there at the... Whaling Museum.'],"At the museum, it was ""A-Un.""",idiomatic
可能な限りを尽くす,['Whatever you can.'],to the best of one's ability,idiomatic
持てる力の限りを尽くす,"[""I'll do everything in my power to keep Nick away from my family.""]",to the best of one's ability,idiomatic
慈悲深き主よ 力の限りを尽くし アギーのテレビ受信を 改善したまえ,"[""Dear merciful Lord, please do what you can to get a better reception for Aggy's TV.""]","Lord in your mercy, do all in your power to improve Aggie's television reception.",idiomatic
彼が誰が陰で糸を引いたか 知ってるか確認してくれ,['Make sure he knows who pulled the strings.'],See if he knows who pulled the strings behind the scenes.,idiomatic
誰かが陰で糸を引いてるなら,"[""If someone's pulling their strings,""]",If someone is pulling strings behind the scenes.,idiomatic
陰口を叩く者共はお前のおかげで助かった,['You defend these men who insult you behind your back.'],"Those of us who talk behind your back, you've saved the day.",idiomatic
俺の陰口を叩いてくれてありがとう,['Thanks for talking about me behind my back.'],Thanks for throwing my shade.,idiomatic
まるで紙上演習みたいに 額のシンボルまで 隅から隅まで酷似してる,"[""It was like a-a dry run on paper, all the way down to the weird symbol that we found on the victim's forehead.""]","It's like a paper exercise, down to the symbols on the forehead, every inch of it is exactly the same.",idiomatic
隅から隅まで調べたが 何も・・・,['Nothing. Our guys went over it from the last bit and pixel.'],I've been over every inch of this place. There's nothing...,idiomatic
隅から隅まで調べるの,"['Leave no stone unturned, Dr. Hodgins.']",I'm going over every inch of it.,idiomatic
クックは鉱工業を隠れ蓑にして アジアをコントロールしてた,['Cook used his mining empire as a cover to control the Asian franchise.'],Cook used the mining industry as a cover to control Asia.,idiomatic
彼らを強くする秘訣― 「雨降って地固まる」,"['In order to make our agents stronger, we have to break them down to build them back up again.']","The secret to making them stronger - ""When it rains, the ground hardens.""",idiomatic
だけど雲泥の差!,['But what a difference.'],But there is a difference!,idiomatic
雲行きが怪しい,"['That storm on the horizon that I mentioned,']",things don't look good,idiomatic
雲行きが怪しくなると 決まって入院するんだ,['When the going gets rough he always checks into the hospital'],"Whenever things get a little sketchy, he's admitted to the hospital.",idiomatic
雲行きが怪しいな,"['Okay, this is getting a little weird.']",The clouds are getting thicker.,idiomatic
雲行きが怪しいと 口にしたから-,['That storm on the horizon that I mentioned--'],I said something about a cloud hanging over our heads.,idiomatic
ついてると思ってるか青二才？,"[""the boy's pheromone level suggests he wants to mate with the female.""]","You think you're lucky, greenhorn?",idiomatic
あなたが青写真を描いたとき、我々はかろうじて理解できる年齢でした。,['We were barely old enough to drink when you sketched the blueprint.'],We were barely old enough to understand when you drew the blueprint.,idiomatic
校長先生が青くなってる,['I wonder why the principal looks so pale.'],The principal is turning blue.,idiomatic
面が割れたのは　わたし,['Nobody saw your face and I shot that dumb prick.'],I'm the one who cracked.,idiomatic
面が割れたんだ,"[""You've been compromised.""]",I've lost face.,idiomatic
お前の面が割れてる,"['Oh, with your face being all over the news,']",Your face is cracked.,idiomatic
小物なら一発だ 面の皮が 厚くなければね,"[""It shouldn't damage the bastard unless its skin is thinner than ours.""]","A small one would have a shot, if he wasn't so thick-skinned.",idiomatic
後ろに戻って、クローンの 面倒を見て,['Just get in the back and take care of the clones.'],Get back in there and take care of the clones.,idiomatic
泊まりに来て欲しい時は　言ってね シャーリーンの面倒をみるわ,"['If you need me to stay over,keep you company... I can babysit charlaine.']","Let me know if you want me to come stay the night, and I'll take care of Charlene.",idiomatic
-　子供の面倒を見るべきです,['- Is doing what children do best.'],- You should take care of your children.,idiomatic
お前の面倒をみるのは俺の仕事だ だから望む事に腹を立ててる,"[""It's my job to get you through it. So you can be pissed off all you want.""]","It's my job to take care of you, and you resent me for wanting to.",idiomatic
閣下が面目を失われることは避けられません フリンク氏は必ずや逮捕され その時には閣下もお困りになることでしょう,['I can do nothing about the loss of face you will suffer in connection with this as and when Mr. Frink is inevitably apprehended.'],"It is inevitable that you will lose face, that Mr. Frink will be arrested, and when he is, you will be in trouble.",idiomatic
何度もロブ・スタークに面目を潰されることは時間を消費する,['Being repeatedly humiliated by Robb Stark is time-consuming.'],Being repeatedly humiliated in the face by Robb Stark is time consuming.,idiomatic
これで音を上げては 現場では働けないぞ,"[""But if you think this is pressure, wait until you're out in the field.""]",You can't work in the field if you make noises like this.,idiomatic
音を上げさせようとした,"[""Hoping he'd crack up, and just fuck off.""]",I tried to get him to turn it up.,idiomatic
音沙汰が無くなる この世から居なくなったみたいに,['He goes silent like he fell off the face of the earth.'],I don't hear from you. It's like you've disappeared.,idiomatic
それにより音沙汰がなくなる,"[""There's no word for this.""]",That way you won't hear from them.,idiomatic
あまりにも長い間、音沙汰が無いので、心配していた。,"[""We were worried when we didn't hear from you for so long.""]",I was worried because I hadn't heard from him for so long.,idiomatic
君達のボスとして 乾杯の音頭を取ろう,['It falls upon me as your beloved boss to propose a toast.'],"As your boss, I'd like to propose a toast.",idiomatic
頭が上がらないようだな,"[""Makes you wonder what's going on in that little head of hers.""]",I can't seem to get my head around it.,idiomatic
永遠に頭が上がらないわね,['I am indebted to you forever.'],I'll forever be mad at you.,idiomatic
俺は一生、 彼に頭が上がらないな,"[""I expect I'll be in his debt for the rest of my life.""]",I'll never be able to get my head out of his ass.,idiomatic
もし彼女がそれほど冷血でないのなら 頭が下がる思いよ,"[""If she weren't so bloodless, you'd really have to take your hat off to her.""]","If she wasn't so cold-blooded, I'd be bowled over.",idiomatic
そうだろうな、お前の戦略計画の 広範な経験には頭が下がるよ,['Of course. We bow to your vast experience in strategic planning.'],"I bet you do, and I bow to your extensive experience in strategic planning.",idiomatic
いいかい・・・ 君は頭が切れる,"[""Look... you're a bright guy.""]",Look... you're smart.,idiomatic
このグループは頭が切れる 彼らの行動を彼女は理解できない,"['These groups are clever, blinding her to their actions.']","This group is smart, and she can't figure out what they're doing.",idiomatic
鎮痛薬を買いに出ていたんだ 頭が割れるようだった,"['I went out for some painkillers, my head was about to explode.']","I was out buying painkillers, my head was cracking open.",idiomatic
彼はただ、ええと、頭が固い。,"[""He's just, uh, not enlightened.""]","He's just, uh, hard-headed.",idiomatic
なぜお前はそう頭が固いんだ,['Must you always be so small-minded?'],Why are you so hard headed?,idiomatic
いかれて頭が固くなってるあの男を！ ？,['A man whose idea of a romantic nightspot and an impenetrable fortress are the same thing.'],That man who is crazy and hard-headed! You know what?,idiomatic
頭が痛くなりそうだよ,"[""See, I'm going to get stuck now with that song.""]",I'm getting a headache.,idiomatic
おととい資料もらってな クラス全員の名前と写真 ぜんぶ頭に入れたー,"[""I got the teaching material 2 days ago. I have memorized all students' names and photos.""]","I got all the information the day before yesterday, and I memorized all the names and pictures of everyone in the class.",idiomatic
ベニーの帽子を壊して 頭に来て攻撃しようとしてたら 彼が粉々になっちゃって 僕のせいじゃないけど 追われる事になって・・・,"[""I was so livid that I attacked Tybalt and he ended up getting smashed, which wasn't my fault, and I was chased out.""]","I broke Benny's hat, and I got mad, and I tried to attack him, and he got shattered, and it wasn't my fault, but I got chased, and...",idiomatic
頭に来る 見てもらえるか？,"['Give it a rap, will ya? See if you could get it going for me.']",I'm pissed. Can you take a look?,idiomatic
ぶん殴ってやりたいよ 頭に来た,"[""I'm going to blow this shit right off the mountain right now.""]",I'd like to punch him in the face. I'm so mad.,idiomatic
私は頭に血が上り 車に飛び乗った,"[""So I'm pissed. And the clock is ticking, so I jump in my truck.""]",I got mad and jumped in the car.,idiomatic
彼女が望んだから あの娘は頭に血が上ってて,"[""'Cause she wanted to. She lashes out.""]",She wanted to. She's a little overzealous.,idiomatic
ロデリック なぜ修道士は 頭を剃るのだろう あんな風に？,['Roderick why do you think them monks shave their heads like that?'],"Roderick, why do you think the monks shave their heads like that?",idiomatic
頭を剃るかもしれないって,['He said they might have to shave my head.'],He said he might shave his head.,idiomatic
よし　頭を剃るアイディアに ついて語ろう,"[""Now, let's talk about that shaved head idea.""]","Okay, let's talk about the idea of shaving your head.",idiomatic
- 頭を下げて,['- Bow your head.'],- Keep your head down.,idiomatic
頭を下げてろ 武器を手に入れたらすぐに マウンテンに向かうぞ,"[""As soon as we have the weapons, we'll make straight for the mountain""]","Keep your head down. As soon as we get our weapons, we're heading for the Mountain.",idiomatic
ゆっくり頭を下ろして,['I want you to lay down nice and gently. Nice and gently.'],Put your head down slowly.,idiomatic
