source,references,hypothesis,type
だからそう言うビジネスをやる予定なんだ 門戸を開いてね,"[""I'm gonna form this business and I want everybody to get a shot.""]","That&#39;s why I&#39;m going to do business like that, open the door",idiomatic
興奮は冷めやりません 想像を超えた新しい世界へ 門戸を開くのです,['Nothing can take away from the excitement... as we open our doors to a nation from beyond our imagination.'],"The excitement never subsides, opening the door to new worlds beyond imagination.",idiomatic
店は閑古鳥が鳴いてる 連中はビルをすぐ手放すさ,"[""It's like a ghost ship around here. They're gonna be begging to sell this place within a month.""]","The store is quiet, they&#39;ll give up the building soon",idiomatic
学校には 閑古鳥が鳴いています 子供達を家庭に 保護するための 登校拒否が 急増しているからです,"['Schools stand like mausoleums, their attendance drastically declined, as parents keep their children safely home.']",Schools are declining because of a surge in refusals to keep children at home.,idiomatic
閑古鳥が鳴いていた,['A pretty rough drought this past year.'],A quiet bird was singing,idiomatic
今この瞬間がいいんだ,['Best to take the moment present'],I like this moment,idiomatic
バリでの2週間がいい！,['I want two weeks in Bali!'],Good 2 weeks in Bali!,idiomatic
間が悪かったか？,['This a bad time?'],was it a bad time?,idiomatic
"お前の墓石には、 こう刻め、 ""いつも場違いで、間が悪い""","['On your tombstone it should read, ""Always in the wrong place at the wrong time.""']","On your tombstone, inscribe: &quot;Always out of place and out of place&quot;",idiomatic
"間が悪すぎる "" Ｃ "" に踊らされてるみたいだ","[""Not great timing for us, we're rather playing into C's hands.""]",It&#39;s like I&#39;m being danced by &quot;C&quot; that&#39;s too bad,idiomatic
ここの人間が 悪いと思ってると思うか？ 祖父母や曽祖父母が 手を汚したおかげだ,"[""Their grandparents and their great grandparents, they're the ones who got their hands dirty.""]",You think people here are bad? Thanks to my grandparents and great grandparents for getting their hands dirty.,idiomatic
「終身刑になるのが関の山だ」,['You get a life sentence for it.'],&quot;It&#39;s a seki mountain to be sentenced to life imprisonment.&quot;,idiomatic
- オレみたいな男は... せいぜい成功者の下で 働くのが関の山なんだ 皆から愛されている 分かるだろ,"[""- Guys like me... work their whole lives to be in something that's successful, that people like.""]","- For a man like me... at most, working under a successful person is the most important thing. Everyone loves you, you know.",idiomatic
私を撃って真実を闇に葬るのか,['Or you can shoot me and never know.'],Shoot me and bury the truth in the dark,idiomatic
君とウォルデンは隠蔽工作を 無人爆撃の件を闇に葬った,['Only that you and Walden... went to great lengths once before to cover up the drone strike.'],You and Walden buried the cover-up and the drone bombing.,idiomatic
２年前― この船の真実が 闇に葬られた,"['Well, two years ago, the elephant in the room was this scow.']","Two years ago, the truth about this ship was buried in darkness.",idiomatic
"博物館じゃ、""阿吽の呼吸""だった",['You and I had some pretty good teamwork back there at the... Whaling Museum.'],"At the museum, it was &quot;Aun no Breathing&quot;",idiomatic
可能な限りを尽くす,['Whatever you can.'],do everything possible,idiomatic
持てる力の限りを尽くす,"[""I'll do everything in my power to keep Nick away from my family.""]",do one&#39;s best,idiomatic
慈悲深き主よ 力の限りを尽くし アギーのテレビ受信を 改善したまえ,"[""Dear merciful Lord, please do what you can to get a better reception for Aggy's TV.""]","Merciful Lord, do all you can to improve Aggie&#39;s TV reception.",idiomatic
彼が誰が陰で糸を引いたか 知ってるか確認してくれ,['Make sure he knows who pulled the strings.'],Make sure he knows who pulled the strings behind the scenes.,idiomatic
誰かが陰で糸を引いてるなら,"[""If someone's pulling their strings,""]",If someone is pulling the strings behind the scenes,idiomatic
陰口を叩く者共はお前のおかげで助かった,['You defend these men who insult you behind your back.'],Those who gossip were saved thanks to you,idiomatic
俺の陰口を叩いてくれてありがとう,['Thanks for talking about me behind my back.'],thank you for hitting me behind my back,idiomatic
まるで紙上演習みたいに 額のシンボルまで 隅から隅まで酷似してる,"[""It was like a-a dry run on paper, all the way down to the weird symbol that we found on the victim's forehead.""]","It&#39;s like a paper exercise, even the symbol on the forehead is very similar from corner to corner",idiomatic
隅から隅まで調べたが 何も・・・,['Nothing. Our guys went over it from the last bit and pixel.'],"I searched every nook and cranny, but nothing...",idiomatic
隅から隅まで調べるの,"['Leave no stone unturned, Dr. Hodgins.']",I search from corner to corner,idiomatic
クックは鉱工業を隠れ蓑にして アジアをコントロールしてた,['Cook used his mining empire as a cover to control the Asian franchise.'],Cook used mining as a cover to control Asia.,idiomatic
彼らを強くする秘訣― 「雨降って地固まる」,"['In order to make our agents stronger, we have to break them down to build them back up again.']",The secret to making them stronger - &quot;It rains and the ground hardens&quot;,idiomatic
だけど雲泥の差!,['But what a difference.'],But the difference is huge!,idiomatic
雲行きが怪しい,"['That storm on the horizon that I mentioned,']",cloudy weather,idiomatic
雲行きが怪しくなると 決まって入院するんだ,['When the going gets rough he always checks into the hospital'],"When the weather gets bleak, I invariably end up in the hospital",idiomatic
雲行きが怪しいな,"['Okay, this is getting a little weird.']",the clouds are suspicious,idiomatic
雲行きが怪しいと 口にしたから-,['That storm on the horizon that I mentioned--'],Because I said that the weather was suspicious-,idiomatic
ついてると思ってるか青二才？,"[""the boy's pheromone level suggests he wants to mate with the female.""]","Do you think you&#39;re lucky, young man?",idiomatic
あなたが青写真を描いたとき、我々はかろうじて理解できる年齢でした。,['We were barely old enough to drink when you sketched the blueprint.'],We were barely old enough to understand when you drew the blueprint.,idiomatic
校長先生が青くなってる,['I wonder why the principal looks so pale.'],the principal is turning blue,idiomatic
面が割れたのは　わたし,['Nobody saw your face and I shot that dumb prick.'],I&#39;m the one who broke my face,idiomatic
面が割れたんだ,"[""You've been compromised.""]",I broke my face,idiomatic
お前の面が割れてる,"['Oh, with your face being all over the news,']",your face is broken,idiomatic
小物なら一発だ 面の皮が 厚くなければね,"[""It shouldn't damage the bastard unless its skin is thinner than ours.""]","If it&#39;s a small item, it&#39;s one shot. Unless the skin of the mask is thick.",idiomatic
後ろに戻って、クローンの 面倒を見て,['Just get in the back and take care of the clones.'],go back and take care of the clones,idiomatic
泊まりに来て欲しい時は　言ってね シャーリーンの面倒をみるわ,"['If you need me to stay over,keep you company... I can babysit charlaine.']","Let me know if you want me to stay the night, I&#39;ll take care of Charlene.",idiomatic
-　子供の面倒を見るべきです,['- Is doing what children do best.'],- should take care of the child,idiomatic
お前の面倒をみるのは俺の仕事だ だから望む事に腹を立ててる,"[""It's my job to get you through it. So you can be pissed off all you want.""]","It&#39;s my job to take care of you, so I&#39;m mad at you for wanting",idiomatic
閣下が面目を失われることは避けられません フリンク氏は必ずや逮捕され その時には閣下もお困りになることでしょう,['I can do nothing about the loss of face you will suffer in connection with this as and when Mr. Frink is inevitably apprehended.'],"Your Excellency will inevitably lose face, Mr. Frink will surely be arrested, and your Excellency will be in trouble at that time.",idiomatic
何度もロブ・スタークに面目を潰されることは時間を消費する,['Being repeatedly humiliated by Robb Stark is time-consuming.'],Being embarrassed by Robb Stark over and over takes time,idiomatic
これで音を上げては 現場では働けないぞ,"[""But if you think this is pressure, wait until you're out in the field.""]",You can&#39;t work on site if you raise your voice with this,idiomatic
音を上げさせようとした,"[""Hoping he'd crack up, and just fuck off.""]",I tried to raise my voice,idiomatic
音沙汰が無くなる この世から居なくなったみたいに,['He goes silent like he fell off the face of the earth.'],"The news disappears, like it&#39;s gone from this world",idiomatic
それにより音沙汰がなくなる,"[""There's no word for this.""]",it will silence,idiomatic
あまりにも長い間、音沙汰が無いので、心配していた。,"[""We were worried when we didn't hear from you for so long.""]",I was worried because I hadn&#39;t heard from him for too long.,idiomatic
君達のボスとして 乾杯の音頭を取ろう,['It falls upon me as your beloved boss to propose a toast.'],"As your boss, let&#39;s make a toast",idiomatic
頭が上がらないようだな,"[""Makes you wonder what's going on in that little head of hers.""]",I can&#39;t seem to lift my head,idiomatic
永遠に頭が上がらないわね,['I am indebted to you forever.'],I can&#39;t lift my head forever,idiomatic
俺は一生、 彼に頭が上がらないな,"[""I expect I'll be in his debt for the rest of my life.""]",I can&#39;t stand him for the rest of my life,idiomatic
もし彼女がそれほど冷血でないのなら 頭が下がる思いよ,"[""If she weren't so bloodless, you'd really have to take your hat off to her.""]","If she wasn&#39;t so cold-blooded, I&#39;d be humbled.",idiomatic
そうだろうな、お前の戦略計画の 広範な経験には頭が下がるよ,['Of course. We bow to your vast experience in strategic planning.'],"Well, I&#39;m humbled by your extensive experience in strategic planning.",idiomatic
いいかい・・・ 君は頭が切れる,"[""Look... you're a bright guy.""]",Look... you&#39;re smart,idiomatic
このグループは頭が切れる 彼らの行動を彼女は理解できない,"['These groups are clever, blinding her to their actions.']","This group is smart, they don&#39;t understand what she&#39;s doing",idiomatic
鎮痛薬を買いに出ていたんだ 頭が割れるようだった,"['I went out for some painkillers, my head was about to explode.']","I was out to buy some painkillers, it felt like my head was going to explode",idiomatic
彼はただ、ええと、頭が固い。,"[""He's just, uh, not enlightened.""]","He&#39;s just, uh, hardheaded.",idiomatic
なぜお前はそう頭が固いんだ,['Must you always be so small-minded?'],why are you so stubborn,idiomatic
いかれて頭が固くなってるあの男を！ ？,['A man whose idea of a romantic nightspot and an impenetrable fortress are the same thing.'],"That crazy, hard-headed man! ?",idiomatic
頭が痛くなりそうだよ,"[""See, I'm going to get stuck now with that song.""]",I think I&#39;m going to have a headache,idiomatic
おととい資料もらってな クラス全員の名前と写真 ぜんぶ頭に入れたー,"[""I got the teaching material 2 days ago. I have memorized all students' names and photos.""]",I got the materials the day before yesterday.,idiomatic
ベニーの帽子を壊して 頭に来て攻撃しようとしてたら 彼が粉々になっちゃって 僕のせいじゃないけど 追われる事になって・・・,"[""I was so livid that I attacked Tybalt and he ended up getting smashed, which wasn't my fault, and I was chased out.""]","I smashed Benny&#39;s hat, got mad and tried to attack him, but it&#39;s not my fault he got shattered and he got chased...",idiomatic
頭に来る 見てもらえるか？,"['Give it a rap, will ya? See if you could get it going for me.']",mad can you see it?,idiomatic
ぶん殴ってやりたいよ 頭に来た,"[""I'm going to blow this shit right off the mountain right now.""]",i want to punch you,idiomatic
私は頭に血が上り 車に飛び乗った,"[""So I'm pissed. And the clock is ticking, so I jump in my truck.""]",I got blood on my head and jumped in the car,idiomatic
彼女が望んだから あの娘は頭に血が上ってて,"[""'Cause she wanted to. She lashes out.""]",That girl had blood on her head because she wanted it,idiomatic
ロデリック なぜ修道士は 頭を剃るのだろう あんな風に？,['Roderick why do you think them monks shave their heads like that?'],Roderick Why do monks shave their heads like that?,idiomatic
頭を剃るかもしれないって,['He said they might have to shave my head.'],I might shave my head,idiomatic
よし　頭を剃るアイディアに ついて語ろう,"[""Now, let's talk about that shaved head idea.""]","All right, let&#39;s talk about the idea of shaving your head.",idiomatic
- 頭を下げて,['- Bow your head.'],- head down,idiomatic
頭を下げてろ 武器を手に入れたらすぐに マウンテンに向かうぞ,"[""As soon as we have the weapons, we'll make straight for the mountain""]","Keep your head down, we&#39;ll be heading to the Mountain as soon as we get our weapons.",idiomatic
ゆっくり頭を下ろして,['I want you to lay down nice and gently. Nice and gently.'],lower your head slowly,idiomatic
頭を下ろして、大丈夫？,"['Head on down, okay?']","Keep your head down, are you okay?",idiomatic
ただ頭を丸めただけだろ?,"['The hell did you shave your head for, fool!']",Did you just shave your head?,idiomatic
頭を冷やしたほうがいいと 思うので。,"[""I think it's better (when he's) cooled off. A certain somebody.""]",I think you should keep your head cool.,idiomatic
頭を切り換えられなかったんだ,"[""It's me, I couldn't get out of my head.""]",I couldn&#39;t turn my head,idiomatic
頭を切り替えましょう,"['You need to disconnect, Boss.']",let&#39;s switch heads,idiomatic
"先ず あなた方が 頭を切り替え ""仕分け達人""になるの","['So, first we will be installing and training you on a system that we\'re calling, ""The Wizard.""']","First of all, you must change your mind and become a &quot;master of sorting&quot;",idiomatic
頭を切り替えようとしても,['I keep turning things around in my mind.'],Even if I try to change my mind,idiomatic
君は 王族の人間関係に― 頭を 悩ますべきではない,"[""But you shouldn't bother your pretty little head about all this royal intrigue.""]",You shouldn&#39;t worry about royal relationships-,idiomatic
考えても見ろ どこに 頭を抱える必要がある？,"[""Think about it. When I'm studying for the bar and you're writing your thesis this is the shit we're gonna think about.""]","Think about it, where do you need to hang your head?",idiomatic
命を奪うことに ...夢中にっていた、だが僕は、... 命を生み出すという事で頭を抱えて悩んでいる。,"[""I've been so preoccupied with taking a life, I'm, uh... having trouble wrapping my head around making one.""]","I&#39;m... obsessed with taking life, but I&#39;m... struggling with creating life.",idiomatic
頭を振って？,['Just nod your head? Baby?'],shake your head?,idiomatic
頭を振るだけでも？,"['Can you just nod your head, baby?']",Even if you just shake your head?,idiomatic
- 頭を振るな,"[""Don't turn your head!""]",- don&#39;t shake your head,idiomatic
２ポンドでも 頭を痛めてるのに,"[""4 pounds, as if 2 pounds wasn't bad enough.""]",2 pounds hurts my head,idiomatic
頭を痛めるとしたら 長引いてる あなたの捜査よ,"[""Yours,however,could take a turn for the worse if you don't wrap up this investigation.""]","If it gives me a headache, it&#39;s your investigation that&#39;s taking too long.",idiomatic
今　この国が最も 頭を痛めてる問題は？,['What bugs you the most about this country?'],What problem is this country most worried about right now?,idiomatic
スズメバチの巣に 頭を突っ込んだ,['Stoved his head in a hornets nest'],I stuck my head in a wasp&#39;s nest,idiomatic
だが その年寄りだけが 頼みの綱なんだろう,"[""This old man's all you've got. You know that and I know that.""]",But that old man is probably the only thing you can rely on.,idiomatic
魔法使いの頼みの綱だ,"[""It's a wizard's bread and butter, really.""]",It&#39;s a wizard&#39;s go-to,idiomatic
だといい　頼みの綱だ,['I hope so. My best chance of getting back home.'],"It&#39;s good, it&#39;s a reliable rope",idiomatic
三十六国に顔が利くだろう？,"[""Aren't you close to the thirty-six nations?""]","Thirty-six countries are good at it, right?",idiomatic
数学クラブにも新聞部にも 顔が利く　ハッカーのメンバーだし,"['I also have my Math Club Card, Hacker Membership, Journalist Pass,']",I&#39;m a member of the hackers who are familiar with both the math club and the newspaper club.,idiomatic
VCに顔が利く,"[""- He's got connections to VCs.""]",Good for VC,idiomatic
だが奴は顔が売れすぎてる,"[""There's no way! The guy's too high profile.""]",But he sells too many faces,idiomatic
顔が広いから デルグロスに頼まれた,"['Delgros knew I had their ear, so he offered me money to push things through.']",Delgros asked me because I have a broad face.,idiomatic
中東では顔が広い,['I ran many sorts of parts to all sorts of places in the Middle East.'],Widespread in the Middle East,idiomatic
飲み屋からボストンまで顔が広い人がいる,"[""He's got the ear of every captain from Bar Harbor to Boston.""]",There are people with a wide range of faces from bars to Boston,idiomatic
顔が 揃っていません,"[""Not everyone's here yet. What about Fornay?""]",face is not aligned,idiomatic
なぜ顔が潰れてる？,['Why do you think he smashed in the face?'],why is your face crushed,idiomatic
私の顔が潰れるまでは 私を利用して,"['Yeah, so when this blows up in my face, you can fire my ass.']",use me until my face is crushed,idiomatic
- 顔に出てるぞ,"[""- It's starting to show.""]",- It&#39;s on your face.,idiomatic
今 君は生きているが 内なる汚れは 顔に出ている,['Now in order for you to stay alive we have to match your face with the ugliness of your soul.'],Now you&#39;re alive but the dirt inside is showing on your face,idiomatic
動揺が顔に出る、ですね,['They make mistakes. Nice.'],It&#39;s a turmoil on your face,idiomatic
♪顔に書いてあるよ♪,"[""♪ Sittin' right on your face ♪""]",♪ It&#39;s written on your face ♪,idiomatic
顔に書いてある,"[""I can see that they haven't.""]",written on face,idiomatic
顔に書いてあるだけさ,"[""Just what's written on your face.""]",it&#39;s just written on your face,idiomatic
君たちは約束を破って 私の顔に泥を塗った,"['- You went back on your word, And then you rubbed my face in it.']",You broke your promise and put mud on my face,idiomatic
ソンレンも　男の子を産んだら 誰かの顔に　泥を塗ってしまうわね,['If fourth sister has a son someone will be very unhappy.'],"If Sunren gives birth to a boy, he&#39;ll smear mud on someone&#39;s face, right?",idiomatic
誰かが手下のネイサンの 顔に泥を塗った！,['Someone chases my boy Nate out of the tick tock and puts one in his face!'],Someone smeared mud on Nathan&#39;s face!,idiomatic
顔を作っているように 見えたのは以外だった。,"[""I didn't know your face muscles could make that look.""]",Except it looked like he was making a face.,idiomatic
僕が閲覧したポルノサイト情報から エヴァの顔を作った？,"[""Did you design Ava's face based on my pornography profile?""]",Did you make Eva&#39;s face from the porn site information I browsed?,idiomatic
パンザーの事件のことで FBIが　至る所に顔を出してくる,"[""FBI's all over us about this, Panzer case.""]",The FBI is showing up everywhere about the Panzer case.,idiomatic
- その内 顔を出すさ,"[""- It'll show up.""]",- Show your face,idiomatic
クインシー辺りにゃ 顔を出すなよ,"['And you better never show your face around Quincy, you hear me? Okay, come on. Ever!']",Don&#39;t show your face around Quincy,idiomatic
んー、いや、直接顔を合わせた方がいい、 そう思うんだ。,"[""Mm, no, in person's better, I think.""]","Hmm, no, I think it&#39;s better to meet face to face.",idiomatic
親族が顔を合わせる機会は 何度もあったが― 殺したいとは思っても 殺したことはなかった,"[""Look, buddy, I'm trying to be objective here, but we've had countless family functions before, and even though we wanted to kill one another, we never did.""]","I&#39;ve had many chances to meet my relatives, but I never did, even though I wanted to.",idiomatic
どうやって お互い顔を合わせる？,['What do you say we meet?'],How do we face each other?,idiomatic
（南上）セカンドラインを 具体化するなら あなたの顔を売って おきたかったんだけど,"[""I wanted people to meet you, since you'll be overseeing the second line.""]","(Minamikami) If I were to materialize my second line, I wanted to sell your face.",idiomatic
冗談よ さあ顔を売って,"[""I'm joking. Go make some friends and don't get into trouble.""]","Just kidding, sell your face",idiomatic
判事に顔を売ってきて,['I want the man to know who you are.'],sell your face to the judge,idiomatic
お前と俺はこの顔を直すんだ！,['Me and you are headed to fix this butterface.'],You and I will fix this face!,idiomatic
大姉様の顔を立てることを 知らないのかしら,['How does that make our Big sister feel?'],I wonder if you don&#39;t know how to put up your big sister&#39;s face,idiomatic
ここで顔を立てるんだ,['You gotta make this look good.'],put your face up here,idiomatic
いま ロシアの顔を立てておけば 後で何かと役に立つ,['Helping the Russians save face is an act of good faith.'],"If you put up a Russian face now, it will be useful later.",idiomatic
車で40分のお袋の家に 顔を見せに来るどころか,['He even has a problem with our mother taking Social Security and Medicare.'],"Far from coming to see me at my mother&#39;s house, which is a 40-minute drive away,",idiomatic
億万長者のボスと そんな人はあまりいない 人前で彼らは素顔を見せてる,['Not a lot of people show their real face in public.'],Billionaire bosses and there aren&#39;t many people like that They show their true colors in public,idiomatic
メアリーのためにも 顔を貸してくださいよ,['Come on. For Mary. Bring me your face.'],Please lend me your face for Mary&#39;s sake too.,idiomatic
それとも 人様に顔向けできないって思ったからですか,"[""is it because you thought you couldn't bear to look other people in the face?""]",Or was it because you thought you couldn&#39;t face people?,idiomatic
君に顔向けできないと,"[""Didn't want to face you.""]",I can&#39;t face you,idiomatic
それは願ってもない話だ オレはバカじゃないから丁度いい,"[""It's a good thing I'm not a fool, then.""]",I&#39;m not stupid so it&#39;s just right,idiomatic
そうなったら願ってもない事だ。 だが、そうなる前に私のチームが私を救出するだろう。,"[""Then that's what it'll be, or I hold out until my team comes to find me.""]","If that happens, I don&#39;t even want it. But my team will rescue me before that happens.",idiomatic
実際 君の様な人は 願ってもないことだ,"[""I mean, actually, I couldn't have even hoped as much for... Wow. Come on in.""]","In fact, someone like you is a hopeless thing.",idiomatic
どういう風の吹き回し？,"[""Baby, what's gotten into you?""]",What kind of wind?,idiomatic
一体どういう風の吹き回しだ?,['To what do I owe the pleasure?'],What kind of wind is it blowing around?,idiomatic
どういう風の吹き回しだ？,['You want me to- How am I supposed to do that?'],What kind of wind is that?,idiomatic
」 「風を切って走るのだ!,['- Put some zing in it!'],&quot;Cut the wind and run!&quot;,idiomatic
彼のキャリアは風前の灯 その件が露見すると―,"[""Liam's career was already hanging by a thread.""]",His career is on the verge of collapse.,idiomatic
俺はここで孤立無援で、 それも風前の灯だ！,"[""I'm out on a limb here, and the limb is going to break!""]","I&#39;m alone here and helpless, and that&#39;s the light of the wind!",idiomatic
我々の命は風前の灯です,"[""They're blowing it.""]",Our life is a light in the wind,idiomatic
士気はもはや 風前の灯火だ,['Their courage hangs by a thread.'],Morale is already a light ahead of the wind,idiomatic
風向きが悪い,"[""That wind isn't good.""]",bad wind direction,idiomatic
これは遺伝子医学に風穴を開ける 歴史的な発表になるだろう。,['This will be a historical presentation that may open a new door to genetic medicine.'],This will be a historic announcement that will open a hole in genetic medicine.,idiomatic
そうですか　お風邪を引かないように 気をつけてくださいね,"['I see, well... take care not to catch a cold. Thank you.']",Is that so? Please be careful not to catch a cold,idiomatic
僕 風邪を引いたので ティッシュはペンで取って,"[""But I'd push the tissues off with a pen, if I were you, because I've had a cold.""]","I caught a cold, so take a tissue with a pen",idiomatic
風邪を引くわ 着替えないと,"[""He should get out of them wet clothes. He'll get sick.""]",I&#39;m going to catch a cold.,idiomatic
死人が甦るようになったら 食うか食われるかの世界になるぜ。,"['You know, in case the undead come back to life and the world gets all dog-eat-dog.']","When the dead come back to life, it will become a world of eat or be eaten.",idiomatic
その後 父さんは言った 今は食うか 食われるかの世界だと,"['Anyway, after that, dad said this is the world we live in now -- eat or be eaten.']",After that my father said it&#39;s a world of eat or be eaten now,idiomatic
♪ 食うや食わずの生活だけど ♪,"[""# I ain't got much dough#""]",♪ It&#39;s a life of eating and not eating ♪,idiomatic
航空機のエンジンも修理する 食えない物も調理する,['They also fix airplane engines and cook bad food.'],Repair aircraft engines Cook inedible food,idiomatic
ステーキが食えないなら　ハンバーガーで 手を打つしかないさ,"[""Well, if you can't get steak, you have to settle for hamburger.""]","If you can&#39;t eat steak, you&#39;ll have to settle for a hamburger",idiomatic
飽きが来るんだよ,"[""It's like the— the law of diminishing returns.""]",I&#39;m getting tired,idiomatic
どんなことでも 飽きが来るものよ,"[""It's diminishing returns and whatever.""]",I get tired of anything,idiomatic
スタンディッシュ、私の首が危ないんだ。,"['Standish, the people want my head.']","Standish, my neck is in danger.",idiomatic
これで奴らの金庫は空っぽだ 税金で首が回らなくなる,['So that means their coffers will be empty. They will be bled dry.'],"Now their coffers are empty, the tax will get them bogged down",idiomatic
ピーターは首が回らなくなって 自衛のためにあなたに 自分を殺させた,['Peter got in over his head and forced you to kill him to defend himself.'],Peter got stuck and made you kill himself in self-defense.,idiomatic
首にした相手をけなすために,['To vilify the boss that fired her.'],to denigrate someone who has fired,idiomatic
継母は使用人を全て 首にしました,"[""Ella's stepmother dismissed the household.""]",The stepmother fired all the servants.,idiomatic
暴力団同士の抗争が続くと 私は首になる,['Brass are gonna fire me just as soon as this gang war cools off.'],"If gang violence continues, I will be fired.",idiomatic
これで どうにか 首の皮一枚 つながったな,['You escaped by the skin of your teeth.'],"With this, I managed to connect a piece of neck skin",idiomatic
良かった　率直に言って 君は首の皮一枚だよ,"[""Good, because frankly, you're hanging by a thread.""]","good, frankly, you&#39;re just a piece of skin on your neck",idiomatic
首を振るな,"[""Don't shake your head at me.""]",don&#39;t shake your head,idiomatic
首を振って去る,"['Oh go on, then: shake your head and walk out.']",shake your head and leave,idiomatic
これからは うなずくか、首を振るだけでいいわ わかった？,"['So, from now on, just nod or shake your head, okay?']","From now on, just nod or shake your head, okay?",idiomatic
何でも首を突っ込む あのオバサンが悪いの,"[""Don't feel sorry for yelling at that snoopy old bitch. She's been sticking her nose where it don't belong.""]",It&#39;s the old woman&#39;s fault who sticks her neck into everything,idiomatic
おたくの領域に 首を突っ込むつもりはないんですよ,"[""We're not looking to horn in on your turf.""]",I have no intention of sticking my head into geek territory.,idiomatic
首を突っ込みすぎだ,['If you stick your neck out how far?'],you&#39;re sticking your head in too much,idiomatic
お前が首を縦に振らないせいで 廃墟になった場所だ,['Your absolute unwillingness to accept anything less than everything.'],It&#39;s a ruined place because you never shook your head.,idiomatic
自動化やコストカットを いくら勧めても 首を縦に振らない 立派な職人さんだったが 私の言うことさえ聞いていれば,"[""He was an admirable craftsman who refused to take my advice no matter how much I tried. he wouldn't have had to commit suicide.""]",He was a fine craftsman who would not shake his head no matter how much I recommended automation and cost cutting.,idiomatic
首を長くして　提灯を待ってる人も いるんだよ,"['There are others desperate for a foot massage, you know.']",Some people are waiting for lanterns with long necks,idiomatic
首を長くして待ってたわ 結局パパはあきらめたけど,['We waited and waited. Finally dad gave up'],"I waited with my neck long, but in the end my dad gave up",idiomatic
エリックとも馬が合う,['She gets along with Eric really well.'],I get along well with Eric,idiomatic
何所の馬の骨だ　何の話だ？,"[""I don't fucking know you. What business?""]",Where are the horse bones from? What are you talking about?,idiomatic
うん　馬子にも衣装,"['Right, even a loser can dress for success.']","Yeah, Umako also has a costume",idiomatic
骨がありそうな男だな,"[""You look like the kind of man who'd put his mettle to it.""]",A man who seems to have bones,idiomatic
この作業は― 骨が折れそうだ,['The chances of this working... are remote at best.'],This work is going to be painstaking,idiomatic
あそこに骨を埋める気は,['Not left out there to rot.'],I don&#39;t want to bury my bones there,idiomatic
化学療法だけでなく アリバイ工作も高くつき―,"[""After completing my first round of treatment and financing the world's most expensive alibi?""]","Not only is the chemotherapy expensive, but the alibi is expensive—",idiomatic
‐クリーニング代は高くつくぞ ‐行くぞ,['- My dry-cleaning bill will be ridiculous. - Come on.'],-The cleaning fee will be expensive -Let&#39;s go,idiomatic
高くつく・・・,"[""It's just that he's a fortune to get here and...""]",Expensive...,idiomatic
彼は軍事兵器システムを ハッキングして オークションハウスのように 高く買う落札者順に,['Began selling data to the highest bidder like it was some sort of auction house or something.'],"He hacks into military weapon systems and buys high like an auction house, first to highest bidder",idiomatic
「他にも、もっと高く買ってくれる人がいるかも」,['I bet someone else would pay more.'],“Maybe there are other people who will buy more.”,idiomatic
高く買うヤツを知ってる,"[""I know a guy that'll pay premium for this kind of crap.""]",I know a guy who buys expensive,idiomatic
でも　私は黙って高みの見物だわ,"[""But you know I'm still on the fence at best.""]",But I&#39;m a silent spectator,idiomatic
皆が競争するのを 君は高みの見物してた,['You went high when everyone else stayed on the trail.'],You were watching from above as everyone competed,idiomatic
花火に火をつけて　高みの見物？,['Light the blue touchpaper and then retire?'],Light fireworks and watch from a height?,idiomatic
あきらめろ　高嶺の花だ,"[""That woman is out of your league. She's just too classy for you.""]","Give up, it&#39;s a lofty flower",idiomatic
おまえには　高嶺の花だ,['You are way out of your league.'],"For you, it&#39;s a tall flower",idiomatic
アンジェラの事は忘れろよ お前には高嶺の花だ,"[""Will you forget about Angela? She's a bad investment.""]","Forget about Angela, you&#39;re a tall flower",idiomatic
髪を下ろしました,['I let my hair down.'],I let my hair down,idiomatic
♪髪を下ろしてみて♪,['♫ Let your hair hang... ♫'],♪ Let your hair down ♪,idiomatic
鬱憤を晴らしてるだけよ,"[""It's just people letting off steam.""]",I&#39;m just venting my frustration,idiomatic
ＦＢＩは鬼門だったな,"['Well, that was when the team made video games, not weapons.']",FBI was a demon,idiomatic
（男性）鬼門って言われてんだから うちは,"[""They say it's our fault.""]","(Male) Because it is said to be a demon gate, we are",idiomatic
あの山は鬼門だ,['That mountain is evil.'],That mountain is a demon gate,idiomatic
魂が抜けてる！,['No. Her soul has left her body.'],I&#39;m out of soul!,idiomatic
魂が抜けたようになった,['I became like a ghost.'],I lost my soul,idiomatic
魔が差したの,['And this was such a rush.'],the devil hit me,idiomatic
人は魔が差して 危険を犯すものです,['People are playing with fire and risk everything for nothing.'],People are tempted by the devil to take risks,idiomatic
魔が差したんでしょう,"['One weak moment, and you saw a way out.']",The devil must have struck,idiomatic
鳥肌が立ってます。,"[""I've got goosebumps.""]",I have goosebumps.,idiomatic
鳥肌が立ってきた,"[""I'm getting goosebumps.""]",I got goosebumps,idiomatic
鳥肌が立ったわ,"['I got goose bumps, like.']",I got goosebumps,idiomatic
４年間 マニラで 鳴りを潜めてたが,"['Been out in the Manila Division the past four years, keeping my head down, minding my own business.']","I hid my voice in Manila for four years,",idiomatic
何でも鵜呑みにするな,"[""Jo, just 'cause he says it doesn't make it true.""]",don&#39;t take anything for granted,idiomatic
そんな噂を鵜呑みにするな,"[""Don't believe those rumors, man.""]",Don&#39;t believe such rumors,idiomatic
