contains_idioms,text,original_text
tenir à le courant,I wish you'd learn to discuss policy changes with me,J'aurais aimé que vous me teniez au courant des changements
tenir à le courant,I want you to start pulling files on Carmichael and I want you to keep me in the loop.,Je veux que vous fassiez des recherches sur Carmichael et que vous me teniez au courant.
tenir à le courant,"I'LL UPDATE YOU, AS ALWAYS.","Je vous tiendrai au courant, comme toujours."
tenir à le courant,"Well, thanks for the invite.",Merci de nous tenir au courant!
tenir à le courant,"Now, let me start work on it, and I will keep you fully posted every step of the way, and...","Laisse-moi y travailler un peu, je te tiendrai au courant de tous mes progrès, et..."
tenir à le courant,So I keep you posted if I can't come next week.,Je vous tiens au courant pour la semaine prochaine.
tenir à le courant,"Eilis, Father Flood told me about your Christmas plans.","Eilis, le père Flood m'a tenu au courant de tes plans pour Noël."
tenir à le courant,I'd appreciate case updates in a timely fashion.,J'aimerais être tenu au courant de l'évolution de l'enquête.
tenir à le courant,I just wanted to keep you guys in the loop as to what's going on right now inside my dick.,Je voulais vous tenir au courant de ce qu'il se passe avec ma queue là.
tenir à le courant,"Let me know, all right?",Tu me tiens au courant.
tenir à le courant,Just to keep you updated.,Juste pour te tenir au courant.
tenir à le courant,- I'll contact you.,- je te tiendrais au courant.
tenir à le courant,I'll apprise you of any intel that comes from his interrogation.,Je vous tiens au courant de ce qu'il avouera lors de l'interrogatoire.
tenir à le courant,"But as I know more, you'll know more.","Mais dès que j'en saurai plus, je te tiendrai au courant."
tenir à le courant,We'll be in touch.,On se tient au courant.
tenir à le courant,So she just sends me updates.,Elle me tient au courant.
tenir à le courant,I'll be giving you updates throughout the night.,Je vous tiendrai au courant tout au long de la nuit.
tenir à le courant,"Um, I'll keep up with your case, make sure everything runs smoothly.","Hum, je te tiendrais au courant de ton dossier, je m'assurerais que tout se passe bien."
tenir à le courant,"WELL, IF I DON'T GET THIS ACCOUNT, I'LL BE FUCKED.",- On vous tient au courant. - Merçi.
tenir à le courant,"You know, wh-what are you thinking,you know?",Mais qu'est-ce que tu crois ? Je te tiendrai au courant.
tenir à le courant,They want to give me an update.,Ils voulaient me tenir au courant.
tenir à le courant,"I find, in my business, it's important to... Keep up with current events.","Je pense qu'il est important, dans ma fonction... de me tenir au courant."
tenir à le courant,The recording of the phone call fortwo million euros.,Je te tiens au courant.
tenir à le courant,"Can you, um... just keep me in the loop?",Peux-tu... juste me tenir au courant ?
tenir à le courant,- Thank you.,Je vous tiens au courant.
tenir à le courant,You let me know if you hear anything.,Tu me tiens au courant si tu entends quelque chose.
tenir à le courant,"Gina's got me up to speed, and, uh, you know, I have a thought.","Gina m'a tenu au courant de l'affaire, et , j'ai eu une idée."
tenir à le courant,I'll update you when i can.,Je vous tiens au courant dès que possible.
tenir à le courant,Would it kill you to tell me what's going on?,Ca vous tuerait de me tenir au courant ?
tenir à le courant,"If not, Miss Meade will be right across the street to let me know.","Sinon, Mme Meade sera de l'autre côté de la rue pour me tenir au courant."
tenir à le courant,Would you like me to follow up with you after we contact the family?,Vous voulez que je vous tienne au courant quand j'aurai eu la famille ?
tenir à le courant,My soon-to-be ex calls me often with requests for money... and updates on the status of our uncoupling.,Ma future ex-femme m'appelle souvent pour parler argent et me tenir au courant de notre séparation.
tenir à le courant,"You got to keep up with these things, Nicky.","Tu dois te tenir au courant, Nicky."
tenir à le courant,Mrs. Folder will put you in the picture.,Madame Folder vous tiendra au courant.
tenir à le courant,"- Well, let me know.",- Tu me tiens au courant.
tenir à le courant,"Look, I hope you keep me posted.",J'espère que vous me tiendrez au courant.
tenir à le courant,I want you to keep them apprised of the baby's condition while I operate.,Je veux que vous les teniez au courant de l'état du bébé quand j'opérerai.
tenir à le courant,- I will. - Are you sure?,- Je vous tiens au courant.
tenir à le courant,We'll be back with updates as the situation hiccups.,On vous tiendra au courant de l'évolution.
tenir à le courant,Someone has to stay on top of things while you are off joyriding.,Je dois me tenir au courant quand vous partez en virée.
tenir à le courant,Y:i,"Mon oncle avait promis de me tenir au courant,"
tenir à le courant,Let me know how it turns out.,Contente-toi de me tenir au courant.
tenir à le courant,"I'll keep you informed, Mr Bates.","Je vous tiendrai au courant, M. Bates."
tenir à le courant,Fill me in later.,On se tient au courant !
tenir à le courant,My country permitted your operatives to raid Ali's apartment on condition that I would be involved in this investigation.,Mon pays a permis à vos hommes de fouiller cet appartement mais seulement si vous me teniez au courant de l'enquête.
tenir à le courant,"Yeah, I'll keep you posted.",Je vous tient au courant.
tenir à le courant,I'll call you with updates.,Je tiens au courant.
tenir à le courant,I wanted to update you on a survey in the magazine,Je voulais vous tenir au courant d'un sondage sur un magazine
tenir à le courant,And I wanted to make you aware of the fact that I'm planning on introducing Mr. Ramirez's cell phone records to establish the date and time of the photo's creation as well as its transmission.,Et je voulais vous tenir au courant du fait que j'ai l'intention d'utiliser les relevés du téléphone de Mr. Ramirez pour déterminer la date et l'heure à laquelle la photo a été prise ainsi que l'heure à laquelle elle a été transmise.
tenir à le courant,I'm just supposed to keep an eye on you.,"Je devais te surveiller et les tenir au courant, c'est tout."
tenir à le courant,I'll warn the others and keep you posted.,- Je convoque les autres et je te tiens au courant.
tenir à le courant,- Tell you all about it at the next meeting. - Sure.,Je vous tiendrai au courant.
tenir à le courant,God go with you.,Nul n'entre ou ne sort. Je te tiens au courant.
"tenir à le courant,jeter un coup de oeil",We'll take a look and get back to you.,On jette un coup d'oeil et on te tient au courant.
"tenir à le courant,ça marcher","It's a question you haven't asked,mikayla,and i'm so surprised.","j'envisage de changer de camp. Je vous tiens au courant, je vous dirai si ça marche."
tomber dans le panneau,"No, I'm not falling for that again.","Non, je ne vais pas tomber dans le panneau pour ça encore."
tomber dans le panneau,You really think you can goad me into doing a trick like that?,Penses-tu vraiment que je vais tomber dans le panneau ?
tomber dans le panneau,It's not a very well-known feature so it fools most people.,Tout le monde tombe dans le panneau.
tomber dans le panneau,Like anyone would be dumb enough to fall for that.,n'importe qui serait assez stupide pour tomber dans le panneau
tomber dans le panneau,"Earl, I'm not gonna fall for Wade's attempt to get me to miss my flight back home.",Je ne vais pas tomber dans le panneau des tentatives de Wade pour me faire rater mon vol.
tomber dans le panneau,"But if you point out two opposite extremes, they all believe it.","Mais si tu mets en lumière deux points opposés de leur personnalité, tout le monde tombe dans le panneau."
tomber dans le panneau,I can't believe you still fall for that.,Comment peux-tu encore tomber dans le panneau?
tomber dans le panneau,I'm not falling for this again.,Je ne vais pas encore tomber dans le panneau.
tomber dans le panneau,I can't believe that you were buying this,J'arrive pas à croire que tu sois tombé dans le panneau.
tomber dans le panneau,"Okay, you guys, she fell for it.","C'est bon, elle est tombée dans le panneau."
tomber dans le panneau,I can't believe you fell for that.,Je n'arrive pas à croire que tu sois tombée dans le panneau.
tomber dans le panneau,Okay?,Je tomberais dans le panneau.
tomber dans le panneau,You actually expect me to fall for that trick?,Vous espérez que je vais tomber dans le panneau?
tomber dans le panneau,"No, I've known you too long for that one.","Non, je te connais depuis trop longtemps pour tomber dans le panneau."
tomber dans le panneau,I can't believe they fell for it.,Je n'arrive pas à croire qu'ils soient tombés dans le panneau.
tomber dans le panneau,"I mean, I just can't believe that I fell for it.",Je ne sais pas comment j'ai pu tomber dans le panneau.
tomber dans le panneau,"What, do you think I'm gonna fall for that shit?","Quoi, tu penses vraiment que je vais tomber dans le panneau ?"
tomber dans le panneau,Stupid son of a bitch fell for it!,Ce fils de pute est tombé dans le panneau !
tomber dans le panneau,I can't fuckin' believe you fell for that!,Je peux pas croire que tu sois tombé dans le panneau.
tomber dans le panneau,"Well, it certainly fooled me.",Je suis bien tombe dans le panneau.
tomber dans le panneau,"Well, you're not the only one who jumped on that train.","Eh bien, vous n'êtes pas la seule à être tombé dans le panneau."
tomber dans le panneau,I can't believe you fell for it!,J'y crois pas ! T'es tombé dans le panneau.
tomber dans le panneau,Come on. You're not starting to buy what he's selling too?,Tu vas pas tomber dans le panneau.
tomber dans le panneau,We were trying to understand the person who would be attracted to that.,On essayait de comprendre qui pourrait tomber dans le panneau.
tomber dans le panneau,She fell for it.,Elle est tombée dans le panneau.
tomber dans le panneau,I don't fall for the same trick twice.,"Je ne tomberai dans le panneau qu'une fois, tu pensais que je me ferais encore avoir ?"
tomber dans le panneau,"Oh my god, I fell for it.",J'ai failli tomber dans le panneau.
tomber dans le panneau,Do you actually expect me to fall for that?,Tu crois que je vais tomber dans le panneau ?
tomber dans le panneau,I fell for it,Je suis tombé dans le panneau.
tomber dans le panneau,Only an innocent young bride like her would fall for a dirty trick like this.,Parce que seule une innocente jeune mariée tomberait dans le panneau.
tomber dans le panneau,You tricked me and I totally fell for it!,Tu m'as piégé et je suis tombé dans le panneau !
tomber dans le panneau,I won't fall for it.,Je ne vais pas tomber dans le panneau.
tomber dans le panneau,"I mean, I fell for all this.",Je suis vraiment tombée dans le panneau.
tomber dans le panneau,A judge may buy it and bring charges against you.,Il espère que le juge tombera dans le panneau et vous mettra en examen.
tomber dans le panneau,"I've felt the same things you're feeling, and that's when I fell under her spell, and now it's happening to you.","J'ai ressenti la même chose que toi, et c'est à ce moment-là que je suis tombée dans le panneau, exactement comme toi en ce moment."
tomber dans le panneau,"No, no, she's way too smart to fall for that.","Non, Non, elle est bien trop intelligente pour tomber dans le panneau."
tomber dans le panneau,Your folks fell for it?,Et les parents tombent dans le panneau.
tomber dans le panneau,I'm not fallin' for that again.,Je ne vais pas retomber dans le panneau.
tomber dans le panneau,I can't believe they fell for it!,J'arrive pas à croire qu'ils soient tombés dans le panneau!
tomber dans le panneau,"That was such an obvious trick. I almost fell for it, too.",Je suis presque tombe dans le panneau!
tomber dans le panneau,Ten years ago I would've fallen into that trap.,"Il y a 10 ans, je serais tombé dans le panneau."
tomber dans le panneau,"I said that misleadingly, and you fell for it.",Je l'ai dit pour vous tromper et vous êtes tombé dans le panneau.
tomber dans le panneau,"What if they do fall for this stunt of yours, bud? What do we get out of it?","S'ils tombent dans le panneau, comment sortir d'ici après ?"
tomber dans le panneau,And I fell for it.,"Je suis tombé dans le panneau, et dans ses bras."
tomber dans le panneau,"Oh, you're too savvy for that one, aren't you?",Trop futée pour tomber dans le panneau ?
tomber dans le panneau,Maybe plant some tiny thing to send her down the wrong path. Ooh!,Mettre un faux indice pour qu'elle tombe dans le panneau.
tomber dans le panneau,They fell for that line?,Elles sont tombées dans le panneau ?
tomber dans le panneau,Maybe you're falling for it right now.,Et si vous étiez tombé dans le panneau ?
tomber dans le panneau,"Come on. You're not seriously falling for that one, are you?",- Tu vas pas tomber dans le panneau ?
tomber dans le panneau,You are following forward.,Vous tombez dans le panneau.
tomber dans le panneau,"- Oh, Christ, I fell right into that.",Je suis tombé dans le panneau!
tomber dans le panneau,They're playing right into our hands.,Ils sont tombés dans le panneau.
tomber dans le panneau,- It was our plan. For you to dress like a colonel. And you did it.,"T'es venu ici déguisé en colonel, t'es tombé dans le panneau."
tomber dans le panneau,But I'm not gonna take the bait.,Mais je ne vais pas tomber dans le panneau.
tomber dans le panneau,- I've fallen for that joke too many times.,- Je suis déjà tombé dans le panneau.
tomber dans le panneau,I can't believe you fell for that old hustle.,J'arrive pas à croire que tu sois tombée dans le panneau.
tomber dans le panneau,We all fell for it.,On est tous tombés dans le panneau.
tomber dans le panneau,"The richer, whiter and more famous, the more they fawn over him.",Les blancs fortunés et célèbres sont tombés dans le panneau.
tomber dans le panneau,"It's a harmless little prank, that's all.",C'est inoffensif. Tout le monde tombe dans le panneau.
tomber dans le panneau,"Well, you fell for it.","Ben, t'es tombé dans le panneau."
tomber dans le panneau,Let's see if he'll go for it again.,On va voir s'il retombe dans le panneau.
tomber dans le panneau,"Amy stood there and lied to me, and because of a few tears, I melted like an ice cube on Waikiki.",Amy me mentait et quelques larmes avaient suffi à me faire tomber dans le panneau.
tomber dans le panneau,"Walked right into that one, didn't he?",Il est tombé dans le panneau !
tomber dans le panneau,"Oh, man, he's never gonna fall for this.","Oh, mec, il ne va jamais tomber dans le panneau."
tomber dans le panneau,I'm sure Solaris will go for it.,Saularus va tomber dans le panneau.
tomber dans le panneau,How are we sure they bite the bait?,comment être sûr qu'ils vont tomber dans le panneau.
tomber dans le panneau,Falling for that copycat so easily?,Tomber dans le panneau de cet imitateur si facilement.
tomber dans le panneau,"Yeah, and I gotta ask, why did you go for the two-roofs-for-one deal in the first place?","- Ah bon ? Je me demande... pourquoi vous êtes tombé dans le panneau ""Deux toits pour le prix d'un"" ?"
tomber dans le panneau,Everyone fell for it. Everyone loved him.,Tout le monde est tombé dans le panneau et l'adorait.
tomber dans le panneau,Ha! You really think we'd fall for that?,Tu penses vraiment qu'on allait tomber dans le panneau ?
tomber dans le panneau,"No, I've been in far too many courtrooms to fall for that.","Non, j'ai plaidé trop d'affaires pour tomber dans le panneau."
tomber dans le panneau,- Look at him. He fell for it.,"- Regarde le, il est tombé dans le panneau."
tomber dans le panneau,Falling for a stupid trick.,Il est tombé dans le panneau.
tomber dans le panneau,"You're really something else, how dare you use me!",Tu es un as. Je suis tombé dans le panneau.
tomber dans le panneau,His colleague fell for it.,"Sa collègue est tombée dans le panneau, elle aussi."
tomber dans le panneau,"I mean, is he gonna fall for it or not?",Tu crois qu'il va tomber dans le panneau ?
tomber dans le panneau,"When you told me you loved me, you had me fooled. For a second,","Quand tu m'as dit que tu m'aimais, je suis tombée dans le panneau."
tomber dans le panneau,"So if anyone's looking, they go right down that path.","Si quelqu'un cherche, ils tombent dans le panneau."
tomber dans le panneau,"- Like I'm gonna fall for that one. - No, seriously. Mate!","- Ouais, ouais, je ne vais pas tomber dans le panneau ..."
tomber dans le panneau,You so would have fallen for that three years ago.,Vous seriez tombée dans le panneau il y a 3 ans.
tomber dans le panneau,Maybe we can get this man if we let him think we've fallen into his trap.,Il se fera peut-être démasquer s'il croit qu'on est tombés dans le panneau.
tomber dans le panneau,"That's another of your stories, I'm not falling for them.",Tu crois que je vais tomber dans le panneau?
tomber dans le panneau,"I'm like, ""Oh, hey, I look just like Kate."" And he's totally into it, right?","Je lui ai dit que je ressemblais à Kate, et il est tombé dans le panneau."
tomber dans le panneau,You are under arrest for falling for that.,Vous êtes en état d'arrestation... pour être tombée dans le panneau.
tomber dans le panneau,"I leave you alone for two weeks, and you walk into a big bear trap.","Je vous laisse seul quinze jours, et vous tombez dans le panneau."
tomber dans le panneau,You fell into our trap.,Tu es tombé dans le panneau.
tomber dans le panneau,I can't believe I fell for it.,J'arrive pas à croire que je suis tombé dans le panneau.
tomber dans le panneau,And I almost fell for it.,Je suis passé à ça de tomber dans le panneau.
tomber dans le panneau,"Unlikely, amigo, I just heard the dime drop on your sorry ass.","Non, amigo. Mais tu viens de tomber dans le panneau."
tomber dans le panneau,Another geek bites the dust.,Encore un geek qui est tombé dans le panneau.
tomber dans le panneau,The fools fell for it. -What ?,Ces idiots sont tombés dans le panneau !
tomber dans le panneau,I stupidly believed you.,Je suis tombée dans le panneau.
tomber dans le panneau,I'm not gonna fall for that line again.,Attendez. Je ne vais pas tomber dans le panneau à nouveau.
tomber dans le panneau,Doucheface totally fell for it.,Ducon est tombé dans le panneau.
tomber dans le panneau,"And so, what, you fell for it?",Et tu es tombé dans le panneau ?
tomber dans le panneau,He bought it... sort of.,Il est tombé dans le panneau. Plus ou moins.
tomber dans le panneau,I can't believe you're falling for this.,Tu es tombé dans le panneau !
tomber dans le panneau,We walked right into it.,- On est tombés dans le panneau.
tomber dans le panneau,- They fall for it?,- Ils sont tombés dans le panneau ?
tomber dans le panneau,"I can't believe that you fell for the old ""king in trouble"" thing.","Je n'arrive pas à croire que tu es tombé dans le panneau du ""roi tourmenté""."
tomber dans le pomme,The only break I get is when she holds her breath and passes out.,Ma seule pause c'est quand elle retient son souffle et tombe dans les pommes.
tomber dans le pomme,"Oh, no, no, I faint at the sight of vagina.","oh, non, non, je tombe dans les pommes a la vue d'un vagin."
tomber dans le pomme,Junior got rushed to the clinic for passing out.,Junior a été envoyé à la clinique pour être tombé dans les pommes.
tomber dans le pomme,-You fainted out in the quad.,- Vous êtes tombée dans les pommes.
tomber dans le pomme,"If you do sports tomorrow, you'll still be fuzzy from this...","Si demain vous faites du sport, vous tombez dans les pommes avec ça."
tomber dans le pomme,"Now see, we can do this here all night... right on up until he pass out in there.",On peut faire ça toute la nuit. Jusqu'à ce que l'autre tombe dans les pommes.
tomber dans le pomme,You look like you're about to pass out.,On dirait que vous allez tomber dans les pommes.
tomber dans le pomme,Then you pass out.,Et puis vous tombez dans les pommes.
tomber dans le pomme,"And bam, I hit this light pole... and just knocked myself out.","Et paf, j'ai percuté un réverbère... et je suis tombé dans les pommes."
tomber dans le pomme,You had us all fooled,Tu les as tous fait tomber dans les pommes.
tomber dans le pomme,"I didn't faint, I passed out.",Les hommes tombent dans les pommes.
tomber dans le pomme,My girlfriend stuck the needle through and I fainted and hit my chin on the toilet.,"Je suis tombé dans les pommes, et j'ai heurté la chasse d'eau."
tomber dans le pomme,Then two more after that every five minutes until one of us passes the fuck out.,"Après, ce sera deux autres toutes les cinq minutes jusqu'à ce qu'un de nous tombe dans les pommes."
tomber dans le pomme,I must have blacked out.,J'ai dû tomber dans les pommes.
tomber dans le pomme,"one day her nasty neighbor karen mccluskey would keel over and die,","Un jour, son horrible voisine Karen McCluskey tombe dans les pommes et meurt."
tomber dans le pomme,He gets across the river and his horse faints on him!,Il traverse le fleuve et son cheval tombe dans les pommes!
tomber dans le pomme,"When I woke up, the nurse said to me...",Je suis tombée dans les pommes.
tomber dans le pomme,Know what I mean? So I faint now.,"Alors je tombe dans les pommes, tu vois"
tomber dans le pomme,"Well, for starters, you're a one-hitter quitter.","D'abord, vous êtes tombé dans les pommes."
tomber dans le pomme,Did you lose consciousness?,Tu es tombé dans les pommes ?
tomber dans le pomme,I think I'm gonna pass out.,Je pense que je vais tomber dans les pommes.
tomber dans le pomme,"Sue, you're gonna pass out again.",Tu vas encore tomber dans les pommes.
tomber dans le pomme,I could pass out right now.,Je suis pas loin de tomber dans les pommes.
tomber dans le pomme,She was injured and she passed out.,Elle était blessée et elle est tombée dans les pommes.
tomber dans le pomme,- His buddies said he just passed out.,- Il est tombé dans les pommes.
tomber dans le pomme,I feel like I just want to suck every drop of juice out of it and then fuck it to death and pass out.,Je veux sucer chaque goutte de jus de la vie et puis la baiser à mort et tomber dans les pommes.
tomber dans le pomme,It's happened before. I passed out.,"Ça m'arrive, je suis tombé dans les pommes."
tomber dans le pomme,That you're just going to suddently keel over and die?,Que tu vas soudainement tomber dans les pommes et mourrir?
tomber dans le pomme,You fainted and you never saw her alive again,T'es tombé dans les pommes puis tu l'as jamais revue vivante.
tomber dans le pomme,The one where we would make ourselves hold our breath until we passed out?,Nous retenions notre respiration jusqu'à tomber dans les pommes.
tomber dans le pomme,I think I'm blacking out.,Je vais tomber dans les pommes.
tomber dans le pomme,"Sometimes, it hurts so much that I pass out.","Parfois, ça fait si mal que je tombe dans les pommes."
tomber dans le pomme,He has fainted again!,Il est tombé dans les pommes!
tomber dans le pomme,"Is this what you meantby ""everything's under control""?","C'est ce que tu voulais dire par ""Je contrôle la situation"" ? - Il tombe dans les pommes. - Chris."
tomber dans le pomme,If you hyperventilate you'll pass out.,"Si tu hyper-ventiles, tu va tomber dans les pommes."
tomber dans le pomme,Like you're going to faint?,Tu vas pas tomber dans les pommes?
tomber dans le pomme,He hit his head and fainted.,Il s'est cogné. Il est tombé dans les pommes.
tomber dans le pomme,"I'm all right. Yeah, now, i think you better lie flat for a little while.","Vous êtes tombé dans les pommes, sur le pont."
tomber dans le pomme,Rémy passed out,Remy est tombe dans les pommes.
tomber dans le pomme,"And all of a sudden... my face hit a table, you know, and I blacked out.","Et tout à coup... Ma tête frappe une table, tu vois, et je suis tombé dans les pommes."
tomber dans le pomme,He passed out and then we called an ambulance and it's all a blur after that.,"Il est tombé dans les pommes, on a appelé une ambulance et tout est flou après ça."
tomber dans le pomme,What's the last place Kevin remembers before he blacked out?,Quel est le dernier endroit dont Kevin se souvienne avant qu'il tombe dans les pommes ?
tomber dans le pomme,I think... Oh! I think I'm gonna... faint.,Je crois que... je vais tomber dans les pommes.
tomber dans le pomme,And then I passed out unconscious.,Je suis tombé dans les pommes.
tomber dans le pomme,- Did I just faint?,Je suis tombé dans les pommes?
tomber dans le pomme,"When he had to touch broccoli, he fainted.","Quand il devait toucher des brocolis, il tombait dans les pommes."
tomber dans le pomme,I faint at the sight of blood.,Je tombe dans les pommes à la vue du sang.
tomber dans le pomme,"Quick, before I pass out!","Vite, avant que je tombe dans les pommes!"
tomber dans le pomme,I don't understand how you can pass out from an ulcer.,On peut tomber dans les pommes à cause d'un ulcère ?
tomber dans le pomme,She fainted.,Elle est tombée dans les pommes.
tomber dans le pomme,"the first time I ran a mile, I puked, then fainted.","La première fois que j'ai couru sur 1 miles, j'ai vomi et je suis tombé dans les pommes."
tomber dans le pomme,She will collapse.,Elle va tomber dans les pommes.
tomber dans le pomme,It's also probable that she might faint with joy on seeing you!,Elle pourrait aussi tomber dans les pommes en te voyant.
tomber dans le pomme,Falling down is not exercise.,"Tomber dans les pommes, c'est pas faire de l'exercice."
tomber dans le pomme,- I'm gonna pass out.,- Je vais tomber dans les pommes.
tomber dans le pomme,"Like tonight, I think I liked him best of all when he fell flat on his face.","Je l'ai trouvé génial, ce soir, quand il est tombé dans les pommes."
tomber dans le pomme,He's going to faint.,Il va tomber dans les pommes.
tomber dans le pomme,"Oh, also, if you pass out, just try to land on your back.","Si vous tombez dans les pommes, atterrissez sur le dos."
tomber dans le pomme,But what can you do? I got upset and then I passed out.,Je deviens hystérique et je tombe dans les pommes.
tomber dans le pomme,You passed out.,T'es tombée dans les pommes.
tomber dans le pomme,Every time she waxes the floors she keels over. - She knows that.,"Chaque fois, elle tombe dans les pommes, elle le sait"
tomber dans le pomme,"On a tour of Graceland, I passed out in Elvis' bedroom.","Je suis tombée dans les pommes dans la chambre d'Elvis, à Graceland."
tomber dans le pomme,I thought I was passing out.,"Tant mieux, je croyais que je tombais dans les pommes."
tomber dans le pomme,The boy can't talk if he ain't conscious.,Il parlera pas s'il tombe dans les pommes.
tomber dans le pomme,"I'll go there on my own, so you just stay here and faint or something.","Vous pouvez tomber dans les pommes, je me charge de cette mission."
tomber dans le pomme,Open the window before I faint from the pain !,Ouvre la fenêtre avant que je tombe dans les pommes !
tomber dans le pomme,- I asked him to unwrap my dress and then he almost passed out.,"Je lui ai demandé d'ouvrir ma robe, et il est presque tombé dans les pommes."
tomber dans le pomme,"I just heard the word ""promotion,"" and I got a little dizzy and sort of blacked out.","J'ai entendu ""promotion"", après je suis tombée dans les pommes."
tomber dans le pomme,And then I'm gonna pass out.,Et je tomberai dans les pommes.
tomber dans le pomme,"I tried wrestling once, but I got knocked out.","J'ai essayé le catch une fois, mais je suis tombé dans les pommes."
tomber dans le pomme,"Well, I passed out when the slot machine hit me.",J'étais tombé dans les pommes et...
tomber dans le pomme,How long have you been together?,Le type tombe dans les pommes.
tomber dans le pomme,Hannah felt light-headed.,Hannah est tombée dans les pommes.
tomber dans le pomme,"Officer, your security guard passed out!","Officier, votre garde est tombé dans les pommes !"
tomber dans le pomme,- What is that smell?,"Je vais tomber dans les pommes. C' est quoi, cette odeur ?"
tomber dans le pomme,- My accompanist just passed out.,Mon accompagnatrice vient de tomber dans les pommes
tomber dans le pomme,Hector Passmore here passed out as soon as he saw a little blood in the tub.,"Hector Passmore est tombé dans les pommes, dès qu'il a vu le sang dans la baignoire."
tomber dans le pomme,Damn fool keeps falling down,Ce fichu abruti est tombé dans les pommes.
tomber dans le pomme,I might faint on seeing her!,Que faire si je tombe dans les pommes en la voyant ?
tomber dans le pomme,See you next fall.,T'es tombée dans les pommes ?
tomber dans le pomme,Not when you're about ready to collapse.,Pas si t'es près de tomber dans les pommes
tomber dans le pomme,"It's no big deal, people black out every day.",Des gens tombent dans les pommes tous les jours !
tomber dans le pomme,Who would have guessed this guy was gonna freak out and faint? You didn't.,Qui aurait cru que ce mec allait flipper et tomber dans les pommes ?
tomber dans le pomme,When Henry sees you coming down the aisle... he's gonna pass out on the spot.,"Quand Henry va te voir arriver dans l'allée, il risque d'en tomber dans les pommes."
tomber dans le pomme,He passed out when he found one in a safe.,Il est tombé dans les pommes. En en trouvant une dans un coffre.
tomber dans le pomme,Take it easy.,Il est tombé dans les pommes.
tomber dans le pomme,"You're gonna faint out here in this heat, honey.",Tu vas tomber dans les pommes avec cette chaleur.
tomber dans le pomme,I'm so famished I feel like diving in.,"Ces odeurs-là, elles te feraient tomber dans les pommes."
tomber dans le pomme,Fainting isn't evidence of anything.,Tomber dans les pommes n'est en rien une preuve.
tomber dans le pomme,Then why'd you pass out on stage at Bing's party... before the first fucking song?,Pourquoi tu es tombé dans les pommes à la fête de Bing ?
tomber dans le pomme,"Once you spazz out in school, friends are hard to come by.","Quand on tombe dans les pommes à l'école, on n'a pas beaucoup d'amis."
tourner le page,My client is ready to put this behind her.,Ma cliente est prête à tourner la page.
tourner le page,Now it's just time to let go.,Non... Tournons la page.
tourner le page,They'll pat themselves on the back and they'll forget about it.,Ils se féliciteront et tourneront la page.
tourner le page,You have to let it go.,Tu dois tourner la page. Comment ça ?
tourner le page,- Get over it!,- Tourne la page!
tourner le page,You have to let Terri move on with her life.,Laisse une chance à Terri de tourner la page.
tourner le page,- Let's turn the page.,- Si on tournait la page ?
tourner le page,"But if you really are sorry, then telling her face-to-face, it'll give her closure.","Mais si tu es vraiment désolée, lui dire en face, ça lui fera tourner la page."
tourner le page,You seemed to have moved on okay.,Tu as l'air d'avoir tourné la page.
tourner le page,"Point is, I grieved and I moved on.",Le fait est que ça m'a fait du mal mais j'ai tourné la page.
tourner le page,"Closure, I guess.","tourner la page, je suppose."
tourner le page,This means he's moving on with his life and he's not wallowing in self-pity and playing video games.,Il tourne la page et il ne noie pas son chagrin dans les jeux vidéo.
tourner le page,There is no moving on.,Impossible de tourner la page.
tourner le page,"You'll have to forgive him, his wife's just dumped him just like another one","Veuillez l'excuser, sa femme l'a quitté. On dirait qu'il a tourné la page."
tourner le page,"When Mer called, she said you were moving on.","Quand Mer a appelé, elle a dit que tu tournais la page."
tourner le page,"Oh, it's been an awfully long time.",Tournons la page et dansons.
tourner le page,"All right, keep flipping pages.","Bon OK, continuer de tourner les pages."
tourner le page,"And I didn't move on, Dad. I blamed you.","J'ai pas tourné la page, je t'en ai voulu."
tourner le page,So we can move on gracefully.,Pour tourner la page en douceur.
tourner le page,It keeps turning the pages back.,- Il tourne les pages à l'envers.
tourner le page,"Listen, I think you need to move out.","Ecoute, je trouve qu'il faut que tu tournes la page."
tourner le page,You told me to move on.,Tu m'as dit de tourner la page.
tourner le page,You can't let go because you're not willing to.,Tu refuses juste de tourner la page.
tourner le page,Oy. Turn it over.,Retourne la page.
tourner le page,"- Jack, get over it. You've been re-tasked.","Jack, tourne la page."
tourner le page,You have to move on.,Il faut savoir tourner la page.
tourner le page,"You need to let this go, kid!","Faut tourner la page, gamin !"
tourner le page,"You know, maybe... maybe it'll give them closure.","Vous savez, peut-être que ça va leur permettre de tourner la page."
tourner le page,- You guys ready for closure?,- Vous êtes prêts à tourner la page ?
tourner le page,People can't move on before they're ready.,On ne peut pas tourner la page avant d'être prêt.
tourner le page,Jordan wasn't over him.,Jordan n'avait pas tourné la page.
tourner le page,"Once a person's dead, you should really put it aside.","Après un décès, vous devez vraiment tourner la page."
tourner le page,- And I feel for you Mack but I need you to think this through.,"Et je te comprends, Mack mais j'ai besoin de toi, Il faut que tu tournes la page."
tourner le page,So you can move on.,Pour tourner la page.
tourner le page,Am I being really evil if I suggest that maybe he's trying to move on?,C'est déplacé de te suggérer qu'il a peut-être envie de tourner la page?
tourner le page,You've moved on.,Tu tournes la page.
tourner le page,I don't know how to get closure.,Je ne sais pas comment tourner la page.
