contains_idioms,text,original_text
ruosi ranne,Eat your hearts out!,Tästä ruista ranteeseen!
ruosi ranne,"And B.A. we know you've got the bulk, baby.","B.A., tiedämme että sinulla on ruista ranteessasi."
ruosi ranne,What do they feed you on that farm?,Onpa sinulla ruista ranteessa.
ruosi ranne,She could do anything. Yeah.,- Hänellä on ruista ranteessa.
ruosi ranne,"Ooh, is there stuff on that pitch!",Siinä oli ruista ranteessa.
rysä päältä,"Looks like Connor probably, uh, caught him in the act, so...",Connor on ehkä yllätänyt hänet rysän päältä.
rysä päältä,"Just think, Vanessa, when you catch Frank cheating on you, you can open your own real-estate agency.","Kun Frank jää kiinni rysän päältä, sinäkin saat oman välitystoimiston."
rysä päältä,We caught these dames red-handed.,Nappasimme leidit rysän päältä.
rysä päältä,"You're not a farmer. You're a thief, caught in the act.","Et ole farmari vaan rosvo, joka jäi rysän päältä kiinni."
rysä päältä,But we did catch them red-handed.,He jäivät kiinni rysän päältä.
rysä päältä,"We have to take him in the act, otherwise we have nothing to go after.",Otamme kaverin rysän päältä kiinni. Muutoin se ei onnistu.
rysä päältä,"You know, Iris, when you catch your guy with another woman you're not supposed to stay friends with him.","Iris, kun mies jää kiinni rysän päältä - silloin ei jatketa ystävinä."
rysä päältä,"I'm gonna catch you red-handed, okay, and then Vera'll find out.",Jäät rysän päältä kiinni. Sitten Vera saa tietää.
rysä päältä,Steven Hewlett caught him red-handed,- Hän jäi kiinni rysän päältä.
rysä päältä,The evidence is irrefutable.,Hän jäi kiinni rysän päältä.
rysä päältä,"Look, this whole mission depends on catching these guys in the act. I'm gonna make sure that happens.",Tämä on kiinni heidän narauttamisesta rysän päältä.
rysä päältä,You ever had a girl walk in on you?,- Oletko ikinä narahtanut rysän päältä?
rysä päältä,We caught you red-handed.,Jäit kiinni rysän päältä.
rysä päältä,"Then when I get back to the house, I'm gonna find the two of you in there... and Wendy will be able to hear you, and Paul will be back and he'll hear you.","Kun minä tulen kotiin, te olette siellä. Sitten Wendy ja Paul kuulevat teidät, ja saan teidät rysän päältä kiinni..."
rysä päältä,"We got to try and catch 'em with their hands full, find out where they got the real weight, then we make the move.","Meidän pitää ensin selvittää, missä lastia pidetään, ja napattava heidät rysän päältä."
rysä päältä,-They caught him red-handed.,-Hän jäi rysän päältä kiinni.
rysä päältä,- I found him in bed with somebody else.,Nappasin hänet rysän päältä.
rysä päältä,Smith was caught red-handed stealing from boys.,Smith jäi kiinni rysän päältä varastaessaan lapsilta.
rysä päältä,This is one way of catching them in the act.,Tämä on yksi tapa saada heidät kiinni rysän päältä.
rysä päältä,"When she cheated on me, I caught her red-handed.","Kun hän petti minua, hän jäi kiinni rysän päältä."
rysä päältä,"Well, you were all in on it, and then when I caught you red handed, what'd you do?","Toimitte yhdessä ja kun sain teidät rysän päältä kiinni, mitä teitte?"
rysä päältä,We caught some of them in the act.,- Saimme kiinni rysän päältä osan.
rysä päältä,"We must catch them at it, sir.",Heidät on saatava rysän päältä kiinni.
rysä päältä,"I mean no, let's go catch him in the act.","Ei, vaan napataan hänet rysän päältä."
rysä päältä,"Hope they confess to a double murder? Nah, nah.",Heidät on saatava rysän päältä.
rysä päältä,Caught in the act.,Kiinni rysän päältä.
rysä päältä,"I told her I wasn't looking into her, and then she caught me red-handed.","- Kerroin hänelle, etten ollut hänen perässään, - ja sitten hän sai minut rysän päältä kiinni."
rysä päältä,"It's like he wants you to see, he wants to get caught because he feels so guilty.","Hän haluaa jäädä rysän päältä kiinni, koska hän tuntee olonsa syylliseksi."
rysä päältä,Charlie's been caught on the job.,Charlie on jäänyt kiinni rysän päältä.
rysä päältä,"Well, if they attempt it, they will be caught in the act.",Voimme napata heidät rysän päältä.
rysä päältä,I am going to catch him red-handed.,Aion napata hänet rysän päältä.
rysä päältä,No more top dog.,-Hän jää kiinni rysän päältä?
rysä päältä,I caught him with one of those girls.,Sain hänet rysän päältä kiinni yhden tytön kanssa.
rysä päältä,Marvelous German soldiers catch those weird smugglers in the act and arrest them all.,Uljaat saksalaiset pidättävät salakuljettajat rysän päältä.
rysä päältä,"So I needed to follow him and catch him in the act, so to speak.",Seurasin häntä saadakseni hänet kiinni rysän päältä.
rysä päältä,Totally exposed.,Jäi kiinni rysän päältä.
rysä päältä,"Xander Harrington caught you snooping in his office, and you killed him.","Xander Harrington sai sinut kiinni rysän päältä toimistostaan, ja tapoit hänet."
rysä päältä,I caught you red-handed! I caught you right in the act!,Jäit rysän päältä kiinni!
rysä päältä,Caught him in the act.,Sain kiinni rysän päältä.
rysä päältä,"This time I catch you sluts red handed! A pair of filthy sluts, both of you.","Tällä kertaa jäitte kiinni rysän päältä, lutkat!"
rysä päältä,"Oh my God! - What, then you caught her?",Jäikö hän kiinni rysän päältä?
rysä päältä,We have to catch them in the act.,Meidän pitää saada heidät rysän päältä kiinni.
rysä päältä,I'll have to catch him red-handed.,Hänet on saatava rysän päältä kiinni.
rysä päältä,"Apparently, you were caught in flagrante.",Jäit kuulemma kiinni rysän päältä.
rysä päältä,I caught him red-handed.,Mutta sain sen rysän päältä kiinni.
rysä päältä,I was in a weird place then.,Jäit rysän päältä kiinni. -Olin tosi huonossa kunnossa.
rysä päältä,"""Put a stopper in the bottle.""","""Napata ne rysän päältä."""
rysä päältä,The cops will find you with a smoking gun.,- Ja jäät rysän päältä kiinni.
rysä päältä,- Yeah. Not exactly. Al caught 'em while they were there.,Tai oikeastaan Al sai heidät kiinni rysän päältä.
rysä päältä,I guess he's trying to catch them at it or...,Ehkä hän haluaa saada heidät kiinni rysän päältä.
rysä päältä,"So far, we haven't caught him with his paws in the cookie jar.",Tähän mennessä emme ole saaneet häntä kiinni rysän päältä.
rysä päältä,I caught them having an illicit liaison and the way they were talking was perverted.,Sain heidät rysän päältä kiinni. He puhuivat todella likaisia.
rysä päältä,I say we catch her in the act.,- Nappaamme hänet rysän päältä.
rysä päältä,"We don't want theories. We want him caught red-handed, with hard evidence, so we can put him away for good.","Emme halua teorioita, vaan kiinni rysän päältä, - raskain todistein, jotta saisimme hänet lopullisesti pois kuvioista."
rysä päältä,We need to catch the little bastards in the act.,Täytyy saada kiinni rysän päältä.
rysä päältä,"I know, I just wanna catch him in the act.",Nappaan hänet rysän päältä.
rysä päältä,He caught you stealing it.,- Hän sai sinut kiinni rysän päältä.
rysä päältä,"After Christmas break, we tried every Thursday to help Aaron catch Regina in the act.","Joululoman jälkeen, yritimme saada joka torstai Reginan jäämään rysän päältä kiinni."
rysä päältä,I'm feeling a little busted.,Taisin jäädä kiinni rysän päältä.
rysä päältä,"He wants to be with me now. Orson, I have caught you cheating.","Orson, sain sinut kiinni rysän päältä."
rysä päältä,"When I was stuck in jail and you were caught red-handed going through the place, did I say anything?","Kun olin putkassa - ja sinä jäit kiinni rysän päältä tutkiessasi paikkaa, - sanoinko mitään?"
rysä päältä,We catch the Red Hood Gang red-handed. That's right.,Nappaamme heidät rysän päältä.
rysä päältä,I needed my notes. So I caught them red-handed.,"Tarvitsin muistiinpanoni, ja hän jäi kiinni rysän päältä."
rysä päältä,"We sit on them, wait for them to make the move, catch them in the act or we follow them back to their hole.",Odotamme Liber8:n siirtoa ja otamme kiinni rysän päältä. Tai seuraamme heitä pesäänsä.
rysä päältä,"He called me one night and said, ""If you come to the port, you'll catch them in the act.""","Hän soitti eräänä iltana. Hän sanoi, että saisin miehet satamassa kiinni rysän päältä."
rysä päältä,Only one of you monkeys wasn't caught with his sticky paw in my tin cup.,Vain yksi teistä apinoista ei jäänyt rysän päältä kiinni.
rysä päältä,You won't catch him with his mouth full of supper.,Häntä et yllätä rysän päältä.
rysä päältä,"After her husband, Lester, discovered Mindy's liaison amoureuse, heated words were exchanged.",Mindyn mies Lester sai hänet kiinni rysän päältä - ja käytiin kiivas keskustelu.
rysä päältä,"We got an alert that Cadmus was moving a weapon, and we don't get alerts unless they're releasing a video or we catch them red-handed.",Saamme yleensä hälytyksen Cadmuksesta vain jos he julkaisevat videon tai jäävät kiinni rysän päältä.
rysä päältä,"You were caught red-handed, like an asshole.",Sä lunttasit. Ja jäit rysän päältä kiinni.
rysä päältä,"Yes, I get that, but it's gonna be very difficult to catch him with dirty hands.","Niin, mutta on vaikea saada häntä rysän päältä kiinni."
rysä päältä,I caught him just last night.,Sain hänet rysän päältä kiinni eilen illalla.
rysä päältä,RICE: Exactly.,- Prinssi on narautettava rysän päältä.
rysä päältä,Then catch them in the act.,Ota sitten kiinni rysän päältä.
rysä päältä,It wasn't the first time you caught her in bed with somebody else.,Hän oli lutka. Et saanut häntä ekaa kertaa rysän päältä kiinni.
rysä päältä,"I think we've earned ourselves a drink, don't you?",Itse asiassa... ― ...jäit kiinni rysän päältä.
rysä päältä,"We got'em on the run, Mr. D!","Saimme ne rysän päältä, herra D!"
rysä päältä,Our best bet is to identify him before that and catch him in the act.,Meidän täytyy tunnistaa hänet ennen sitä ja napata hänet rysän päältä.
rysä päältä,They caught him red-handed.,Kiinni jäi rysän päältä.
rysä päältä,"But Devlin and I are splitting up, fortunately, 'cause I caught her cheating on me with another guy.",Mutta onneksi Devlin ja minä eroamme. Nappasin hänet rysän päältä pettämästä.
rysä päältä,Yeah. Daddy caught them going at it in the barn.,Isä sai heidät kiinni rysän päältä.
rysä päältä,You can catch her red-handed.,Voit napata hänet rysän päältä.
rysä päältä,"- I catch you, and you attack my lifestyle? - Your lifestyle has nothing to do with it!","Jäät kiinni rysän päältä, mutta arvostelet elämäntapaani!"
rysä päältä,You have been caught red-handed.,- Jäit kiinni rysän päältä.
rysä päältä,I finally got them dead to rights.,Hän jäi rysän päältä kiinni.
rysä päältä,My mom literally caught him in the act.,Äitini yllätti hänet rysän päältä.
rysä päältä,"A is still out there, we have to stick together and see if we can try and catch this girl in the act.",Pysymme yhdessä ja nappaamme hänet rysän päältä.
rysä päältä,I caught him red-handed.,Sain hänet rysän päältä kiinni.
rysä päältä,Bullshit.,- Rysän päältä.
rysä päältä,You caught me! Literally red-handed.,Rysän päältä.
rysä päältä,Let's just say I caught him red-handed and it wasn't pretty.,"Sanotaan, että hän jäi kiinni rysän päältä, eikä näky ollut kaunista."
rysä päältä,"I'm gonna catch Gant red-handed, breaking the law and then I'm gonna use the law to put him away once and for all.",Nappaan Gantin rysän päältä lakia rikkomasta ja hoidan hänet sitten lain avulla telkien taakse.
rysä päältä,What would you do if you caught your wife screwing around?,"Mitä sinä tekisit, jos yllättäisit vaimosi rysän päältä?"
sataa kuin esteri perse,"One night, man, it was just raining like fuck, man.",Yksi ilta vettä satoi kuin esterin perseestä.
soitella sota,Fighting Alchemy or Savitar or aliens isn't something you just show up and try.,Et voi lähteä soitellen sotaan avaruusolentoja vastaan.
soitella sota,Ground troops are still out.,"Saat käyttöösi tutkia, satelliitteja ja pari lentokonetta. Emme ryntää soitellen sotaan."
soitella sota,"She went in with no extraction plan, no idea how to find mack.",Elena lähti soitellen sotaan.
soittaa suu,- Please. I'll call the majors.,- Soitan suurille firmoille.
soittaa suu,"I'll bounce you off the wall, son.",-Älä soita suutasi.
soittaa suu,Yippee. His Majesty showed great leadership in extremely perilous circumstances.,Kuningas osoitti suurta johtajuutta vaarallisessa tilanteessa.
soittaa suu,"If she printed those signs, it shows intent.",Se osoittaisi suunnittelua
soittaa suu,"If I seem presumptuous, it is only because I have never met a man who's shown greater generosity than you have toward us.","Jos vaikutan julkealta - se johtuu siitä, etten ole koskaan tavannut miestä - joka olisi osoittanut suurempaa anteliaisuutta."
soittaa suu,Maybe that means more than just showing us where to go.,Ehkä se tekee enemmänkin kuin osoittaa suuntaa.
soittaa suu,Two women who've seen the damage you've caused. Tell us your name.,Karkuriksi osoitatte suurta uskollisuutta kuningattarelle.
soittaa suu,"An organic object exposed to liquid nitrogen at minus 320 degrees will freeze, exhibiting great tensile strength, but is vulnerable to stress from compression or impact.","Orgaaninen kohde altistuessaan nestemäiselle typelle -320 asteessa jäätyy, - mikä osoittaa suurta vetovoimaa, - mutta se on arka paineelle tai iskulle."
soittaa suu,He showed courage in the tunnels.,Hän osoitti suurta rohkeutta.
soittaa suu,Don't give me no lip.,Älä soita suutasi.
soittaa suu,"Oh, I pointed him in the right direction, but he didn't snap.",Yritin osoittaa suunnan hänelle.
soittaa suu,"- Oh, you got jokes.",Soitatko suutasi?
soittaa suu,"And if that's gonna be a problem, we're gonna have to call the embassy.","Jos se on ongelma, soitamme suurlähetystöön."
soittaa suu,You will all show the utmost respect and professionalism in this holy place.,Teidän on osoitettava suurta kunnioitusta ja ammattitaitoa tässä pyhässä paikassa.
soittaa suu,He took that glorious anthem... He dropped drug bombs on it.,Soittamalla suuren hymnin - hän teki siitä kuin huumepommin.
soittaa suu,"After what he'd been through, it's not surprising. Leave him alone. So you knew him?","Niiden kokemuksten jälkeen ei ole ihme, - että hän vähän soitti suutaan."
soittaa suu,- I'm calling the embassy. - It's the middle of the night.,Soitan suurlähettiläälle.
soittaa suu,He's got big megaphone.,Hän soittaa suutaan.
soittaa suu,"Daniel, how about stripping and running naked across the field? - That might kick things up a notch.","Daniel, voisitko lakata soittamasta suutasi - ja vilkaista tapahtuuko tuolla mitään"
soittaa suu,Now all Hunter has to do is run his mouth and waste time.,Hunterin täytyy vain soittaa suutaan.
soittaa suu,I mouthed off to him and he responded.,Soitin suutani ja hän reagoi.
soittaa suu,"You know what else? You got a big mouth on you, act like you're special.",Soitat suutasi kuin olisit erikoinen.
soittaa suu,I thought it showed great maturity and strength.,Se osoitti suurta kypsyyttä ja voimaa.
soittaa suu,Go in the direction the bird is flying!,Menkää linnun osoittamaan suuntaan.
soittaa suu,"You got some crazy lip on you, old man.",Olet kova soittamaan suutasi.
soittaa suu,"They located Jed in Dubai, but they don't normally extradite people, so Mark rang the Home Secretary who rang our ambassador...","He löysivät Jedin Dubaista, - mutta sieltä ei normaalisti luovuteta ihmisiä, - joten Mark soitti sisäministerille, joka soitti suurlähettiläälle - Sitten Mark lensi Dubaihin, jossa tunnisti Jedin, - joka otettiin kiinni ja siirrettiin -"
soittaa suu,The high body count indicates a hell of a lot of rage.,Ruumiiden suuri määrä osoittaa suurta raivoa.
soittaa suu,So lippy these days.,Aina soittamassa suutaan.
soittaa suu,We'd like to put your talents back to good use.,- Olet osoittanut suurta aloitetta. - Minulla oli paljon vapaa-aikaa.
soittaa suu,"Carl, you need to call the embassy.","- Carl, sinun pitää soittaa suurlähetystöön."
soittaa suu,First-hand I witnessed the incredible cunning of the outlaw John Bly as he masterminded his own escape.,"Todistin henkilökohtaisesti sitä suunnatonta viekkautta, - jota John Bly osoitti suunnitellessaan pakonsa."
soittaa suu,Call the Embassy.,Soita suurlähetystöön.
soittaa suu,You will not cuss in this house and you will not mouth off to me like that ever.,Et kiroile tässä talossa etkä soita suutasi minulle.
soittaa suu,"... by Mordecai the Jew, who did save the life of the king... with much alacrity and courage.","Juudaan Mordokai pelasti kuninkaan hengen, - ja osoitti suurta rohkeutta..."""
soittaa suu,"If that is our Leader's wishes, we shall move forward with our weapons development with South Korea.","Jos se on johtajamme toive, asekehityksemme on kuljettava Etelä-Korean osoittamaan suuntaan."
soittaa suu,"When you love somebody, you don't have to show it in a big way.","Kun rakastaa jotakuta, sitä ei tarvitse osoittaa suuresti."
soittaa suu,I have a primary target about that position now.,Näen kookkaan kohteen osoitetussa suunnassa.
soittaa suu,"Shot yer mouth off, or acted without thinking of the consequences, as ye have done all yer life.",Että olit tapasi mukaan soittanut suutasi tai toiminut ajattelematta.
soittaa suu,You can't open your mouth.,Ei pidä soittaa suutaan.
soittaa suu,And he called with a plan.,Hän soitti suunnitelmasta.
soittaa suu,"I know that we are descendants of a mighty people, who gave civilization to the world.",Olemme maailman kansoittaneen suuren kansan jälkeläisiä.
soittaa suu,"I mean, I talk a good game, but I very rarely tell people what I think to their face.","Soitan suutani, mutta sanon harvoin suorat sanat."
soittaa suu,The Soviet people have shown you great mercy.,Neuvostoliiton kansa on osoittanut suurta armeliaisuutta.
soittaa suu,"Recently, he evinced spectacular bravery in the line of duty.",Hän osoitti suurta rohkeutta virantoimituksessa.
soittaa suu,"- Please, just call the embassy! - I'll blow out your brains if it pleases me!",-Soittakaa suurlähetystöön.
soittaa suu,"When we use them together, it would point us in the direction we had to go.",Yhdessä ne osoittavat suunnan.
soittaa suu,"In the twentieth century, an astronomer and priest, Moreux, showed that the meridian passing through the Great Pyramid Earth's land mass divided into two equal areas, Giza being the focal point of the planet.","1900-luvulla, astronomi ja pappi, Moreux, osoitti Suuren Pyramidin läpi kulkevan meridiaanin jakavan maapallon maan, kahteen yhtäsuureen alueeseen, tehden Gizasta planeetan keskipisteen."
soittaa suu,I was just running my mouth.,Minä vain soitin suutani.
soittaa suu,- He don't know what you're talking about.,Soitat suuta suotta. Eihän se tajua mitään.
soittaa suu,Noise we made at the Mayan gun sale is about how pissed off we are.,Osoitimme suuttumuksemme rähinällä Maya-asekauppojen takia.
soittaa suu,- I've put through a call to the embassy.,- Olen soittanut suurlähetystöön.
soittaa suu,"Because if I call him, he'll call the embassy to arrange us to be flown home,",Hän soittaisi suurlähetystöön järjestääkseen kotimatkamme.
soittaa suu,"I commend you for your strength and courage, in holding our home against those who would seek our life.",Olet osoittanut suunnatonta rohkeutta puolustaessasi kotiamme - murhamiehiä vastaan.
soittaa suu,"It would normally give a clear indication as to the direction distance, force of impact.","Normaalisti se osoittaisi suunnan, etäisyyden ja voiman."
soittaa suu,- Excuse me. - The Embassy call?,Soitettiinko suurlähetystöstä?
soittaa suu,"All right, as a first order of business, the, uh-- the council members would like to just take a few moments to honor the firefighters and the police officers of this city who have shown extraordinary bravery this past year.",Päivän ensimmäinen asia. Valtuusto haluaa antaa tunnustuksen - kaupungin palomiehille ja poliiseille - jotka ovat osoittaneet suurenmoista urheutta kuluneen vuoden aikana.
soittaa suu,"My kid's got a smart mouth on him, Doctor.",Poika soittaa suutaan.
soittaa suu,"First Campbell gives me the sass. Then Sterling, he didn't even show up.","Ensin Campbell soittaa suutaan, eikä Sterling tullut edes paikalle."
soittaa suu,"Why do you always have to shoot off your mouth, Ciello?",Miksi sinun täytyy soittaa suutasi?
soittaa suu,I feel for you. I do. You can't let a thing like that give you cause to go mouthing off.,Suren veljeäsi mutta et silti voi soittaa suutasi.
soittaa suu,"Oh, I didn't let anybody take it. I just mouthed off to the wrong person.",Soitin suutani väärään aikaan.
soittaa suu,All you've ever done is give it loads of that.,Olet soittanut suutasi jatkuvasti.
soittaa suu,You kidding me? You play stadiums.,Olet soittanut suurilla areenoilla.
soittaa suu,Don't make fun of my mother!,- Älä soita suuta äidistäni.
soittaa suu,This unsub displayed an unusual level of savagery towards his victims.,Tämä tekijä osoitti suurta raakuutta uhrejaan kohtaan.
soittaa suu,The Social Security number matches Valdivia's. Looks like he had an off-base apartment.,Hän soitti suuta esimiehelle ja rikkoi turvamääräyksiä.
soittaa suu,"You're right, kid.",Soitin suutani suotta.
soittaa suu,"We'll call the embassy, whatever. I don't care.",Soitamme suurlähetystöön tai jotain.
soittaa suu,- Don't you talk that way to me! - Hey!,- Älä soita suutasi!
soittaa suu,They were really pissed about losing and I was...,He olivat vittuuntuneita häviöstä ja minä soitin suutani.
soittaa suu,"Too much mouth, Danny!","Olet soittanut suutasi liikaa, Dani."
soittaa suu,Wait here. I'll be right back. Dean!,Hän vain soitti suutaan.
soittaa suu,Listen. Don't piss me off.,Älä soita suutasi minulle.
soittaa suu,You've shown great restraint in securing Kira Manning in our care.,Osoitit suurta itsehillintää järjestäessäsi Kira Manningin hoivaamme.
soittaa suu,Last time that girl ever mouths off to a cop.,Tyttö ei toiste soita suutaan.
soittaa suu,"Too much fuckin' talkin' around here lately, man.",Jengi soittaa suuta.
soittaa suu,Caught in the center of this particular whirlwind... was a man of great integrity... honor and courage.,"Tämän pyörremyrskyn silmässä - seisoi mies osoittaen suurta rehellisyyttä, - kunniaa ja rohkeutta."
soittaa suu,"I bear you no ill-will for being justified in your advice to me in May, which, considering the event, shows some greatness of mind, I think.",Tämän tapauksen valossa osoitit suurta viisautta.
soittaa suu,"A warrior shows true greatness by choosing not to kill an enemy, but instead to humiliate him by touching him with a stick,",Soturi osoittaa suuruutensa olemalla tappamatta vihollistaan vaan sen sijaan nöyryyttämällä häntä kepillä tökkimällä-
soittaa suu,But I still need someone to point us in the right direction.,Jonkun täytyy vain osoittaa suunta.
soittaa suu,So I don't need none of that.,Joten ei tarvitse soittaa suuta.
soittaa suu,"Thank you, gentlemen. I believe you showed me where I should focus my manpower.","Osoititte suunnan, mihin keskittyä."
soittaa suu,"You had to run your mouth in front of psychopaths, didn't you?",Soitit suutasi psykopaattien edessä.
soittaa suu,"Not bad, huh? He's running his mouth.",- Hän soittaa suutaan.
soittaa suu,"See, these girls are completely in their power, free to go wherever their libido takes them.",Nämä naiset ovat täysin vapaita menemään seksuaalisuutensa osoittamaan suuntaan.
soittaa suu,No doubt you take a great interest in his work.,Epäilemättä osoititte suurta kiinnostusta hänen työtään kohtaan?
soittaa suu,"Your grandmother Sally, she took me in and showed me a great kindness.",Isoäitisi Sally auttoi minua ja osoitti suurta ystävällisyyttä.
soittaa suu,She was giving me attitude.,- Hän soitti suutaan.
soittaa suu,Don't you ever call me out in front of them like that again.,- Älä enää soita suutasi minulle heidän nähden.
soittaa suu,I have to call the embassy.,Minun pitää soittaa suurlähetystöön.
soittaa suu,"You know, this band hasn't played together since the Great Washboard Feud. - Is that so?",Tämä yhtye ei ole soittanut Suuren Pyykkilautasodan jälkeen.
soittaa suu,Or you can move your gear in that direction.,Siirrätte varusteenne osoittamaani suuntaan.
soittaa suu,I think it's a sign of a great individual Who can seize an opportunity like that.,Osoittaa suuruutta tarttua siihen tilaisuuteen.
soittaa suu,"Yes, I understand. I know, I understand.",- Soittakaa suurlähetystöön.
soittaa suu,"Hey, watch your mouth, and take your kid to the men's room next time.",Kiitos. Älä soita suutasi.
soittaa suu,"Boy, you going to let this nappy-head gal cuss you out?","AIbert, aiotko antaa tuon tytönIuikun - soittaa suutansa?"
soittaa suu,"Ramses showed great courage, but if you had such a hothead in your ranks would you praise him so extravagantly?","Ramses osoitti suurta rohkeutta, mutta jos teillä olisi tuollainen - hurjapää joukoissanne, ylistäisittekö häntä noin varauksettomasti?"
soittaa suu,Don't you brash me.,- Älä soita suutasi.
soittaa suu,Yes. Please have him call ambassador Kennedy as soon as he arrives. Yes.,Pyytäkää häntä soittamaan suurlähettiläs Kennedylle pian.
soittaa suu,So we always used to get on him about that.,Joten aina soitimme suuta hänelle siitä.
sokeri pohja,And last but not least... there is a fleet of limos outside... waiting to take us to... a strip club!,Ja sokerina pohjalla - ulkona on limusiinikolonna - valmiina viemään meidät - strippiklubille!
sokeri pohja,And to top it off... I got the baddest system in all of London.,"Ja sokerina pohjalla, - minulla on Lontoon paras äänentoistojärjestelmä."
sokeri pohja,"Very good, sir. I saved the best for last.",- Ja sokerina pohjalla:
sokeri pohja,And rounding out the starters: Sebastian Krajenski.,Ja sokerina pohjalla Sebastian Krajenski.
sokeri pohja,"And then, here's the coup de grãce, you look at her breasts!","Ja sitten sokerina pohjalla, Katsot hänen rintojaan!"
sokeri pohja,"And then, the icing on the cake, the big ice-skating day. And do we look forward to that? Yeah...",Sokerina pohjalla - suuri luistelupäivä keskiviikkona.
sokeri pohja,"And last thing, there's this...",Sokerina pohjalla on vielä tämä.
sokeri pohja,"And one more thing, you're gonna love this. The rest of the people in the picture? All dead.","Sokerina pohjalla, muut tässä kuvassa - ovat kuolleet."
sokeri pohja,"And last, as a kind of dessert, Anne Dettrey, our fashion editor.","Ja sokerina pohjalla Anne Dettrey, muotitoimittajamme."
sokeri pohja,And here's the best part! I got an army of them!,Ja sokerina pohjalla minulla on armeijallinen niitä!
sokeri pohja,Charming.,Sokerina pohjalla:
sokeri pohja,And that's not the best part.,Ja sokerina pohjalla.
sokeri pohja,"Saving the best for last, huh, Bart?","Säästät sokerin pohjalle, vai mitä?"
sokeri pohja,It was just the cherry on top of my sundae.,- Tuo nyt oli sokerina pohjalla.
sokeri pohja,Icing on the cake!,Sokeri pohjalla.
sokeri pohja,"And, last but not least, keys to your new apartment.",Ja sokerina pohjalla: avaimet kulma-asuntoosi.
sokeri pohja,And for the gold...,Sokerina pohjalla...
tulla tupen#rapina,You're gonna regret it!,Nyt tuli tupenrapinat!
tulla tupen#rapina,"If they did it on purpose, they could get in trouble.","Jos se oli tahallista, heille tulee tupenrapinat."
tulla tupen#rapina,"- [ Whimpering Laugh ] Oh, I'm in trouble.",Nyt tuli tupenrapinat.
tulla tupen#rapina,"- Oh dude, we are gonna get it now.",- Nyt tulee tupenrapinat.
tulla tupen#rapina,"and she gave me a look, like... You know that look Mommy gives, like... ""You're in big trouble.""","Ja äiti katsoi minua niin kuin hän katsoo, kun tulee tupenrapinat."
tulla tupen#rapina,"And if I said anything about it, I would be in big trouble...","Tulisi tupenrapinat, jos puhuisin siitä. Lakiongelmia siis."
tulla tupen#rapina,"I signed a marriage treaty with the King of Spain... and that boy will obey me, or there will be hell to pay!","Allekirjoitin avioliittosopimuksen Espanjan kuninkaan kanssa - ja se poika tottelee minua, tai muuten tulee tupenrapinat!"
tulla tupen#rapina,"You're in trouble now, tough guy!","Nyt tulee tupenrapinat, äijä!"
tulla tupen#rapina,It hurts! Oh man! We are in serious trouble!,- Nyt tulee tupenrapinat!
tulla tupen#rapina,"If the clothes from that dry cleaning bag are on the floor of my closet, you're going to be a very sorry young lady.","Jos tyhjensit tuon pesulapussin lattialle, tulee tupenrapinat."
tulla tupen#rapina,ROSE! WHAT ARE YOU DOING?,Nyt tuli tupenrapinat
tulla tupen#rapina,He's going to be so angry.,Nyt tulee tupenrapinat.
tulla tupen#rapina,She'd usually have given us the third degree by now.,Yleensä tulee tupenrapinat.
tulla tupen#rapina,And he would've been so proud of you.,"Jos herätät poikani, tulee tupenrapinat!"
tumpu suora,"Don't just stand there, Elliot.","Älä seiso siellä tumput suorina, Elliot."
tumpu suora,I liked the old you who wouldn't just sit around and wait for things to happen.,"Pidin sinusta ennen. Et seissyt tumput suorina odottamassa, että jotakin tapahtuu."
tumpu suora,"All you're telling me is, we can't take him there, and you can't take him here. What the hell are we supposed to do, huh?","Ette anna lupaa mihinkään, joten seisomme tumput suorina."
tumpu suora,We can't stand around with our dicks in our hands waiting on the other guy to make his next move.,Emme voi odottaa tumput suorina seuraavaa iskua.
tumpu suora,"If you never forgive me, i will understand, But i couldn't just sit around and do nothing when this whole thing was ready to blow away.","Ymmärrän, jos et ikinä anna minulle anteeksi, mutta en voinut istua tumput suorana, kun näin,"
tumpu suora,"Heroes don't just stand around.""","Sankarit eivät seiso tumput suorina."""
tumpu suora,"Great, so let's do nothing.",Ollaan tumput suorina.
tumpu suora,You stand there like a fool.,Ja sinä vain seisoit tumput suorina.
tumpu suora,"Yes, now! We can't just stand here and do nothing.",Emme voi vain seisoa tumput suorina.
tumpu suora,So we just stand here with our pricks in our hands? !,Seisommeko täällä vain tumput suorina?
tumpu suora,"Are we really just gonna stand here while these mock stars speak to us this way? - No, Barry, we will not.","Seistäänkö me tumput suorana, kun nuo elvistelijät herjaavat?"
tumpu suora,I can't just stand back and do nothing.,En voi vain seistä tumput suorina.
tumpu suora,You can't expect me to do nothing.,En voi vain seisoa tumput suorina.
tumpu suora,"I may see dead people, but then, by God, I do something about it.","Näen vainajia, mutten seiso tumput suorina."
tumpu suora,"Officer, don't just stand there doing nothing.","Konstaapeli, älä vain seiso siinä tumput suorina."
tumpu suora,"I, for one, am not gonna stand by and watch as Ronan wipes out billions of innocent lives.","Minä en aio katsella tumput suorina, kun Ronan pyyhkäisee pois miljardit viattomat elämät."
tumpu suora,"He killed them, and I just stood there.",Katselin tumput suorina.
