sent,reference,translation
爆破を仕掛けるのは 君だが 責めを負うのは ELMだ,"You get the blast, they get the blame.","You're responsible for the bombing, but the ELM is responsible."
身代わりに 責めを負うこと,A scapegoat.,It's your responsibility to take the fall anyway.
君は責めを負う覚悟でいる 理由は 飛んで火に入る夏の虫の アダリンド親子を 逃がしたからで,"You feel awful and take full responsibility for failing to stop Adalind and her child from slipping from your grasp and getting away, despite the fact that we had intercepted communications from Resistance agents, which gave you sufficient time to disrupt their plans.",You're willing to take the blame because you allowed Adalind and the boys to escape.
汚れ役を買って出なきゃ いけなかったりもすると思うの,I think it means you might have to take on the dirty job at times.,I think I'll have to buy out a villain.
会社が買って出た?,Harbinger sponsored that?,The company bought it?
金のためなら 患者を どんな危険な目に遭わせようと→ オペを買って出る。,"She volunteers to take on any operation for money, no matter how great the risk to the patient.","For money, I will buy surgery, no matter how dangerous they may be."
顔が赤くなるわ・・・,You got me blushing' 'til I...,You're going to turn red.
赤子の手をねじるようなもの,It's child play.,It's like rubbing to a baby's hand.
赤子の手を捻るが如く 神がルシファーを倒したように 皆あなたに復讐するのよ,They will seek a vengeance on you that will make God striking down Lucifer seem like child's play.,They will seek revenge on you as God defeated Calcifer.
今までにない 趣向を凝らしている,It is a spectacle unlike most have ever witnessed.,I've never seen anything like this.
僕は趣向を凝らしてるんだ。,I'm trying different things.,I'm very set in your ways.
相対性理論と量子論の 融合には不足があった,The equation couldn't reconcile relativity with quantum mechanics. You need more. More?,There was a shortage in relativity theory and quantum mechanics.
リードのお嬢様は堅苦しくて冗談が通じない 地に足が付いてるのかしら,"Lady Reed here's got a stick so far up her ass, it's a wonder her feet touch the ground.","You know, because Lady Reed is uptight and tedious, she's got no legs in the ground."
あなたは足が付いている,They might be able to trace the reset signal back to you.,You're back on your feet.
だが 君から俺達に足が付くんじゃ?,Hang on. Wouldn't it be awful if it was traceable back to us?,But you can't outrun us.
? ) 足が出て当然だ,No wonder he has issues.,I don't blame you.
足が出ない,But my feet wouldn't move.,I can't get my legs out.
- 足が早いのは誰だ?,Whoever's the fastest runner. - Who is that? - I am.,- Who's very fast?
ケスラーみたいな輩は 逃げ足が早いんだ,"The quieter we are, the better chance we have in getting him.",It's not like I don't want others like Kessler to run away.
雷に撃たれて 足が早くなった青年よ,Struck by lighting? Was in a coma for nine months? Woke up being able to run faster than the speed of sound?,He's a young man who was struck by lightning once.
足が速い以外に、何か 特技があるといいけど。,I hope you're bringing more to the table than just quick reflexes.,I hope you have skills besides being fast.
逃げ足が速い! ! ?,They're getting away!,It's moving fast!
我々にはある言い伝えがあった 足が速く... 雪のように白い...,"There's a prophecy that tells of a creature, swift of foot white as snow.","There was an old prophecy, about how we walked just as fast and as white as the snow."
海岸は 完全に開放され 世界でも有数の美しい景色が楽しめます この痛ましい事件ひとつのために 人々の足が遠のかないことを願っています,"The beaches are fully opened, it's a beautiful part of the world and... we hope people aren't put off coming by this... tragic, yet isolated event.","The beach is completely liberated, and enjoys the most beautiful view in the world, and I hope that people's legs will not walk away for one of these tragic events."
あぁ... 足が重いわ...,"Fuck, my feet are killing me.",My legs are very heavy.
それぞれに足を入れろ エリック,"One for each leg, Eric.","Put your legs into each one, Eric."
彼が足を入れた場所に 薬の痕跡が残ってたから,There are still tiny traces of it in the trainers from where he put the cream on his feet.,There was traces of bitter medicine in the spot where he put the leg.
封筒には ウサギの足を入れた,So I put my rabbit's foot in that package.,There's a rabbit's foot in the envelope.
奴が絨毯に足を取られて,His foot got caught in the shag throw.,"When he was still alive, Malina took his leg with it."
僕の足を引っ張りに 席のあるうちに行かなきゃ!,"Daniel brought in Chad to backstab me-- oh, I mean help me-- and I gotta get to work before he helps me out of a job.",I have to pop out front and pull my legs!
足を引っ張るな,To me you're dead weight.,Don't get in my way.
ゲームがこの子の 足を引っ張ってるね,"Because of this gaming, it pulled him right down.",The game is pulling her legs.
私は書斎から出てきたことはないし 彼女も階段で足を止めたことなどない,I never left my study. Never stopped her on the stairs.,"I've never been out of my office, and she's never stopped being on the stairs."
バギンズ殿 足を止めるんじゃない,Master Baggins... I suggest you keep up.,"Mr. Baggins, do not stop."
足を止めろ,You got to stop tapping.,Stop what you're doing.
足を洗うんだ 友達は殺された,Don't do the job.,- Wash your feet. - Your friend was murdered.
俺は汚いビジネスから 足を洗うよ,I'm gonna wash my hands of our dirty little business.,I'm done. I'm out of dirty business.
1週間前は 足を洗うと言ってただろ,A week ago you talked like you were all ready to hang it up.,"A week ago, you said you'd wash your feet."
多くの吸血鬼が自分の領土に足を踏み入れたように 多くのクイートも戻ってきた,"As more vampires set foot in their territory, more Quileutes turned.","Just like so many vampires stepped into their own lands, so many Quo returned."
このアントンは うんざりする男だ 地獄の王国に足を踏み入れた,"This Anton... he may have been a skeevy bloke, but he had a toe in the nether realm, all right.",This Anton is a mundane man are you trespassing on a kingdom of hell.
可愛い天才君が 足を踏み入れたんだろ 役員会の連中は 歓迎したか?,"Did you walk in there, do your adorable boy genius thing, and the board of directors was less than impressed?","His precious genius, did you go over there and welcome the board?"
「ヴィン、こんなはした金のために、 オレにここまで足を運ばせないでくれ」,"Vin, don't make me have to come down here again for this.","Vinn, don't let me carry this kind of money."
ブログでフラッシュの 活躍を読んでー 今まで事件現場に足を運んだ,"I read your friend Iris' blog post on The Flash, and I visited all the crime scenes you fought at.","I read your blog about The Flash's exploits, and also traced it back to the crime scene."
彼にこれ以上足元を見ることを許さず 自分の好意を証明した,You demonstrated your goodwill without allowing him to take further advantage.,I've proven my hospitality by not letting him see any further stones.
足元を見て歩いて,"Woman: How 'bout, this time, you watch where you're going?",Watch your step. Walk.
足元を見な,Thanks for dropping by.,Look at his feet.
ロビーが足場を固め バッターボックスに入ります,- That's the name. Robby digs in and we're under way.,"All right, Robbie's gonna harden the scaffolds and get into the batter's box."
この国はその足場を 失う危険があった,This country has always been in danger of losing its footing.,This country risked losing its scaffold.
気を付けて 馬が足場を失う,Careful. Your horse could have lost its footing.,Careful. The horse loses the scaffold.
私の隊を送ったが ドイツ軍に足止めを食らっている,Jerry took them out.,"I sent my unit, but the Germans never let me go."
うちらがアウター・リムで足止めを食らった,We have been stranded out here without any help at all.,We got trapped in the Outer Rim.
船が故障して 直るまで 足止めを食らってるのよ,"Our ship was damaged, and we're stranded here until we can repair it.",We're stuck here Until the ship malfunctions and is better.
謙譲と美徳を足蹴にしているのだ,Violating and humiliating Charity and Virtue.,They're violating the virtue of humility and virtue.
6ドルじゃ路頭に迷う,Six dollars an hour puts my family on the street.,Still six bucks to get lost in the alleyway.
俺がいなきゃ姉一家は路頭に迷ってた ―そうなの?,"If I wasn't there, they'd be on the street.","If it wasn't for me, they'd be lost in the alley."
我々 メガバンクは 絶対に つぶれてはいけないんだ それだけは死守せねばならない もし つぶれでもしたら 何百万人 何千万人が 路頭に迷うか 分かってますか?,Our mega-bank cannot collapse. do you know how many millions of people will be out in the cold? some sacrifice is inevitable.,"We at the mega bank shouldn't tear it down, because if we tear it down, millions, tens of millions of people will be lost on the tracks."
誰かがすでに盗んでた たぶん 誰かが 捕まえるのに躍起になってる,"Someone had already jacked it, perhaps someone who's out to get him.","Someone was already stealing it, so maybe somebody was eager to catch him."
小さな町で行方不明の女の子 皆が躍起になって探す,Missing girl in a small town would throw up all kinds of red flags.,"A missing girl in a small town, people flog up looking for her."
あんたの部下が この電話を辿ろうと 躍起になってるなら 落ち着くように言ってくれ,"If your men are scrambling to trace this call, you can tell them to relax.","If your men are desperate to follow this call, tell them to calm down."
俺は不死身になり 強大な力を得た,Now I'm immortal and supercharged!,"I became immortal, and it was very powerful."
身に余るご紹介を どうも,"My thanks, Mr. McCabe, you are too kind.",Thank you for the introduction.
身に余る光栄です 違う。,We don't deserve this honor.,It's a great honor.
身も蓋もないが 仕方が無い,"There's no great way to say this, so I'll just say it.","I don't have a lid, but I don't have a choice."
"""穏やかな夜に 身を任せるな""",Do not go gentle into that good night,Do not go gentle into that good night
気高い貴方に恥知らずに身を任せた,Flee from the corpse of one who unworthily gave herself to a man of honour,She trusted herself without shame.
見知らぬ者は二月初めに来た... ある冬の日... 身を切るような風と 雪が降る中,"""The stranger came early in February... one wintry day... through a biting wind and a driving snow.",A stranger came in the beginning of February one winter's night what was blowing in the wind and the snow?
(吉森) 岩崎先生が身を削って 作りあげたものは お前たちそのものだ !,The thing that Iwazaki created at his own expense... Is YOU people!,What Iwazaki-sensei made with his own hands is yours!
〈身を削ってる〉,[Seth] ...for better or worse.,Bust your ass.
ついにジェイソンも 身を固めるか?,So is this it? She the one gonna take jason stackhouse Off the market for good?,Are you planning on securing Jason at last?
長男がついに身を固めた,My elder son is finally taken!,My eldest son could finally settle down.
どこに身を寄せた,Where'd you go? Who took you in?,Where did you bend?
各地から逃れたドゥネダインが- タウアディルに身を寄せた,Taurdal filled as many of the Dúnedain fled their homes and sought safety in numbers.,A Dúnedain who escaped all the high lords joined Taudil.
私に身を寄せなければ 安全じゃない,And now I know my son is not safe unless he's by my side.,"If you don't cuddle with me, you may not be safe."
人というのは 自分が許してしまえば ここまで深く 身を沈めてしまうのだと 思い出させるために,It reminds me of the depths to which a man can sink if he lets himself.,"I mean, people come in all kinds of relationships to remind us that if we allow ourselves to sink this deep."
これは議論じゃあない まるでグリルで身を焼かれるようだ,"No, this isn't a discussion, it's a grilling.",This isn't a discussion. It's as if the grill will burn you.
お前自身を焼き尽くすのだ,It's gonna burn you out.,You burn yourself.
大変だな・・ 男社会で身を立てて行くのは,Amazing... what one has to do to get ahead in a man's world.,How hard it is to move on in a man's society.
しかし あんたが消えた後も 俺は舞台にいて 演劇で身を立てて 情熱を燃やし 複雑な感情と闘う それが演劇ってもんだ,"But long after you're gone, I'll be on that stage... earning my living, baring my soul, wrestling with complex emotions, 'cause that's what we do.","But even after you're gone, I'm doin' a play, burning my passions, fighting complex emotions."
家族のために 身を粉にしてる,You're slaving away so you can give us a good life.,I'm jealous of my family.
どこで犯罪者に 身を落としたのかな,"I mean, what do you think it is that makes them who they are?",I don't know where you dropped yourself as a criminal.
もう依頼人でも無い人のために あなたが身銭を切る 義務も無いのよ,Nor are you obligated to spend your savings on behalf of someone who's no longer your client.,You don't owe me the money for a client who ain't your client anymore.
どのように奇妙な 私はルシファーが軌道に乗ることができない,How strange I can't get Calcifer going,How strange I can't get Calcifer into orbit
ラグランジュポイントを越えて軌道に乗るよ、 無事に、ハーシェル(火星のクレーター)へ。,The trajectory will take it beyond the Lagrange point so that it doesn't hit Herschel.,"I'm going to orbit beyond the Lagoge Point, to Hershel's crater."
一連のすべてが軌道に乗ってるか... 評価したいだけだ,I am merely trying to assess just how close this train is hugging the tracks.,I'm just trying to determine how they're all in orbit.
おい 軽口を叩くな,"Hey, Earl, have some fucking respect, okay?","Hey, don't patronize me."
アーノルドと同じ轍を踏むな,You mustn't make Arnold's mistake.,Don't touch the same course as Arnold.
導かれる答えは一つ... だが 昨夜と同じ轍を踏まないように より多くの情報を収集した― ゆえに 遅れたわけだ,"The clues point in one direction, but to avoid repeating last night's debacle I was obliged to collect more sufficient data, hence my tardiness.","The answer you're being guided on is that you've gathered more information in order not to step into the same book last night, which is why you're late."
まるで -- 辻<unk>が合わない,It looks like-- It doesn't add up.,Like-- it doesn't make sense.
辻<unk>が合わないわ,And it makes no sense.,It doesn't make sense.
"""そうか"" じゃ無い 辻<unk>が合わない","No, no, not okay, it doesn't make sense.",That's not the only thing that doesn't add up.
もしそうなら、どのように辻<unk>を合わせますか あなたの医師兼トレーナーが ドーピングに関わっていることについては?,"And if so, how do you reconcile that with your doctor/trainer being so associated with doping?","If so, how do we balance your doctor-patient involvement in him?"
返す言葉がないね,"Well, what can I say to that?",I don't even know what to say.
そう言われたら 返す言葉がないわ そういうことさ,- Then there's nothing I can say.,"If she said that, I wouldn't expect you to say it back. That's right."
迷える羊の捜索は あんたに任せるよ,I'll leave you to track down your lost sheep.,I'll leave you with the search for a lost sheep.
迷宮入り事件を調べるように言え,Tell him to go over cold cases.,Tell them to look into the cold case.
無線を切って その迷宮入りの件の調査を 俺のとこに送ってくれ,"Sign off on the cold cases, and have them sent to me. Right.",Cut off the radio and send me the investigation into that bloody trap.
全部迷宮入り事件だ,Cold cases.,It's all unsolved.
つまり 悲しみに打ちひしがれる家族に 追い討ちを掛ける訳だ,So he returns to feed off the grief he's caused by blinding his victims.,"I mean, if I don't do something, I'm going to hunt down the grief-stricken family."
逃がした魚は大きいですよ,You don't know what you're missing.,The fish you let go is huge.
あっ そうか 悪かった 逃がした魚は大きいぞ,"Oh. Yeah, okay, yeah. Too bad.","Oh, I'm sorry. The fish you let go is huge."
逃がした魚は大きいわ,The one that got away.,The fish you let go is huge.
きっと 逃げるが勝ちと 考えたんだろう,Guess he figured discretion's the better part of valor.,"I'm sure he figured he got away, but he won."
私は逃げも隠れもしない,I don't believe in the hidden ball trick.,"I will not run, I will not hide."
俺は逃げも隠れもしない,"I won't run and hide, you understand?","I'm not running, I'm not hiding."
逃げも隠れもしない,I'm right here.,"Don't run, don't hide."
私が笑いかけても 逃げ腰になるの,He starts backing away if I even smile at him.,He's trying to get away from me. Just because I'm laughing.
逃げ腰にならなくてもいいよ ワイリーがセキュリティー面は,Don't be defeatist.,You don't have to run away.
いざ愛を告白されると 逃げ腰になる,"I mean, why is it that we all need to be loved but then when somebody finally says, ""I love you,"" people just run scared.","When they tell me they love me, I come running."
ゴルゴ13じゃねえんだから 逆立ちしても お前には無理だ,"Riggs, there ain't but three shooters in the whole damn world who can make that shot, and you ain't one of 'em!","Unless you're 13 years old, you can't stand on your head."
途方に暮れてる,clueless on the floor.,You're puzzled.
俺は 見たくない お前が イラつき 途方に暮れる姿を...,I don't wanna see you wake up one day all old and pissed off realising you're lost.,I don't want to see you hurting and lost.
息子のことで途方に 暮れてるシングル・マザーだった 彼は何度も逃げて 学校から追放され内向的になっていた,"A single mother at her wits' end about her son, a thieving introvert expelled from school because he kept running away,","She was a single mom who was lost in her son, who fled several times, fornication from school, and became introverted."
明るい見通しを持てないというのなら 心臓を調べてもらったほうがいいでしょう。 なぜなら、途方もない見事な素晴らしい猛然と突き進む、 この世界の人々の集団が、何とかしようと 取り組んでいるのですから。,"because there is an extraordinary, beautiful, gorgeus, fierce group of people in this world, who are taking this on.","If you can't commit to a bright future, you should get a brain scan, because there are a bunch of people in this world who are trying to work something out."
やっぱり全世界一 セクシーなのは... 途方もない銃を 持つ美女だな,There is nothing more sexy in the whole world than a beautiful woman with an incredible gun.,The hottest thing in the world is a beautiful woman with a bazooka gun.
- サットンは途方もない悪だった,- Sutton was a much greater evil. - Was?,- Sutton was wicked.
これは途轍もない大きさです ここ、カリフォルニアで 東海岸でも感じられるでしょう,It will be so big that even though it's happening here in California you will feel it on the East Coast.,It's big enough that you can feel it in here in California and on the East Coast.
ミュージカルへの投資には危険が伴う だけどヒットすれば 見返りは途轍もなく大きい,"Investing in a musical can be risky, but when a show hits, there's literally no limit to the return.","They risk investing in musicals, but if they get a hit, the money comes at a hell of a lot."
ジョージ・ラズレ エイリアン ハンター 通りがいいのは UFO研究家です,"George Lazure, alien hunter. Or if you prefer, ufologist.","George Lazlo, alien bounty hunter, there's a good street for a ufologist."
遅かれ早かれ彼らは 正面を向くだろう,"Oh, they'll swing around to the front sooner or later.",Sooner or later they'll turn to the front.
遅かれ早かれ したくない事でも やることになるわ,"You know, sooner or later, you're gonna have to do something for them you don't want to.","Sooner or later, you're gonna do things you don't want to do."
私たちはビルに居て静かにできるわ でも 遅かれ早かれ私たちは彼らを 引っ張りだすつもりよ,"We can stay close to the buildings and keep quiet, but sooner or later, we're gonna be drawing 'em.","We can stay in the building and be quiet, but sooner or later, we're gonna pull them out."
運が向いてきたようね,- You ready for me to make your day?,Looks like your luck is about to change.
俺を欲しがってる 運が向いてきたぜ!,They want me. We're going to the big time!,"He wants me. Hey, My luck`s beginning to turn!"
- 続けてれば運が向くかも,- Stay on it. We might get lucky.,"- The way I see it, maybe we'll get lucky."
運を天に任せるなんて したくないの...,I DON'T LIKE TO LEAVE MUCH TO CHANCE...,I don't want to leave my luck to heaven.
隠し口座 見つけたとしても 全部 国税に持ってかれんで やるだけのことは やりました こうなったら後は 運を天に任せるしかありません,the Taxation Bureau's gonna snatch everything away. we'll have to leave the rest to fate.,"Even if we do find a hidden account, it's all paid off by the Taxation Bureau, and when it does, there's nothing left but luck."
別動隊のおかげで道が開いた,Weaver's team has bought us a window. The road to the power plant's wide open. We're going in.,"Thanks to the other riot police, the road was cleared."
[遠くへの道が 開かれる],"Can possibly know how far they can go. """,A road was opened to the other side.
遺書を捜し出す そこから道が開けるでしょう,"I'm gonna try to find the will, and then we'll take it from there.","I'll find my suicide note, and you'll find a way to make a living."
音を聞いて 本を読めば 僕らの道が開ける,"Sort some sounds and read the books, and we'll be on our way.","Listen to the sound. Read a book, and you'll enable us."
あそこまで道を付けるのに 2人で必要だ,- I need two bodies to help clear a route over there.,I need you and me to get there.
還暦ですか,-Otherwise... -Retired?,Difficult to say.
郷に入っては郷に従えだ,I prefer to work with people who know the area.,do as you're told.
『郷に入っては郷に従え』よ!,do as the Romans do!,do as I say.
人のニーズに 重きを置いてます 鎮痛薬 Pain relief.,"What we like to focus on is what people really need, pain relief.",It's a painkiller for people.
あなたが映画に重きを置くのが 気掛かりで・・・,I am a little concerned at the importance you're placing on movies.,I'm aware of your concern for the weight of the film.
ヤツとキャリーが安全な場所で うまくやる可能性より そっちの方に重きを置いた方が いいと思う,I guess I'd weigh that against the likelihood of him and Carrie making it to the safe house at all.,I think it's more likely that he and Carrie will amount to a more secure location than in the meantime.
大金が得られる,Access billions.,Somebody's gonna make a lot of money.
もし、こんな事をしてお金が 得られると思ってるんだったら とんでもない考え違いだわ,"If you think you'll take this money, terribly wrong.","If you think I'm gonna get paid for this, you are gravely mistaken."
金に糸目を付けず、 修理中だ... ...メジャー並みの 設備になるぜ... ...何せ、ヤンキースとの 特別試合だからな,I'm gonna spare no expense in fixing it up and making it look like a big-league stadium because we're gonna play an exhibition game with the Yankees.,"They're trying to fix the money, they're trying to fix it and they're putting on a big show with the Yankees."
彼はあなたがお金のある ロックスターだと知っていた お金のなる木だと,He knew you were a rock star with money and endless resources.,"He knew you were the rock star with the money, the tree of gold."
ところで 金の成る木は育つかも知れないが まず見つけるのが難しいのでは?,"Yeah, well money might grow on trees where you're from but it's a little harder to come by here.","Oh, by the way, it's hard to find a golden tree when it grows."
ハッチは金のなる木でした,Hutch was the golden goose. He brought in hundreds,The hatch was a gold mine.
金の切れ目が縁の切れ目だ,"You run out of money, you run out of friends.",The slice of gold is the slice of musical steel.
もしも... 金回りがいいことを 怪しまれたら?,What if... they suspect you using money like crazy?,What if he senses something good about the money guy?
だからこう言う資格があると思う そのイヴとは 金輪際 関わっちゃいけない,"So I'm qualified when I say, you must cut this Eve out of your life entirely.","That's why I just completed my PhD in forensic anthropology, plain and simple."
あなたは このつまらぬ一座を 解散し 金輪際 魔女を,"You disband this little merry troupe of assholes, vowing never to harm another witch from now until the end of time.",You have decided to disband this boring stamp and simply seek out the witches.
金輪際、あの子はいない。,She most certainly is not.,He's gone.
"彼らは金魚の糞も同然で 彼女の""視た""解釈を そのまま受け止めるのよ",They're totally open to interpretation.,They know what it's like to be guinea pig.
誰が相手か 釘を刺しただけだ,I'm just saying they got to know that they're working for you.,I only stabbed him in the back of the nails.
しかもそれが具体化する事のないよう 念入りに釘を刺しておいた,"Furthermore, I was given every assurance it never passed the planning stage.",I got a fucking nail in my mouth to make sure it doesn't twitch.
鉄のカーテンの向こう側と 同じような,THINKS SOMEONE DRESS BEHIND THE IRON CURTAIN.,It's just like over the iron curtain.
鉄のカーテンの 内部を受け持つ 衛星4号と呼ばれる セクションにいた,"He was also a planner in the section called Satellites 4, which operates behind the Iron Curtain.",She's in a section called satellite 4 that receives inside an iron curtain.
あなたが暗殺者へ鉄槌を下すのを手伝えば エリアの正義を勝ち取ることを手伝う,You help me serve justice to the king's assassins and I will help you serve justice to Elia's.,"If you help me put an iron fist on the assassin, I'll help us win justice for the district."
僕は 悪魔のようなサイコパスに 正義の鉄槌を下したんだ,I gave an evil psychopath justice.,I cursed justice to the demonic psychopath.
スジーマンスキー刑事は 事件の鍵を握ってる,Detective Szymanski is key to your case.,Detective Szymanski is the key to this case.
誰にしろその人が― この試験の鍵を 握ってるのね 名乗り出てよ,"Okay, whoever is holding out could be the key to cracking this exam, so you better speak up now.","Whoever they are, they're the key to these tests."
(テレビの音声) では続いて次のニュースです ルモンド社 贈収賄事件を 捜査中の東京地方検察庁特捜部は 一連の事件の鍵を 握っているとみられる―,"The Tokyo District Attorney's office special task force, investigating the Lumondo Corp. bribery has announced that they have questioned Sakichi Konuma president of Konuma Industries as a key witness","In other news, the Tokyo District Attorney General's task force investigating the Louvre bribery case seems to have the key to a series of cases as well."
長い目で見れば全然,"I mean, in the long run, at all; at all.",Not in the long run.
長い目で見れば 傷つけたくない だから -,"I don't want to hurt you in the long run, so--","I don't want to hurt you in the long run, so--"
誓って 長い目で見れば 君はこのことで僕に感謝するよ,"I swear, in the long run, you're gonna thank me for this.","I swear, from what I've seen for a long time, you'll thank me for this."
新聞売店に君の写真が出て以来... 入隊の長蛇の列ができている。,The enlistment lines have been around the block since your picture hit the newsstands.,"Ever since your picture started showing up in the newsstand, there has been a string of dragonfly seats."
"この""獣""には門外漢ゆえ",- I don't know what beast this is!,So this beast is out of meter.
ビジターに門戸を開くのは 良い事だな,"Establishing ties with the Visitors is a good thing, Jack.","Guys, it's good to open the gates to the Visitors."
だからそう言うビジネスをやる予定なんだ 門戸を開いてね,I'm gonna form this business and I want everybody to get a shot.,"That's why I'm going to be doing that kind of business, opening a gateway."
興奮は冷めやりません 想像を超えた新しい世界へ 門戸を開くのです,Nothing can take away from the excitement... as we open our doors to a nation from beyond our imagination.,Just open our doors... to a nation from beyond our imaginations.
店は閑古鳥が鳴いてる 連中はビルをすぐ手放すさ,It's like a ghost ship around here. They're gonna be begging to sell this place within a month.,The shop's dead dull. They'll toss the building out by now.
学校には 閑古鳥が鳴いています 子供達を家庭に 保護するための 登校拒否が 急増しているからです,"Schools stand like mausoleums, their attendance drastically declined, as parents keep their children safely home.","We've got a little whistle blown at the school, because the amount of objections to protect your children at home is increasing."
閑古鳥が鳴いていた,A pretty rough drought this past year.,There was a little bird trapped.
今この瞬間がいいんだ,Best to take the moment present,I just want to take a moment.
バリでの2週間がいい!,I want two weeks in Bali!,"Yeah, all right, two weeks in Bali!"
間が悪かったか?,This a bad time?,Is this a bad time?
"お前の墓石には、 こう刻め、 ""いつも場違いで、間が悪い""","On your tombstone it should read, ""Always in the wrong place at the wrong time.""","Write on your gravestone: ""You are always looking in the wrong place, wrong time."""
"間が悪すぎる "" C "" に踊らされてるみたいだ","Not great timing for us, we're rather playing into C's hands.",I feel like I'm being moved by C.
ここの人間が 悪いと思ってると思うか? 祖父母や曽祖父母が 手を汚したおかげだ,"Their grandparents and their great grandparents, they're the ones who got their hands dirty.",Don't you think that people here are bad for their grandparents and kittens getting their hands dirty?
「終身刑になるのが関の山だ」,You get a life sentence for it.,The D.A. likes life in prison.
- オレみたいな男は... せいぜい成功者の下で 働くのが関の山なんだ 皆から愛されている 分かるだろ,"- Guys like me... work their whole lives to be in something that's successful, that people like.","A man like me, he's perfectly capable of working for a successful and loved man, because everyone loves him."
私を撃って真実を闇に葬るのか,Or you can shoot me and never know.,You shoot me and bury the truth.
君とウォルデンは隠蔽工作を 無人爆撃の件を闇に葬った,Only that you and Walden... went to great lengths once before to cover up the drone strike.,You and Walden covered up the drone strike.
2年前― この船の真実が 闇に葬られた,"Well, two years ago, the elephant in the room was this scow.","Two years ago, the truth about this ship was buried in the dark."
"博物館じゃ、""阿<unk>の呼吸""だった",You and I had some pretty good teamwork back there at the... Whaling Museum.,"At the museum, it was the son of a bitch."
可能な限りを尽くす,Whatever you can.,Whatever I can.
持てる力の限りを尽くす,I'll do everything in my power to keep Nick away from my family.,Whatever it takes.
慈悲深き主よ 力の限りを尽くし アギーのテレビ受信を 改善したまえ,"Dear merciful Lord, please do what you can to get a better reception for Aggy's TV.","Oh, merciful Lord, we ask that you do everything in your power to improve Aguilar's television transmissions."
彼が誰が陰で糸を引いたか 知ってるか確認してくれ,Make sure he knows who pulled the strings.,See if he knows who was behind all this.
誰かが陰で糸を引いてるなら,"If someone's pulling their strings,",If someone's behind this.
陰口を叩く者共はお前のおかげで助かった,You defend these men who insult you behind your back.,"You saved us, bad guys."
俺の陰口を叩いてくれてありがとう,Thanks for talking about me behind my back.,Thanks for knocking me out.
まるで紙上演習みたいに 額のシンボルまで 隅から隅まで酷似してる,"It was like a-a dry run on paper, all the way down to the weird symbol that we found on the victim's forehead.","It's just like paperwork, all the symbols on your forehead, every inch of it."
隅から隅まで調べたが 何も・・・,Nothing. Our guys went over it from the last bit and pixel.,I looked everywhere. Nothing.
隅から隅まで調べるの,"Leave no stone unturned, Dr. Hodgins.",Search every inch of it.
クックは鉱工業を隠れ蓑にして アジアをコントロールしてた,Cook used his mining empire as a cover to control the Asian franchise.,He controlled Asia to hide the mining industry.
彼らを強くする秘訣― 「雨降って地固まる」,"In order to make our agents stronger, we have to break them down to build them back up again.",The secret to making them strong is that it rains and solidifies.
だけど雲泥の差!,But what a difference.,But the mud's the difference!
雲行きが怪しい,"That storm on the horizon that I mentioned,",I don't trust the clouds.
雲行きが怪しくなると 決まって入院するんだ,When the going gets rough he always checks into the hospital,"Given what was going on, we're going to the hospital myself."
雲行きが怪しいな,"Okay, this is getting a little weird.",I have my doubts about the clouds.
雲行きが怪しいと 口にしたから-,That storm on the horizon that I mentioned--,I told him the clouds were so bumpy.
ついてると思ってるか青二才?,the boy's pheromone level suggests he wants to mate with the female.,Do you think I'm lucky?
あなたが青写真を描いたとき、我々はかろうじて理解できる年齢でした。,We were barely old enough to drink when you sketched the blueprint.,"When you painted blueprints, we barely understood your age."
校長先生が青くなってる,I wonder why the principal looks so pale.,The principal turned blue.
面が割れたのは わたし,Nobody saw your face and I shot that dumb prick.,I'm the one who broke your face.
面が割れたんだ,You've been compromised.,I cracked my face.
お前の面が割れてる,"Oh, with your face being all over the news,",Your face's cracked.
小物なら一発だ 面の皮が 厚くなければね,It shouldn't damage the bastard unless its skin is thinner than ours.,"Just one of those little ones, if it's not too thick on your face."
後ろに戻って、クローンの 面倒を見て,Just get in the back and take care of the clones.,Go back and look after the clones.
泊まりに来て欲しい時は 言ってね シャーリーンの面倒をみるわ,"If you need me to stay over,keep you company... I can babysit charlaine.","Let me know if you need me to come spend the night, and I'll take care of Charlene."
- 子供の面倒を見るべきです,- Is doing what children do best.,- You should take care of our kids.
お前の面倒をみるのは俺の仕事だ だから望む事に腹を立ててる,It's my job to get you through it. So you can be pissed off all you want.,"It's my job to take care of you, so I'm angry with you for what you want."
閣下が面目を失われることは避けられません フリンク氏は必ずや逮捕され その時には閣下もお困りになることでしょう,I can do nothing about the loss of face you will suffer in connection with this as and when Mr. Frink is inevitably apprehended.,Mr. Frink will definitely be arrested so that you might have a problem with authority.
何度もロブ・スタークに面目を潰されることは時間を消費する,Being repeatedly humiliated by Robb Stark is time-consuming.,"Over and over again, Robb Stark ruins is a waste of time."
これで音を上げては 現場では働けないぞ,"But if you think this is pressure, wait until you're out in the field.",You can't work in the field.
音を上げさせようとした,"Hoping he'd crack up, and just fuck off.",I tried to make a noise beep.
音沙汰が無くなる この世から居なくなったみたいに,He goes silent like he fell off the face of the earth.,It's as if she's gone from the world about to disappear.
それにより音沙汰がなくなる,There's no word for this.,And they'll never hear from us again.
あまりにも長い間、音沙汰が無いので、心配していた。,We were worried when we didn't hear from you for so long.,It's been a long time since I've heard from you.
