sent,reference,translation
顔に書いてある,I can see that they haven't.,It's written on your face.
顔に書いてあるだけさ,Just what's written on your face.,It's just written on your face.
君たちは約束を破って 私の顔に泥を塗った,"- You went back on your word, And then you rubbed my face in it.","You've broken your promises, and you've embarrassed my face."
ソンレンも 男の子を産んだら 誰かの顔に 泥を塗ってしまうわね,If fourth sister has a son someone will be very unhappy.,Fourth sister is going to put dirt on someone's face when she has a boy.
誰かが手下のネイサンの 顔に泥を塗った!,Someone chases my boy Nate out of the tick tock and puts one in his face!,Someone put dirt on my man Nathan's face!
顔を作っているように 見えたのは以外だった。,I didn't know your face muscles could make that look.,It was someone else who looked like he was making a face.
僕が閲覧したポルノサイト情報から エヴァの顔を作った?,Did you design Ava's face based on my pornography profile?,Did you get a look at Eva's face from all the porn sites I've accessed?
パンザーの事件のことで FBIが 至る所に顔を出してくる,"FBI's all over us about this, Panzer case.",The FBI's gonna be all over the place about the Panzer case.
- その内 顔を出すさ,- It'll show up.,- You'll see.
クインシー辺りにゃ 顔を出すなよ,"And you better never show your face around Quincy, you hear me? Okay, come on. Ever!",Don't go anywhere near Quincy.
んー、いや、直接顔を合わせた方がいい、 そう思うんだ。,"Mm, no, in person's better, I think.","Well, no, we should see each other face-to-face, I guess."
親族が顔を合わせる機会は 何度もあったが― 殺したいとは思っても 殺したことはなかった,"Look, buddy, I'm trying to be objective here, but we've had countless family functions before, and even though we wanted to kill one another, we never did.","I've had the opportunity to see my relatives, but I didn't want to kill them."
どうやって お互い顔を合わせる?,What do you say we meet?,How do we get to know each other?
(南上)セカンドラインを 具体化するなら あなたの顔を売って おきたかったんだけど,"I wanted people to meet you, since you'll be overseeing the second line.",I wanted to sell your face if I wanted to be a part of the second line.
冗談よ さあ顔を売って,I'm joking. Go make some friends and don't get into trouble.,I'm kidding. Come on. Sell my face.
判事に顔を売ってきて,I want the man to know who you are.,Sell his face to the judge.
お前と俺はこの顔を直すんだ!,Me and you are headed to fix this butterface.,You and I are gonna fix this face!
大姉様の顔を立てることを 知らないのかしら,How does that make our Big sister feel?,He doesn't know you're going to make the big sister's face.
ここで顔を立てるんだ,You gotta make this look good.,You're gonna stand up here.
いま ロシアの顔を立てておけば 後で何かと役に立つ,Helping the Russians save face is an act of good faith.,"If you keep your Russian face up right now, it'll help you with something later."
車で40分のお袋の家に 顔を見せに来るどころか,He even has a problem with our mother taking Social Security and Medicare.,I'm not here to see my mother's face at her 40-minute car.
億万長者のボスと そんな人はあまりいない 人前で彼らは素顔を見せてる,Not a lot of people show their real face in public.,There's not a lot of billionaire bosses and people like that who show their faces in public.
メアリーのためにも 顔を貸してくださいよ,Come on. For Mary. Bring me your face.,"For Mary's sake, I need to see your face."
それとも 人様に顔向けできないって思ったからですか,is it because you thought you couldn't bear to look other people in the face?,Or is it because you can't face people?
君に顔向けできないと,Didn't want to face you.,He said he couldn't face you.
それは願ってもない話だ オレはバカじゃないから丁度いい,"It's a good thing I'm not a fool, then.",That's a good thing. I'm not stupid.
そうなったら願ってもない事だ。 だが、そうなる前に私のチームが私を救出するだろう。,"Then that's what it'll be, or I hold out until my team comes to find me.","I don't want it to happen, but before it does, my team will rescue me."
実際 君の様な人は 願ってもないことだ,"I mean, actually, I couldn't have even hoped as much for... Wow. Come on in.","In fact, people like you, they don't wish."
どういう風の吹き回し?,"Baby, what's gotten into you?",What kind of blowback?
一体どういう風の吹き回しだ?,To what do I owe the pleasure?,What the hell kind of blowback is that?
どういう風の吹き回しだ?,You want me to- How am I supposed to do that?,What kind of blowback?
」 「風を切って走るのだ!,- Put some zing in it!,- Cut the wind and run!
彼のキャリアは風前の灯 その件が露見すると―,Liam's career was already hanging by a thread.,His career was a fireworks case.
俺はここで孤立無援で、 それも風前の灯だ!,"I'm out on a limb here, and the limb is going to break!","I'm on my own here, and that's the beacon!"
我々の命は風前の灯です,They're blowing it.,Our lives are lights in the wind.
士気はもはや 風前の灯火だ,Their courage hangs by a thread.,The spirits are glow before the wind.
風向きが悪い,That wind isn't good.,I don't like the wind.
これは遺伝子医学に風穴を開ける 歴史的な発表になるだろう。,This will be a historical presentation that may open a new door to genetic medicine.,It's gonna be an stole history to blow a ball in genetic medicine.
そうですか お風邪を引かないように 気をつけてくださいね,"I see, well... take care not to catch a cold. Thank you.","All right, well, be careful not to get cold."
僕 風邪を引いたので ティッシュはペンで取って,"But I'd push the tissues off with a pen, if I were you, because I've had a cold.","I had a cold, so I took the tissue with a pen."
風邪を引くわ 着替えないと,He should get out of them wet clothes. He'll get sick.,I'm gonna catch a cold. I need to change.
死人が甦るようになったら 食うか食われるかの世界になるぜ。,"You know, in case the undead come back to life and the world gets all dog-eat-dog.","It's gonna be a world where the dead come back, eat or be eaten."
その後 父さんは言った 今は食うか 食われるかの世界だと,"Anyway, after that, dad said this is the world we live in now -- eat or be eaten.","And then he said, ""This is a world where you can eat or be eaten."""
♪ 食うや食わずの生活だけど ♪,# I ain't got much dough#,♪ A life without food or food ♪
航空機のエンジンも修理する 食えない物も調理する,They also fix airplane engines and cook bad food.,"I'll fix the engines of the airplane, and I'll cook what I can't eat."
ステーキが食えないなら ハンバーガーで 手を打つしかないさ,"Well, if you can't get steak, you have to settle for hamburger.","If you can't eat the steak, we'll have to deal with it with the burger."
飽きが来るんだよ,It's like the— the law of diminishing returns.,I'm getting bored.
どんなことでも 飽きが来るものよ,It's diminishing returns and whatever.,Anything can get bored.
スタンディッシュ、私の首が危ないんだ。,"Standish, the people want my head.","Standish, my neck is in danger."
これで奴らの金庫は空っぽだ 税金で首が回らなくなる,So that means their coffers will be empty. They will be bled dry.,"Their vaults are empty now, and the taxpayers won't pay their heads off."
ピーターは首が回らなくなって 自衛のためにあなたに 自分を殺させた,Peter got in over his head and forced you to kill him to defend himself.,Peter had you to kill him for self-defense.
首にした相手をけなすために,To vilify the boss that fired her.,He's trying to get rid of the people he fired.
継母は使用人を全て 首にしました,Ella's stepmother dismissed the household.,Your stepmother fired all the servants.
暴力団同士の抗争が続くと 私は首になる,Brass are gonna fire me just as soon as this gang war cools off.,"If the gangs keep fighting, I get fired."
これで どうにか 首の皮一枚 つながったな,You escaped by the skin of your teeth.,"Now, somehow, one of the skins of your neck is connected."
良かった 率直に言って 君は首の皮一枚だよ,"Good, because frankly, you're hanging by a thread.","Good. Frankly, you're a piece of skin."
首を振るな,Don't shake your head at me.,Don't shake your head.
首を振って去る,"Oh go on, then: shake your head and walk out.",I'm gonna wave my head off.
これからは うなずくか、首を振るだけでいいわ わかった?,"So, from now on, just nod or shake your head, okay?","From now on, all you have to do is nod or shake your head, okay?"
何でも首を突っ込む あのオバサンが悪いの,Don't feel sorry for yelling at that snoopy old bitch. She's been sticking her nose where it don't belong.,He's got a problem. He's got a problem.
おたくの領域に 首を突っ込むつもりはないんですよ,We're not looking to horn in on your turf.,I'm not going into your realm.
首を突っ込みすぎだ,If you stick your neck out how far?,You're too much of a jerk.
お前が首を縦に振らないせいで 廃墟になった場所だ,Your absolute unwillingness to accept anything less than everything.,It's a place that's been abandoned since you didn't wave your head in the air.
自動化やコストカットを いくら勧めても 首を縦に振らない 立派な職人さんだったが 私の言うことさえ聞いていれば,He was an admirable craftsman who refused to take my advice no matter how much I tried. he wouldn't have had to commit suicide.,"No matter how much I've offered you, you wouldn't wave your head in the air if you'd listened to me."
首を長くして 提灯を待ってる人も いるんだよ,"There are others desperate for a foot massage, you know.",Some people wait a long time to light their heads.
首を長くして待ってたわ 結局パパはあきらめたけど,We waited and waited. Finally dad gave up,I've been waiting for you for a long time. My dad gave up.
エリックとも馬が合う,She gets along with Eric really well.,Eric's got a lot of horses.
何所の馬の骨だ 何の話だ?,I don't fucking know you. What business?,What are you talking about?
うん 馬子にも衣装,"Right, even a loser can dress for success.",Yeah.
骨がありそうな男だな,You look like the kind of man who'd put his mettle to it.,You look like a man with bones.
この作業は― 骨が折れそうだ,The chances of this working... are remote at best.,"You know, this job... it's gonna break my heart."
あそこに骨を埋める気は,Not left out there to rot.,I didn't mean to bury my bones there.
化学療法だけでなく アリバイ工作も高くつき―,After completing my first round of treatment and financing the world's most expensive alibi?,"It's not just chemo, it's an alibi."
‐クリーニング代は高くつくぞ ‐行くぞ,- My dry-cleaning bill will be ridiculous. - Come on.,- That's a lot of money. - Let's go.
高くつく・・・,It's just that he's a fortune to get here and...,It's expensive.
彼は軍事兵器システムを ハッキングして オークションハウスのように 高く買う落札者順に,Began selling data to the highest bidder like it was some sort of auction house or something.,"He hacked into the military weapons system, like the auction house, and sold out to the highest bidder."
「他にも、もっと高く買ってくれる人がいるかも」,I bet someone else would pay more.,Maybe there's someone else who can get me a better one.
高く買うヤツを知ってる,I know a guy that'll pay premium for this kind of crap.,I know someone who buys high.
でも 私は黙って高みの見物だわ,But you know I'm still on the fence at best.,But I'm still a watcher of altitude.
皆が競争するのを 君は高みの見物してた,You went high when everyone else stayed on the trail.,You've been watching people else's races.
花火に火をつけて 高みの見物?,Light the blue touchpaper and then retire?,Light a fire and watch the altitude?
あきらめろ 高嶺の花だ,That woman is out of your league. She's just too classy for you.,Forget it. It's a high-end flower.
おまえには 高嶺の花だ,You are way out of your league.,"For you, it's a high flower."
アンジェラの事は忘れろよ お前には高嶺の花だ,Will you forget about Angela? She's a bad investment.,Forget about Angela. She's a great flower for you.
髪を下ろしました,I let my hair down.,I put my hair down.
♪髪を下ろしてみて♪,♫ Let your hair hang... ♫,♪ Put your hair down ♪
鬱憤を晴らしてるだけよ,It's just people letting off steam.,I'm just trying to clear my head.
FBIは鬼門だったな,"Well, that was when the team made video games, not weapons.",The F.B.I. was a dead end.
(男性)鬼門って言われてんだから うちは,They say it's our fault.,We've been told it's a haunted gate.
あの山は鬼門だ,That mountain is evil.,Those mountains are a goddamn gate.
魂が抜けてる!,No. Her soul has left her body.,My soul is gone!
魂が抜けたようになった,I became like a ghost.,Their souls are gone now.
魔が差したの,And this was such a rush.,The demon showed it to me.
人は魔が差して 危険を犯すものです,People are playing with fire and risk everything for nothing.,People take a lot of risk when they're demons.
魔が差したんでしょう,"One weak moment, and you saw a way out.",I'm guessing it's the devil.
鳥肌が立ってます。,I've got goosebumps.,The birds are standing.
鳥肌が立ってきた,I'm getting goosebumps.,The bird's rising.
鳥肌が立ったわ,"I got goose bumps, like.",I've got a bird's eye.
4年間 マニラで 鳴りを潜めてたが,"Been out in the Manila Division the past four years, keeping my head down, minding my own business.",I spent the last four years hiding in the nightmare.
何でも鵜呑みにするな,"Jo, just 'cause he says it doesn't make it true.",Don't mess with anything.
そんな噂を鵜呑みにするな,"Don't believe those rumors, man.",Don't listen to rumors like that.
鵜呑みにするか しないかだ,You just have to believe us or think that we're crazy.,It's either that or it's not.
戦いをやり抜くには 信奉者を鼓舞するの,Kagame knew to inspire our followers is the only way to ensure our fight outlives us.,"If we're going to go through a fight, we're going to need a follower."
リバー8を鼓舞させたのよ,- He inspired Liber8.,I'm the one who brought Liber8 into the world.
貴族たちを萎縮させ民を 鼓舞させる支配者,A monarch who can intimidate the high lords and inspire the people.,A ruler who compels noblemen to conquer and conquer people.
あなたの期待は、 この珍鳥がネズミに対して 鼻が利くことだ、と言って下さい,"Say what you will, your rare bird has a nose for rodents.",Tell me that what you're looking for is that this rare bird is smarter than a rat.
奴はヤバそうなことに 鼻が利く,"Part of him always knew when his clock ran out, it wasn't gonna be pretty.",He's got a lot on his mind.
鼻が曲がりそうだ,The smell is rough.,I think my nose's gonna be crooked.
鼻が高いわ,So important.,Your nose is so high.
鼻が高い これで ワシを食べなきゃな,"So smart, Mary Ann. Ha!",I'm so sick of your nose. I've got to eat this.
でもこいつらだけは 鼻を明かして刑務所に送ってやりたいの,But I sure as hell can catch the bastard behind all of this.,But I just want these people to come clean and send them to jail.
奴らの鼻を 明かしてやればいい,Don't you want to beat those shitheads in front of everybody?,Let them see their nose.
5億損失の全ての原因だった というわけですね? 私としても まったく いい迷惑です,I am extremely inconvenienced by all this as well.,"That's all the cause of the 500 million yen loss, right?"
俺達はお呼びじゃ無い,We are not needed.,We're not here for you.
お呼びじゃないんだよ!,And you're not welcome!,I don't want to see you!
"""私はお呼びじゃ無い"" それは分かる",I know I'm not wanted.,"""I didn't call you."" I know that."
男の扱いはお手の物だもんな?,"And I think you'll find a way 'cause I think you know your way around men, don't you?","You know how to treat a man, don't you?"
それはそれは ご立派な心掛けで,That's quite admirable of you.,"Well, that's a good idea."
一歩進むごとに戦ったわ。 必死に働き、腕を磨き、上に立った。 誰にも迷惑かけずにね。,"Every step of the way, I had to fight, to work hard, to get better, to come out ahead.","I fought every step I took, worked hard, brushed my arms, stood up, didn't want anyone to get in trouble."
上に立つため 下で働く事もある,Sometimes you have to serve in order to lead.,Sometimes you have to work downstairs to stand.
人の上に立つのに必要です,That can be a virtue when it drives us to excel.,It's necessary to stand above others.
それに こういうのは あとから世に出たほうが 圧倒的に不利だ,"And since they went public first, we'd be at a great disadvantage.","Besides, this is far worse than coming into the world later."
何てことないですよ いつも叔父がお世話になってますから,"- It's nothing, compared to your help with Uncle.",It's nothing. My uncle's always looking out for me.
世話を焼いても 返すのはグチばかり,She needs my help and then resents me for it.,"You look after her, but you're not going to give her back."
いつからネスの世話を焼いてるの,Since when do you care about Renesmee?,How long have you been taking care of Renee?
バウアーは、不祥事を起こした薬である インターナショナルと 彼に対して行っ保証します。,Bauer is a disgraced agent with international warrants out against him.,I assure you that Bauer went against him with an inconvenienced drug.
お前は町に人狼が 戻ってきてると思うのか 揉め事を起こしに?,You think the werewolves are back in town trying to start some trouble?,You think there's a werewolf back in town to cause trouble?
高尚な話をしてる割には あんたは 人を食い物にする 薬物中毒以外の何者でもない,"Yeah, for all your high-minded talk, you're nothing but a predator and a drug addict.",You're nothing but a drug addict for what you're talking about.
孤独な老人を 食い物にした 人でなしよ!,"She was lonely and vulnerable, and you exploited her, you heartless shit!",You're a bastard who's eaten a lonely old man!
でもガブリエルは人を食い物にしていた,But Gabriel was a predator.,But Gabriel was feeding on people.
かなりの人目を引く,It's quite striking in person.,It's gonna draw a lot of attention.
抗争により恋人達が その仲を裂かれる,It's about two star-crossed lovers kept apart by a big feud.,The war will tear the lovers apart.
体で覚えるんだ,"I'm talking about muscle memory, girl...",You have to learn it from your body.
何はともあれ 成功した,"For what it's worth, Colonel, it worked.","Whatever it was, it worked."
すべてを台無しにして彼の借りを返すの? それがあなたの応える方法なの?,"This is how you respond, by squandering your life to get even with him?",You're gonna ruin everything and pay him back? Is that how you're gonna answer?
借りを返すために...,For payback purposes...,To pay my debt.
先が見える,I know what's gonna happen.,I can see ahead.
こういうのって 先が見えてるのよね,Don't you think I know how this goes?,This is how you see things.
だから先を読まれてた,That's how they were able to stay ahead of us.,That's why I've been read.
ショーン 君から聞いた話だと 子供が生まれてから リサが性的な面で 冷たくなったってことらしいね,"Sean, what I'm hearing from you is that Lisa has become sexually cold ever since the baby was born.","Sean, I hear you've been talking about Lisa getting cold in sexual terms since she was born."
冷たくなってる,"The bitch is cold, bro.",It's getting cold.
子供たちを あなたの 原動力にしてください,Keep going and make your kids the engine of your life.,I want you to take care of the kids.
自分の力にするために,It's what motivates me.,To help myself.
限り、私は私の体に力を得たように、私はその命令に従います。,"As long as I got strength in my body, I obey that order.","As long as I have power on my body, I will follow that order."
アンナはフィフス カラムが 力を付けて来たと考えている,Anna knows that the Fifth Column's growing stronger.,Anna thinks the Fifth Column's been working on it.
もっと力を付けた,The more firepower I got.,I've got more power.
在庫を抱えたまま 現金が減ると 途端に身動きが 取れなくなります,"If the cash balance goes down while carrying an inventory, our cash flow will start to suffer right away.","If we keep our money short, we'll be able to move on in no time."
お前のために危ない 橋を渡った,"Listen, I've risked more than I should have for you, Jacq.",I crossed a dangerous bridge for you.
俺は取るに足りない人間だ,I'm a nobody.,I'm a man of my own.
受けて立つ,Guns blazing.,Take it or leave it.
受けて立とうぜ,I like the action.,"Come on, let's go."
殺人は 人の口を封じる一つの手段だが,Murder is just one way to stop someone from talking.,Murder is one of the ways to keep people from talking.
アンダーソン 口を開くな 君はみんなのIQを下げてる,"Anderson, don't talk out loud. You lower the IQ of the whole street.","Anderson, don't open your mouth. You're shutting everybody down."
口数が多い 黙っていろ、運転を続けるのだ,Now shut up and keep driving.,Keep your mouth shut and keep driving.
ジル ましな嘘をつけ,"Jill, I'm not buying it.","Jill, you better lie to me."
もし今夜攻撃すれば 我らの人間性は地に落ちる,If we attack tonight Our humanity is lost.,"If we attack tonight, our humanity will fall to the ground."
あなたは自分に 壁を作ってる,"- Yes. You spend a lot of time building walls, Hannibal.",You're building a wall for yourself.
マトリックスとは 夢の世界 人類を支配し 必要なものとして利用する,The Matrix is a computer-generated dream world built to keep us under control in order to change a human being into this.,The Matrix is the dream world that controls mankind and uses it as what we need.
非現実的な夢を見ては それを乗り越えて来た,I wished for a lot of unrealistic things. - I got over them too.,I've been through it in my dreams that weren't real.
お前に奈落の底へと...,I remember you tossing me into an abyss.,I'm going to take you to the bottom of...
完璧なチャーミング,"""Is this perfect Child of heaven""",A perfect charm.
核戦争回避の為の努力も実を結んでいません,All diplomatic efforts to avert Nuclear war have thus far failed.,The effort to avoid nuclear wars has not come to fruition.
どうする? 俺の尻を叩く気か?,What are you gonna do?,What are you gonna do?
あなたは左遷された身でしょう?,Look who's talking. You're the one who got put out to pasture.,"You're a left-handed man, aren't you?"
店を閉めて,Close the store.,Close the shop.
しかし それは 弱肉強食によって支配されます,But this one is governed by the law of the jungle.,But it's ruled by the hunger for weakness of the flesh.
自然界は弱肉強食 適者生存よ,Nature adds and subtracts. Survival of the fittest.,"The natural world is a hunger for weakness, surviving in its rightful place."
彼はいつも弱音を吐くの?,Does he always whine this much?,Does he always make a wee noise?
君がたむろしているサークルは 多くの臆病者が弱音を吐いている,Maybe you've just been hanging out with too many timid and whiny people.,The circle you're hanging on is full of cowards making noise.
...景気回復の見通しに 影を落としています,...we wonder if evoking France's economic downturn might be premature?,...they're looking for a better view of the economy.
警察は後れを取っていた,Police are not prepared.,The police had taken the fall for it.
たぶん心が通じてると 言葉は不要なのかも,They probably don't have to speak because they're connected.,Maybe you don't need to say that your mind is communicating with you.
心を入れ替えた,He's a whole new man.,I changed my mind.
平静な表情から 簡単に心を許す人ではないと,The serenity of her countenance convinced me that her heart was not likely to be easily touched.,"From the calm look on his face, he's not easy to forgive."
- この地域一帯の 911通報があったら 必ず連絡するよう念を押す,"All right, check with dispatch, make sure they contact us if there's any 911 calls in the area.",- I'm gonna make sure we get a 911 call in the area.
私は別の男性に 思いを寄せていますが 理由が判りません,"I am having feelings for another man, and I don't know why.","I'm concerned about another man, but I don't know why."
分析官は性に合ってる,This seemed like a better fit.,You're a good analyst.
みんなの個性に合うようにそれぞれデザインしたの,I made this dress for you and I designed each outfit theme to perfectly reflect each pony's unique personality.,I designed each of them to suit our own individuality.
破壊は息を呑んだよ,Destruction was breathtaking.,Destruction catches its breath.
""" きっと 愛想が尽きたのよ ""","""I guess he just got tired of all the bullshit. """,I'm sure he's out of love.
軍の余剰物に少し我を 忘れていたんだろう,I guess I got a little carried away at the Army Surplus.,Maybe he forgot a little bit about his army spare parts.
彼女の像を建てるために 5年と1000人の人手が掛かったわ,It took five years and a thousand men to build her temple.,It took five years and a thousand people to build her statue.
毎年 とても特別な人を指名する 研究室の助手になる人,"Every year, I pick a very special someone to be my lab assistant.","Every year, we pick someone very special, someone who's gonna be a lab assistant."
私たちには 人手も無ければ 専門知識も無かった,We just didn't have the people or the expertise.,"We had no manpower, no expertise."
手を上げてろ,Hands up. What do you think you're doing?,Keep your hands up.
盾を捨てて、 手を上げろ! あきらめろロージャス!,"Drop the shield and put your hands in the air! Give it up, Rogers! Get that door open!","Drop your shields, put your hands in the air!"
手を伸ばす以外に何をする?,There's only one way to find out.,What do you do other than reach out?
死んだ後 手を入れてくれた,She's had a little work done.,"After he died, he gave me a hand."
僕の場合 永久に手を切った,"In my case, I am in it permanently.","In my case, I cut myself loose forever."
今日は この面接のために 神に祈ったりはしていません 手を合わせて 今ある命に 感謝しただけです,"Today I didn't beg God for this job, just thanked him for this life","I'm not praying to God for this interview today, I'm just saying thank you for your life."
手を合わせて悔い改めましょう,Put your hands together in contrition.,Let's put our hands together and change it.
手を合わせて フレディ・デントンのために 祈ってください,"Now, you go home, clasp hands and pray for Freddy Denton's poor soul.",Put your hands together and pray for Freddy Denton.
でも彼は あなたじゃない あなたの友達よ 彼に手を差し伸べることを,And I don't think you should be afraid of helping him.,But he's not you. He's your friend.
明らかに 手を広げてる,"Well, clearly he's branching out.","Apparently, they're spreading their hands."
まあ 彼が手を広げない事を祈ろう,"Well, let's just hope he doesn't decide to branch out.","Well, let's hope he doesn't spread his hands."
貴様となど手を組むものか!,I'll never join you!,I'm not going to make a deal with you!
連中はみんな手を結んでる,They all work together.,They're all in this together.
- 手を貸すわ,Be happy to take care of it for her.,- Let me help you.
現実に近づける 指をすり抜ける様に,"Every time we get close to something real, it just slips through my fingers.","I can get you closer to the real world, like you can get your fingers through it."
持って生まれた物,It's in their nature.,It's what I was born into.
さぁ ここを出て 持って生まれた力を 発揮して来なさい,"Now, you get out there, and you do what you were born to do.","Now, get out of here and use your new powers."
記録の改竄です,I didn't know the records could be falsified.,It's a change in records.
私が言った通りにしないと 彼に関する真実が 明るみに出るわ,You do everything I say or the truth about him will come out.,"If you don't do what I told you, the truth about him will come out."
朝飯前です,With my eyes closed.,Before breakfast.
根に・・・ 根に持ってませんよ 私,"I'm not bitter, though.",I don't have a root.
我々の宗教は この国に根を下ろさなかった,Our religion does not take root in this country.,Our religion hasn't lied to this country.
王政復古による 権力構造回帰の為に 民主主義に止めを刺す 彼等の真の狙いが裏にある,"They're disguising what they really want, which is an end to democracy and a return to the imperialist power with all their old privileges restored.","In order to restore power to power, the democracy must stop, because their true purpose lies behind it."
気が合うと良いんだけど,I hope I can reciprocate.,I hope you like it.
前から気が合って,Tom and I have always gotten along.,We've known each other a long time.
後で気が向いたらな アミン姉妹は?,Maybe later.,Maybe later. Where are the sisters?
まぁ 置いておくので 気が向いたらどうぞ,"Well, I'm just gonna leave it there in case you change your mind.","Well, I'll keep it, if you don't mind."
すっかり気が抜けて 注意を怠った それが敗因だ,You stopped paying attention. And that's where you lost.,He's completely out of control. He's been paying attention. That's the fault.
何か気が抜けちゃったって言うか,"I was discouraged by it, I mean...",It's like I'm losing my mind.
そういう種類の友情は 気が抜けないものになるな。,That kind of friendship can keep you on your toes.,That kind of friendship is going to be inconceivable.
それは、気が早い、 まだ時間はある。,We're not there yet. There's still time.,It's early. We still have time.
飛行機に乗るのは 気が進まなかったろう,I figure flying can't be too much fun for you.,You didn't want to get on that plane.
ヘレン ウォーカーに会うのは あまり気が進まない,Not exactly looking forward to seeing Helen Walker.,I don't like meeting Helen Walker.
どうも被害者の 家族の事が気に掛かる,and although my heart went out primarily to the families of the victims,"Apparently, I care about the victim's family."
- 運転は気を付けて,- You drive careful.,- Drive carefully.
よく考えろ 君は気を失ったがヨルゲンと君の弟は −,"Think about it. No one else fainted, only you.",You've lost your mind.
私には身体に気を遣わない 貴方って変に思えるわ,Strikes me as odd that you're not taking better care of yours.,I don't care about my body. You seem strange.
パーティに 水を差すのは,"- Well, I don't want to barge in on your party.",I don't think it's a good idea to throw a party.
主なる神の霊が わたしに臨んだ 主がわたしに油を注いで,"The spirit of the Lord... is upon me, because he has anointed me... to preach good news to the poor.",The spirits of the Lord have been sitting upon me and he's pouring oil on me.
歩き始めると 戦闘の洗礼を受けた,"From the time he could stand, he was baptized in the fire of combat.","When I started walking, I was baptized in battle."
だが彼は市の裏の部分 残忍さ暴力を浮き彫りにさせる,"What that man does is carry out a dark reckoning for his city. It is a brutal, violent vision of justice, one we do not share.","But he's the underlying parts of the city, the brutality, the violence."
これまでお前の為に色々な事を お前を守る為にして来た お母さんが亡くなってから,"Sweetheart, everything that I've ever done was only to protect you after your mother had died.",I've done a lot of things for you since your mother died.
"""アラーは無辜の民を助けてくださる""","""Allah helps the innocent.""","""The Lord helps the innocent."""
でもあなたと踊ってみて... なんか熱くなって仕方が無くて... だから...,"But dancing with you got me all hot and bothered, so, you know...","But I was dancing with you, and I couldn't help but get hot, so..."
明日は熱くなってる必要がある,"I know, it's working. I need to be angry tomorrow.",I need to be warm tomorrow.
俺の言う事を 信じるしかない... 狙いをつけてたのは 女じゃない,"I mean, I get that you'll just have to take my word for this, but... she wasn't even the one I was aiming for.",All you have to do is believe me... it wasn't a woman who was after me.
しかし わしの心は未だ一度も起こった事が 無いものに狙いをつけている,But my thoughts dwell on what has never been,But my heart has aimed for something that has never happened.
シェリーが、彼にがっちり狙いを 定めているって噂よ,Because rumor has it Sherry's already staking her claim on him.,There's a rumor that Sherry has a clear aim for him.
フリーランサーに狙いを定めてる,Got freelancer in my sights.,They're targeting freelancers.
登場人物の生の声を,"After all, that's who I wrote it for.",I want to hear the voices of the main character.
その間にアメリカで最も 権力を持つ男になった,"Along the way, he happened to become the most powerful man in the state.","Meanwhile, he became the most powerful man in America."
男になる為に?,To become a man?,To be a man?
どうかな どんなふうに 効き目があるか分からない,I don't know. I don't see how that's gonna work.,I don't know. I don't know how it works.
俺にはそういう才能を見抜く目があるんだ。,And I pride myself for having an eye for that kind of talent.,I have an eye for that kind of talent.
シルヴィアって 召使を選ぶ目があるのよ,Sylvia is so clever. She finds wonderful servants. I don't know how she manages.,Sylvia knows how to pick her hand.
弱そうだから 見た目じゃないよ,It's about weakness and vulnerability. It's not a looks thing.,You look weak. You don't look weak.
組織は黒い蓮と呼ばれ ロンドンでも活動してる 君の目と鼻の先でな,"A gang called the Black Lotus, operating here in London right under your nose.","The organization's been known to operate in London, under your eyes and your nose."
その後2週間の間、我々は 彼を目にすることはなかった,And then we didn't see him for two weeks.,We haven't seen him in two weeks.
見せろ どうせ目に入る,Show him. He'll find out soon enough.,Let me see. You'll see.
「一番近くの店に行き... ...目に入った最初のウォンカ・バーを買うんじゃ」,Run down to the nearest store and buy the first Wonka candy bar you see.,Go to the nearest shop and buy the first Wonka bar I've ever seen.
私自身の怖れも 彼女の目に映っていた,And I could read my own terror in her eyes.,I saw the fear in her eyes myself.
その通りだ 我々は海兵隊だ 我々の手で やつらに目に物見せてやろう,"Marines, we are going to make our point, let them know who they're dealing with.",That's right. We're Marines. We'll show them what we can.
君が失敗するのは 目に見えてる,but I'm afraid you're just gonna have to suffer its failure.,It's obvious that you're failing.
他の魚も目を付けてたしね,Because a lot of other clownfish had their eyes on this place.,And I've been looking at other fish.
ドローンに役目を 奪われたかな?,Drones taking all the cool assignments?,Are you sure the drones didn't take your job?
あの娘に目を奪われているのでしょ?,"You adore this girl, don't you?","You've been blinded by that girl, haven't you?"
ドムが神の目を奪ったから レーダーから逃れるためだ,"Because Dom took God's Eye, so we need to stay off the grid",Dom took God's eyes so he could get away from the radar.
わが目を疑うんだが 証拠を...,"I don't believe this. Beatrix, I suppressed evidence.",I can't believe my eyes.
どうしたら目を瞑っていれますか、アンドレ?,"How can you be so blind, André?","How can I keep my eyes closed, Andre?"
目を背けていたんだ,"Your eyes were open, but you didn't want to see.",I didn't want to see it.
- 我々の会話は、ウィル、 君が本当は何者かという真実に、 君の目を開かせるということだけだ。,"Our conversations, Will, were only ever about you opening your eyes to the truth of who you are.","- Our conversation, Will, is about opening your eyes to the truth about who you really are."
アラーは望む... 最後には目を開いて 敵の顔を直視しろと,Allah wishes... that we finally open our eyes and look the enemy in the face.,He wants you... to finally open your eyes and face your enemies.
難しいけど いま話し合って 矛盾点の無いように,"I know it's a difficult subject, but if we could just talk it out, and then we can decide whether or not to bring it up in the hearing.","It's hard, but we're talking about it now, so there's no contradiction."
そこで何をしていたか 知る由もないよな?,"You didn't even know he was there, did you?","There's no way of knowing what you were doing there, is there?"
